id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,2945.8378431396495,"t[0]","$$\theta_{0}$$",2945.8378431396495,1,538416.3801186929,535596.5434342166,522115.97255279776,535596.5434342166,0.0,-1.9303000596224695e-3,-8.991194906915467e-5,177255.49404356178,176795.3785086744,3752273.4291158174
1,0,(x2 + 2816.4306234741202),"(x[:, 2] + t[0])","$$\left(x_{2} + \theta_{0}\right)$$",2816.4306234741202,3,532513.6516775666,528728.4825225124,515972.55870407185,528728.4825225124,1.0963129390352155e-2,1.0917651284441332e-2,1.1677523904308651e-2,176294.24580420437,175672.90537682548,3730360.759145513
2,0,(Log(x2) * 608.7332796159267),"(np.log(x[:, 2]) * t[0])","$$\left(\operatorname{log}(x_{2}) \cdot \theta_{0}\right)$$",608.7332796159267,4,520329.891072163,515034.2809887326,504830.9809892604,515034.2809887326,3.359201115416055e-2,3.653513448147805e-2,3.301872023143826e-2,174288.51245548172,173408.4183311819,3690280.647006858
3,0,(3305.2207305644515 + (-1176.721854329365 ^ x0)),"(t[0] + t[1] ** x[:, 0])","$$\left(\theta_{0} + {\theta_{1}^{x_{0}}}\right)$$",3305.2207305644515;-1176.721854329365,5,243861.4032208254,246190.27849936477,244669.5799364155,246190.27849936477,0.5470765522269835,0.5394565132421796,0.5313463071071214,119866.60213575899,120429.53690471611,2580327.31127418
4,0,(-3331.1274037558 * Sin((2417.333178509955 + x0))),"(t[0] * np.sin((t[1] + x[:, 0])))","$$\left(\theta_{0} \cdot \operatorname{sin}(\left(\theta_{1} + x_{0}\right))\right)$$",-3331.1274037558;2417.333178509955,6,243861.4032424528,246190.0573273994,244669.38647485216,246190.0573273994,0.547076552186815,0.5394569269843822,0.5313466776741372,119869.32729666824,120432.20872576475,2580329.030585815
5,0,((x2 + 3171.6287174500567) + (-1163.0460587445855 ^ x0)),"((x[:, 2] + t[0]) + t[1] ** x[:, 0])","$$\left(\left(x_{2} + \theta_{0}\right) + {\theta_{1}^{x_{0}}}\right)$$",3171.6287174500567;-1163.0460587445855,7,244759.74640466942,243492.05651256113,242965.16683224318,243492.05651256113,0.5454080606709762,0.5445040259604867,0.5346110345640165,120088.40162730099,119781.41134132347,2571454.556550901
6,0,(((x2 + 3038.0367043355673) + (-1149.3702631598185 ^ x0)) + x2),"(((x[:, 2] + t[0]) + t[1] ** x[:, 0]) + x[:, 2])","$$\left(\left(\left(x_{2} + \theta_{0}\right) + {\theta_{1}^{x_{0}}}\right) + x_{2}\right)$$",3038.0367043355673;-1149.3702631598185,9,247337.56141407488,242803.75647450742,243082.67851504986,242803.75647450742,0.5406202884103382,0.5457916157930058,0.5343859461647159,120713.43018589017,119617.61249110408,2572070.810540356
7,0,((x7 * (14.559279708619767 ^ x3)) + (3216.264671839479 + (x0 * -1134.644779569606))),"((x[:, 7] * t[0] ** x[:, 3]) + (t[1] + (x[:, 0] * t[2])))","$$\left(\left(x_{7} \cdot {\theta_{0}^{x_{3}}}\right) + \left(\theta_{1} + \left(x_{0} \cdot \theta_{2}\right)\right)\right)$$",14.559279708619767;3216.264671839479;-1134.644779569606,11,232449.1876698252,239140.65376232736,238961.31189167756,239140.65376232736,0.568272444425665,0.5526441125922399,0.5422802405363776,117085.16065129927,118734.07674593532,2550491.0754337227
8,0,(((x2 + 3098.03551408611) + (x0 * -1136.8051136798756)) + (x7 * (-13.673031026535925 ^ x3))),"(((x[:, 2] + t[0]) + (x[:, 0] * t[1])) + (x[:, 7] * t[2] ** x[:, 3]))","$$\left(\left(\left(x_{2} + \theta_{0}\right) + \left(x_{0} \cdot \theta_{1}\right)\right) + \left(x_{7} \cdot {\theta_{2}^{x_{3}}}\right)\right)$$",3098.03551408611;-1136.8051136798756;-13.673031026535925,13,233753.18170240975,237310.686426115,238290.0106380016,237310.686426115,0.5658505381079244,0.5560673977959013,0.5435660882157688,117413.9668807801,118291.08427087708,2546962.46449273
9,0,(1823.2958673810351 + (Sin((-211.49328004566615 / x2)) * (-1563.4288756020692 - (-1225.2049504745667 ^ x0)))),"(t[0] + (np.sin((t[1] / x[:, 2])) * (t[2] - t[3] ** x[:, 0])))","$$\left(\theta_{0} + \left(\operatorname{sin}(\frac{\theta_{1}}{x_{2}}) \cdot \left(\theta_{2} - {\theta_{3}^{x_{0}}}\right)\right)\right)$$",1823.2958673810351;-211.49328004566615;-1563.4288756020692;-1225.2049504745667,12,238283.5364186855,233696.90130812553,239482.3108253036,233711.4177104203,0.5574363165434225,0.562827637106637,0.5412822902627861,118531.55259440029,117401.79441302935,2553238.724560784
