gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,size_median,size_p5,size_p10,size_p90,size_p95
29,0.0008338804,0.00043847482,0.000484733,0.0011084928,0.0011530883,0.001862784,0.0006986416,0.0008966157,0.03621979,0.09173544,-448.66882,-562.3479,-549.0487,-369.7177,-356.89655,-303.17093,-418.0954,-394.3065,-171.00656,-30.378357,41,16,18,85,98
30,0.00082343543,0.00038846975,0.00047300608,0.0011084927,0.0011530883,0.002216272,0.0006694665,0.00085234485,0.08649187,0.26245904,-451.67172,-576.72437,-552.42017,-369.71777,-356.89655,-297.73666,-411.88278,-392.31448,-148.16417,106.82361,43,17,20,84,94
31,0.0008044411,0.0003879869,0.00044218573,0.0011066868,0.0011530883,0.0021012349,0.00065279665,0.00085234485,0.08579083,0.26311475,-457.1326,-576.86316,-561.281,-370.23694,-356.89655,-293.96295,-415.73434,-393.51642,-101.09765,166.54541,43,17,21,85,93
32,0.00079918327,0.00036492222,0.0004117576,0.0010936673,0.0011522045,0.0023269656,0.000674983,0.0008237593,0.0721656,0.26309663,-458.64423,-583.49426,-570.0291,-373.98004,-357.15063,-295.73245,-415.9437,-398.53043,-176.74048,-21.425629,43,17,21,78,91
33,0.0007924075,0.00035635577,0.00038932174,0.0010936673,0.0011522045,0.0024901705,0.0006527981,0.0008485367,0.0721656,0.26309663,-460.5923,-585.95715,-576.47943,-373.98004,-357.15063,-297.73666,-417.0217,-401.77533,-180.33888,-30.932404,43,17,21,85,95
34,0.0007742969,0.0003509366,0.00038798613,0.0010936673,0.0011522045,0.0024901705,0.0006527981,0.00084765477,0.07519319,0.26309663,-465.79907,-587.51514,-576.8634,-373.98004,-357.15063,-292.2378,-433.14752,-407.1848,-180.33888,-21.883606,44,17,23,89,95
35,0.0007742969,0.00035009757,0.00038797472,0.0010936673,0.001147166,0.0019942932,0.0005869081,0.0007739523,0.07519245,0.26309663,-465.79907,-587.75635,-576.8667,-373.98004,-358.59918,-291.54388,-431.2072,-411.88278,-155.95569,-36.559967,44,19,23,89,94
36,0.0007708812,0.0003276273,0.00036840932,0.0010936673,0.001147166,0.0019942932,0.0005488195,0.0007739523,0.06833566,0.18044639,-466.78107,-594.21655,-582.49176,-373.98004,-358.59918,-295.73245,-431.2072,-411.88278,-172.29749,-80.173004,47,19,23,91,94
37,0.00076720584,0.00032145274,0.00035635065,0.0010936673,0.0011458629,0.0018916995,0.00051056716,0.0006527981,0.04669287,0.26309663,-467.83774,-595.99176,-585.9586,-373.98004,-358.97385,-295.73245,-446.3924,-420.29016,-124.99063,-48.29962,47,19,23,93,96
38,0.00071751623,0.0002857003,0.00035009757,0.0010936673,0.0011427965,0.0024370064,0.0004646003,0.0006527981,0.04717834,0.25150153,-482.1235,-606.27057,-587.75635,-373.98004,-359.85544,-301.4408,-447.70322,-416.11078,-137.03645,-2.7486572,47,19,23,94,97
39,0.00069436216,0.0002855441,0.00035009757,0.0010907223,0.0011353864,0.002771546,0.0004646003,0.00067281973,0.053149823,0.2100794,-488.78027,-606.3155,-587.75635,-374.82678,-361.9858,-295.73245,-448.83524,-416.75244,-127.19826,-2.7486572,51,20,23,94,97
40,0.00063828356,0.0002855441,0.00031457556,0.0010907223,0.0011143425,0.0029229068,0.0004646003,0.00067281973,0.08446826,0.26309663,-504.9029,-606.3155,-597.96893,-374.82678,-368.03595,-283.8303,-448.2823,-416.75244,-117.86942,34.537872,54,21,23,95,99
41,0.0006220106,0.0002754972,0.00029970464,0.0010860359,0.0011021366,0.0024155362,0.0005002181,0.0007784216,0.08446826,0.18191448,-509.58136,-609.204,-602.2443,-376.1741,-371.54517,-281.08524,-434.80408,-420.29016,-131.66083,-28.221008,57,21,25,95,99
42,0.00059344585,0.0002444066,0.0002926078,0.001082634,0.0011021366,0.0024155441,0.0004906584,0.0007784216,0.06833566,0.10849922,-517.7937,-618.1425,-604.28467,-377.15216,-371.54517,-284.6887,-434.80408,-416.11078,-150.17245,-2.7486572,57,21,25,94,97
43,0.00057485205,0.00023642388,0.00027984686,0.0010808619,0.0010941788,0.0023269656,0.0004906584,0.0006708732,0.05803954,0.09925011,-523.13947,-620.43756,-607.9534,-377.66162,-373.833,-287.18616,-434.80408,-416.11078,-139.11652,-65.14256,60,22,26,94,96
44,0.00055773836,0.00019333027,0.0002566094,0.001077819,0.0010909212,0.0026563264,0.0004345422,0.0005901412,0.060152363,0.09897411,-528.05963,-632.82697,-614.6342,-378.53647,-374.76956,-311.56705,-435.04205,-420.29016,-168.10434,-108.11931,58,22,28,94,97
45,0.00054214254,0.00018277911,0.0002480999,0.0010610353,0.0010904581,0.0024155441,0.00036412248,0.0005871997,0.06930841,0.10849922,-532.54346,-635.8604,-617.0807,-383.36176,-374.90268,-311.7507,-435.04205,-420.20566,-178.95279,-121.44394,60,22,25,95,96
46,0.00052892923,0.00018253665,0.0002480999,0.001029014,0.0010904581,0.0019855532,0.00036412248,0.0005870719,0.0879333,0.26207617,-536.3423,-635.9301,-617.0807,-392.5679,-374.90268,-311.56705,-435.04205,-420.20566,-146.54057,-114.1093,60,22,32,96,98
47,0.0005173455,0.0001822388,0.00022933491,0.0010230951,0.0010712398,0.0018922853,0.00043415133,0.0004891348,0.071927935,0.21817034,-539.6726,-636.01575,-622.47565,-394.2696,-380.42798,-297.91516,-435.04205,-416.11078,-146.54057,-92.15225,62,22,33,96,98
48,0.00051470764,0.00017755493,0.00021843414,0.0010136877,0.0010712398,0.0022519662,0.00040976726,0.00048594782,0.09072524,0.21817034,-540.43097,-637.36237,-625.6096,-396.9742,-380.42798,-308.56024,-433.32846,-406.4854,-131.75436,-64.72334,68,23,33,96,97
49,0.0005092485,0.00016586094,0.00021843414,0.0010136877,0.0010712398,0.0018922853,0.00036389343,0.00045696498,0.10823767,0.20023154,-542.0005,-640.7244,-625.6096,-396.9742,-380.42798,-310.46948,-434.80408,-406.72504,-120.54991,-44.698822,69,23,32,96,98
50,0.00048423812,0.00015724897,0.00020227692,0.0009798423,0.0010509442,0.0023076695,0.00036389343,0.00047008618,0.1242546,0.21817034,-549.191,-643.2003,-630.2548,-406.70474,-386.26294,-309.54205,-437.66364,-410.24316,-143.35094,-65.14256,71,23,32,97,99
51,0.00047043405,0.00015724883,0.00019240817,0.0009727346,0.001042821,0.0017836115,0.00033276313,0.00048594782,0.09072524,0.21817034,-553.1596,-643.2004,-633.0921,-408.74823,-388.5984,-310.0687,-432.56424,-408.23648,-131.75436,-59.985413,73,23,33,97,100
52,0.0004605055,0.0001554034,0.00019204714,0.00094966026,0.001042821,0.0024163814,0.00033276313,0.00043858567,0.09768079,0.3577832,-556.0141,-643.73096,-633.19586,-415.38208,-388.5984,-313.22498,-421.20203,-405.6885,-114.13199,4.453186,73,23,33,97,99
53,0.00045944777,0.0001554034,0.00018222733,0.00094311335,0.0010141408,0.0024379285,0.00032379874,0.00039256457,0.06593191,0.3758694,-556.3182,-643.73096,-636.01904,-417.26434,-396.84393,-309.54205,-414.2751,-405.6885,-76.07291,40.076843,76,23,33,98,99
54,0.000447929,0.00014011293,0.00018222733,0.00094311335,0.001013307,0.0023076695,0.00025430054,0.00040449222,0.06996318,0.39298362,-559.6298,-648.12695,-636.01904,-417.26434,-397.08365,-315.95056,-447.24005,-408.23648,-92.52713,-44.698822,76,25,36,95,98
55,0.0004377004,0.00012078623,0.00017531011,0.0009211158,0.0010126618,0.0031409839,0.00020192219,0.00043415133,0.06644519,0.43190894,-562.57056,-653.6834,-638.00775,-423.58862,-397.26917,-323.21118,-448.6913,-410.39447,-84.57718,-44.698822,75,23,36,95,99
56,0.00042464447,0.00011178322,0.00016027047,0.00088653393,0.001012166,0.0038955293,0.00020257186,0.00043415133,0.06446926,0.205722,-566.32416,-656.2717,-642.33167,-433.53088,-397.4117,-321.67255,-448.6913,-410.39447,-76.62869,59.753387,73,23,38,96,99
57,0.00041607642,0.000111691654,0.0001593235,0.0008813698,0.0010117734,0.003879102,0.0002025487,0.0003142083,0.06400991,0.20574553,-568.7875,-656.2981,-642.60394,-435.0156,-397.52457,-316.99216,-449.96704,-411.2325,-117.36937,-44.698822,75,30,41,97,99
58,0.00041464454,0.000111691654,0.00014992814,0.0008383187,0.001011455,0.0023125908,0.00019351789,0.0002870292,0.053096235,0.20685156,-569.1991,-656.2981,-645.30505,-447.39276,-397.61612,-313.9021,-449.96704,-411.2325,-95.47188,59.753387,77,30,41,96,99
59,0.00040924788,0.000104471736,0.00013152987,0.0008075264,0.0010040267,0.0030733473,0.00017076539,0.00030520448,0.06292552,0.50004315,-570.7507,-658.3738,-650.5946,-456.2456,-399.75174,-302.13504,-449.96704,-411.2325,-77.698456,89.283264,80,38,42,98,99
60,0.00039590444,0.000103346974,0.00013138582,0.0007854781,0.0009855572,0.0023125908,0.00017059174,0.0003135685,0.054841958,0.50004315,-574.5869,-658.69714,-650.636,-462.58447,-405.06174,-310.74103,-425.9901,-407.96042,-87.14661,103.791626,82,38,45,98,99
61,0.00038622195,0.00010056282,0.0001291863,0.0007854781,0.0009855572,0.0025601257,0.00017237633,0.00033276313,0.05171579,0.20662461,-577.3706,-659.4976,-651.2684,-462.58447,-405.06174,-313.69186,-435.9488,-408.89624,-75.125854,122.71329,83,38,49,98,99
62,0.00038404512,9.0520276e-5,0.00011776732,0.0007291355,0.0009855572,0.0026538682,0.00017355643,0.0003135685,0.0532186,0.4225626,-577.99646,-662.3848,-654.55133,-478.78296,-405.06174,-324.5456,-447.24005,-418.8332,-89.53995,62.09732,79,38,46,98,99
63,0.00038154764,8.524386e-5,0.000116414885,0.00072704063,0.0009855572,0.0027572801,0.00017355994,0.0003090477,0.0538732,0.42243522,-578.7145,-663.9018,-654.9401,-479.38525,-405.06174,-325.24255,-447.24005,-420.07428,-93.83136,85.51889,83,38,49,97,99
64,0.00035957035,8.4180385e-5,0.00011188217,0.00071847456,0.0009855572,0.0037943549,0.0002025487,0.00031987962,0.0538732,0.26770177,-585.03296,-664.2076,-656.2433,-481.84796,-405.06174,-315.2782,-441.53235,-419.48685,-58.96898,88.31775,83,38,51,97,99
65,0.0003582003,7.3806936e-5,0.00011188217,0.0007183804,0.0009807015,0.002761282,0.0002025487,0.00031987962,0.06632843,0.13225879,-585.4268,-667.18994,-656.2433,-481.87506,-406.45773,-321.30878,-464.8528,-429.29556,-38.766907,122.71329,83,36,45,95,99
66,0.00035559936,7.3806936e-5,0.000103369384,0.0007183804,0.0009794617,0.0032124498,0.0002025487,0.00031987962,0.062408984,0.12000964,-586.1746,-667.18994,-658.69073,-481.87506,-406.81418,-314.86484,-464.8528,-429.29556,-61.244095,122.71329,83,38,51,95,99
67,0.00035559936,7.3806936e-5,9.0433925e-5,0.00067769474,0.0009794617,0.0033672191,0.0002025487,0.00031987962,0.05918024,0.14837724,-586.1746,-667.18994,-662.40967,-493.57217,-406.81418,-311.76294,-447.24005,-426.47174,-75.125854,122.71329,83,45,57,96,99
68,0.00032453594,7.3806936e-5,9.0433925e-5,0.00067769474,0.0009596851,0.0027572801,0.0002025487,0.00033276313,0.05339235,0.17035739,-595.10535,-667.18994,-662.40967,-493.57217,-412.49997,-320.2071,-445.78244,-419.33813,-70.60628,51.790375,84,45,58,96,98
69,0.0003198998,6.38296e-5,8.534118e-5,0.0006448742,0.0009583836,0.002520284,0.0002025487,0.00033276313,0.04231884,0.14921117,-596.43823,-670.0584,-663.87384,-503.0081,-412.87415,-323.21118,-447.24005,-429.29556,-73.72633,46.53607,82,45,57,97,99
70,0.00030981257,6.38296e-5,8.534118e-5,0.0005929044,0.00095495064,0.0028708656,0.0002025487,0.00032070634,0.041553035,0.49896875,-599.3383,-670.0584,-663.87384,-517.9494,-413.8611,-322.14417,-447.24005,-429.29556,-61.33844,147.73248,83,45,54,97,99
71,0.00030626604,6.259377e-5,8.534118e-5,0.0005898607,0.00094364403,0.002113266,0.0001743953,0.00031987962,0.04216207,0.49896875,-600.3579,-670.4137,-663.87384,-518.82446,-417.11176,-328.89066,-447.24005,-437.8134,-42.014343,147.73248,83,45,55,97,99
72,0.00030514534,4.6961537e-5,7.8234705e-5,0.0005898607,0.00093737885,0.0033777715,0.00014967905,0.00030153658,0.04216207,0.16350275,-600.6801,-674.90796,-665.91693,-518.82446,-418.913,-331.32214,-447.24005,-437.8134,-55.260925,3.9797974,83,45,54,98,99
73,0.00029928633,4.6524056e-5,7.8184e-5,0.00057246484,0.0009217753,0.003605366,0.00014665506,0.00030203437,0.034760073,0.08366935,-602.3646,-675.03375,-665.9315,-523.8258,-423.39902,-328.35376,-448.45132,-436.7078,-55.260925,3.9797974,84,45,54,99,100
74,0.00029567257,4.6163892e-5,7.811382e-5,0.00057246484,0.0008633931,0.0028746133,0.00016345798,0.00031455018,0.03664229,0.08366935,-603.40356,-675.1373,-665.9517,-523.8258,-440.1839,-323.25027,-447.24005,-429.29556,-61.33844,112.74097,86,45,57,99,99
75,0.0002906989,4.595455e-5,7.808174e-5,0.0004993592,0.000835028,0.002255442,0.00016345798,0.00030100864,0.035774216,0.10883439,-604.8335,-675.1975,-665.96094,-544.8436,-448.33887,-322.8385,-436.7078,-429.17535,-94.707855,94.76251,86,49,58,99,100
76,0.00027485267,4.5676872e-5,7.4723735e-5,0.0004925416,0.0008240081,0.002255442,0.00014084876,0.00031829445,0.03312732,0.08366935,-609.3893,-675.27734,-666.92633,-546.8037,-451.50708,-323.0916,-448.85837,-417.86636,-88.44568,109.56372,86,46,58,99,100
77,0.000246466,4.567664e-5,7.472356e-5,0.0004925416,0.0007703655,0.0021310083,0.00013571861,0.00029957993,0.03312732,0.08366935,-617.5504,-675.2774,-666.9264,-546.8037,-466.92932,-315.4523,-447.913,-408.40768,-94.834595,80.54813,88,46,57,99,100
78,0.00024048382,4.567664e-5,7.472356e-5,0.0004925416,0.00076771714,0.0022717451,8.516567e-5,0.00029188755,0.03312732,0.37414485,-619.2703,-675.2774,-666.9264,-546.8037,-467.69073,-319.5632,-447.913,-420.59766,-98.22061,80.54813,88,46,57,99,100
79,0.00023533551,3.635853e-5,7.275816e-5,0.0004925416,0.0007293667,0.0019777191,0.000100510224,0.00028985753,0.029764853,0.06701997,-620.7505,-677.95636,-667.49146,-546.8037,-478.7165,-324.53876,-438.6211,-421.73212,-95.80675,80.54813,87,46,57,99,100
80,0.00023293095,3.5265857e-5,6.68951e-5,0.0004925416,0.00072704063,0.0021310083,0.0001194113,0.0002898476,0.029764853,0.24733564,-621.4418,-678.2705,-669.17706,-546.8037,-479.38525,-311.6346,-432.59766,-420.59766,-77.9617,212.71143,87,46,57,99,99
81,0.00023204942,3.5265857e-5,6.68951e-5,0.0004925416,0.00072704063,0.0019777191,0.00011941068,0.00028266714,0.029984126,0.36233264,-621.6952,-678.2705,-669.17706,-546.8037,-479.38525,-313.40152,-452.55692,-424.18195,-51.614044,225.47699,87,51,57,99,100
82,0.00023163359,3.5265857e-5,6.68951e-5,0.0004925416,0.00072704063,0.0019354541,9.9210236e-5,0.0002151141,0.029764853,0.36233264,-621.81476,-678.2705,-669.17706,-546.8037,-479.38525,-311.6346,-451.97394,-429.29605,-80.51173,236.16931,87,51,59,99,100
83,0.0002310703,3.5265857e-5,6.585352e-5,0.0004925416,0.0006651641,0.0019777191,0.00011878943,0.00021511634,0.029764853,0.36233264,-621.9767,-678.2705,-669.47656,-546.8037,-497.17474,-330.51532,-443.0825,-429.62485,-80.51173,230.39227,87,51,59,99,100
84,0.00019655208,3.5265857e-5,6.154209e-5,0.0004925416,0.0006594571,0.001938774,9.2699505e-5,0.0002151182,0.026179045,0.36233264,-631.9007,-678.2705,-670.71606,-546.8037,-498.8155,-314.36066,-449.8343,-432.0958,-60.426086,230.39227,87,51,59,99,100
85,0.0001964029,3.5265857e-5,5.7549707e-5,0.0004925416,0.0006594401,0.001938774,9.1200985e-5,0.00018420919,0.029764853,0.5376099,-631.9436,-678.2705,-671.8639,-546.8037,-498.82037,-319.60065,-454.0952,-432.0958,-46.22693,255.76627,87,53,59,99,100
86,0.00019360759,2.7899025e-5,5.3904732e-5,0.0004925416,0.0006594401,0.0018037354,9.129829e-5,0.00017736922,0.025730012,0.4367126,-632.74725,-680.3884,-672.9118,-546.8037,-498.82037,-310.90704,-443.34686,-432.0958,-45.322723,263.89917,87,53,62,99,100
87,0.00019360759,2.7839542e-5,5.1905092e-5,0.0004925416,0.0006428825,0.0019986161,9.129829e-5,0.00018420919,0.025730012,0.43695405,-632.74725,-680.4056,-673.4867,-546.8037,-503.5807,-325.4571,-443.34686,-426.03867,-91.46686,211.643,87,57,62,99,100
88,0.00019209222,2.7839513e-5,4.280323e-5,0.00047048758,0.0006336689,0.0021310083,0.00010906983,0.00014467908,0.025841089,0.36233264,-633.1829,-680.4056,-676.1035,-553.1442,-506.2296,-320.3578,-457.63,-432.0958,-73.92111,211.643,87,53,60,99,100
89,0.0001866551,2.7839513e-5,3.9690258e-5,0.00044216786,0.000630737,0.0020244755,0.00010907859,0.0001276577,0.025730012,0.101413384,-634.7461,-680.4056,-676.9985,-561.28613,-507.0725,-326.19592,-466.6718,-430.03217,-108.5462,211.643,87,57,60,99,100
90,0.00018121542,2.7839513e-5,3.9318133e-5,0.00044216786,0.0005514975,0.0019858615,0.00011516258,0.00015505229,0.033735394,0.43695405,-636.31,-680.4056,-677.10547,-561.28613,-529.8539,-313.17352,-465.38925,-430.15952,3.614441,341.61194,89,58,65,99,100
91,0.00017976371,2.7839513e-5,3.9318133e-5,0.00044216786,0.00054217374,0.0023754118,9.744868e-5,0.00015590372,0.034423172,0.26810402,-636.72736,-680.4056,-677.10547,-561.28613,-532.5345,-312.4425,-436.5638,-430.76364,3.614441,341.61194,89,58,66,99,100
92,0.00017816061,2.782888e-5,3.8256225e-5,0.000425413,0.0004925416,0.0021310083,9.74919e-5,0.00017240614,0.03441883,0.101413384,-637.18823,-680.4086,-677.41077,-566.1032,-546.8037,-314.62646,-435.7709,-425.76184,4.700531,3.4028235e38,89,58,65,99,100
93,0.00017816061,2.7161346e-5,3.7133657e-5,0.000425413,0.0004925416,0.0021310083,9.967185e-5,0.00016203793,0.033473294,0.101413384,-637.18823,-680.6005,-677.7335,-566.1032,-546.8037,-314.62646,-435.7709,-426.60004,-44.48398,393.0302,89,53,65,99,100
94,0.00017816061,2.7161346e-5,3.4269993e-5,0.000425413,0.0004925416,0.0021866083,0.00011516258,0.00020601427,0.03775045,0.101413384,-637.18823,-680.6005,-678.5568,-566.1032,-546.8037,-302.06287,-436.5638,-424.6366,4.700531,3.4028235e38,90,58,67,99,100
95,0.00017752676,2.7161346e-5,3.4269993e-5,0.0004225574,0.0004925416,0.0022989733,9.948961e-5,0.0001953004,0.038600165,0.08414082,-637.3705,-680.6005,-678.5568,-566.9242,-546.8037,-302.06287,-433.13806,-417.98434,3.614441,3.4028235e38,91,65,68,99,100
96,0.00017467813,2.7161346e-5,3.4269993e-5,0.0004225574,0.0004925416,0.0023911863,9.948961e-5,0.00013664839,0.037754882,0.08414082,-638.18945,-680.6005,-678.5568,-566.9242,-546.8037,-306.95178,-430.12375,-424.6366,-44.48398,3.4028235e38,90,59,67,99,100
97,0.00017437949,2.7161346e-5,3.4269993e-5,0.00041943954,0.0004925416,0.00277045,9.948961e-5,0.00012648522,0.038600165,0.08414082,-638.2753,-680.6005,-678.5568,-567.82056,-546.8037,-302.60565,-428.68518,-413.34344,-74.16815,227.93304,90,61,68,99,100
