Complexity,Loss,Equation
1,0.0001933735,"0.08786552"
5,9.4022085e-5,"0.37334687 / (x0 - -3.3061805)"
6,9.240024e-5,"(0.051238317 / exp(x0)) - -0.06668359"
7,6.774936e-5,"0.6090425 / ((x0 + 5.0329905) + x1)"
8,6.773137e-5,"sin(0.6090425 / ((x0 + 5.0329905) + x1))"
9,4.7205627e-5,"0.6063809 / ((x0 - -5.0938997) + (x1 - x6))"
10,4.7198075e-5,"sin(0.6057873 / ((x0 + (x1 - x6)) - -5.078223))"
11,4.6672794e-5,"0.59547645 / (((x0 - -5.0055556) + powabs(x1, 0.9023293)) - x6)"
12,4.4399356e-5,"0.60676575 / (((x1 - x6) * sqrtabs(x0)) + (x0 - -5.0981817))"
13,4.2301854e-5,"0.59547645 / ((((x1 - x6) * sqrtabs(x0)) - -5.00048) + sqrtabs(x0))"
15,4.1123974e-5,"0.59547645 / (((((x1 - x6) * sqrtabs(x0)) - x4) - -5.00048) + sqrtabs(x0))"
16,3.7748836e-5,"sin(powabs((powabs(x0, -1.4571179) * (0.136876 - x6)) * powabs(0.3363376, x1), 0.136876)) * 0.136876"
18,3.7459777e-5,"sin(powabs(((powabs(x0, -0.7407058) * (x6 - -0.55248034)) * 0.60188216) * powabs(-0.55248034, x1), 0.2504813)) * 0.13684885"
20,3.559799e-5,"sin(powabs(((powabs(x0, -0.7477564) * (-0.62919146 - x4)) * (-0.62919146 - x6)) * powabs(-0.5427041, x1), 0.25059628)) * 0.131518"
22,3.1215317e-5,"sin(powabs(((powabs(x0, -0.7212255) * (x6 - -0.55248034)) * powabs(0.13642211 - x4, 0.2504813)) * powabs(-0.55248034, x1), 0.2504813)) * 0.13696562"
24,3.068747e-5,"sin(powabs((((powabs(x0, -0.55248034) * (-0.7412141 - x6)) - 0.42808637) * powabs(x5 - 0.122699015, 0.131518)) * powabs(-0.7412141, x1), 0.57257944)) * 0.11708212"
26,2.380249e-5,"sin(powabs(((powabs(x0, -0.55248034) * (-0.7412141 - x6)) - 0.42808637) * (powabs(x5 - (0.122699015 - x4), 0.15077448) * powabs(-0.7412141, x1)), 0.57257944)) * 0.11798521"
28,2.231868e-5,"sin(powabs((((powabs(x0, -0.5479094) * (-0.7407058 - x6)) - 0.41003904) * powabs(x5 - (0.11798521 - x4), 0.15052916)) * powabs(-0.7407058, x1 - x8), 0.56896216)) * 0.118202195"
32,2.1118403e-5,"sin(powabs(((((powabs(x0, -0.54032606) * (-0.7358161 - x6)) - 0.42808637) * powabs(x5 - (0.122699015 - x4), 0.15077448)) * powabs(-0.7412141, x1 - x8)) * powabs(0.9023293, x8), 0.57257944)) * 0.11798521"
34,2.1069822e-5,"sin(powabs(((((powabs(x0, -0.5420668) * (-0.7300804 - x6)) - 0.43465042) * powabs(x5 - (0.121993266 - x4), 0.15001911)) * powabs(-0.74195385, x1 - x8)) * powabs(0.88447374, x8 * 0.9997934), 0.57667947)) * 0.117976055"
36,2.089465e-5,"sin(powabs((((powabs(x0, -0.55248034) * (-0.7358161 - x6)) - 0.42808637) * powabs(x5 - (0.122699015 - x4), 0.15077448)) * (powabs(-0.7407058, x1 - x8) * powabs(powabs(0.9023293, x8), powabs(x0, -0.55248034))), 0.57257944)) * 0.11798521"
37,2.0865813e-5,"sin(powabs(((((powabs(x0, -0.55248034) * (-0.7358161 - x6)) - 0.42808637) * powabs(x5 - (0.122699015 - x4), 0.15077448)) * powabs(-0.7412141, x1 - x8)) * powabs(powabs(0.9023293, x8), powabs(sin(x0), -0.7477564)), 0.57257944)) * 0.11798521"
38,2.0777596e-5,"sin(powabs(((((powabs(x0, -0.5479094) * (-0.7407058 - x6)) - 0.41003904) * powabs(x5 - (0.12058825 - x4), 0.15052916)) * powabs(-0.7407058, x1 - x8)) * powabs(powabs(0.84147096, x8), powabs(x1 - x8, x0)), 0.56896216)) * 0.118202195"
40,2.045961e-5,"sin(powabs(((((powabs(x0, -0.5479094) * (-0.7407058 - x6)) - 0.41003904) * powabs(x5 - (0.12058825 - x4), 0.15052916)) * powabs(-0.7407058, x1 - x8)) * powabs(powabs(0.84147096, x8), powabs(x1 - powabs(x0, -0.7407058), x0)), 0.56896216)) * 0.118202195"
48,2.0420195e-5,"sin(powabs(((((powabs(x0, -0.5479094) * (-0.7407058 - x6)) - 0.41003904) * powabs(x5 - (0.12058825 - x4), 0.15052916)) * powabs(-0.7407058, x1 - x8)) * powabs(powabs(powabs(0.84147096, x8), powabs(x1 - powabs(x0, -0.7407058), x0)), powabs(x1 - powabs(x0, -0.7407058), x0)), 0.56896216)) * 0.118202195"
