id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,0.5276473913043481,0.5276473913043481,1,3.4477714754064234e-2,3.4477714754064234e-2,9.968919853313867e-3,1.2212453270876722e-15,1.2212453270876722e-15,-5.8669230088890245e-3,3.4477714754064234e-2,3.4477714754064234e-2,9.968919853313867e-3,3.4477714754064234e-2,3.4477714754064234e-2,9.968919853313867e-3
1,(Abs(x0) ^ -166.25183835852303),-166.25183835852303,4,0.31288948430434793,0.31288948430434793,0.29642766666666664,-8.075122482340976,-8.075122482340976,-28.9096380903883,0.31288948430434793,0.31288948430434793,0.29642766666666664,3.608726350308677,3.608726350308677,3.592264532670996
2,(2.087448670297971 / Log(x0)),2.087448670297971,4,1.7537476807130876e-3,1.7537476807130876e-3,1.783382999750464e-3,0.9491338769630504,0.9491338769630504,0.8200561347768233,1.7537476807130876e-3,1.7537476807130876e-3,1.783382999750464e-3,5.546931192160275,5.546931192160275,5.546960827479313
3,(Abs((-5.634599526703699 / x0)) ^ 0.2669386493514045),-5.634599526703699;0.2669386493514045,6,1.2307171617879091e-3,1.2307171617879091e-3,1.4637404504272782e-3,0.9643039809753391,0.9643039809753391,0.8523081613034034,1.2307171617879091e-3,1.2307171617879091e-3,1.4637404504272782e-3,6.932702522761241,6.932702522761241,6.9329355460498805
4,(Sin((Abs(x0) ^ -0.277549431439811)) * 1.6927849403754702),-0.277549431439811;1.6927849403754702,7,1.2254300533135682e-3,1.2254300533135682e-3,1.461115207593548e-3,0.9644573295517183,0.9644573295517183,0.852573049071604,1.2254300533135682e-3,1.2254300533135682e-3,1.461115207593548e-3,9.657852904657915,9.657852904657915,9.658088589812195
5,(0.27737628058241226 + (Abs(-0.8155414649973897) ^ (Abs(x0) ^ 0.4610259818063182))),0.27737628058241226;-0.8155414649973897;0.4610259818063182,9,1.2123763293446495e-3,1.2123763293446495e-3,1.739759576624707e-3,0.9648359429274026,0.9648359429274026,0.8244577509033721,1.2123763293446495e-3,1.2123763293446495e-3,1.739759576624707e-3,9.705272904168579,9.705272904168579,9.705800287415858
6,((Abs(Sin((x0 + -0.9576699135226475))) ^ 0.654143721314298) * 0.7645666450247987),-0.9576699135226475;0.654143721314298;0.7645666450247987,9,1.2228154129673096e-3,1.2228154129673096e-3,1.238158022736538e-2,0.9645331652144038,0.9645331652144038,-0.24930505897764688,1.2228154129673096e-3,1.2228154129673096e-3,1.238158022736538e-2,14.335298569237407,14.335298569237407,14.346457334051806
7,((Abs((x0 / x1)) ^ -0.29858374498542445) + (Abs(-0.5500854935778777) ^ x1)),-0.29858374498542445;-0.5500854935778777,11,1.0238963771775442e-3,1.0238963771775442e-3,1.2647673699604282e-3,0.9703026611687816,0.9703026611687816,0.8723846032003918,1.0238963771775442e-3,1.0238963771775442e-3,1.2647673699604282e-3,16.12685911942967,16.12685911942967,16.127099990422455
8,(1.5455786634759643e-2 + (Abs(-0.7811986307407148) ^ (Abs(x1) ^ (Abs(-2.941169665807816e-3) ^ (x1 / x0))))),1.5455786634759643e-2;-0.7811986307407148;-2.941169665807816e-3,14,1.2133197699706994e-3,1.2133197699706994e-3,1.2200405552091629e-3,0.9648085791466886,0.9648085791466886,0.8768975518640214,1.2133197699706994e-3,1.2133197699706994e-3,1.2200405552091629e-3,19.710567481278574,19.710567481278574,19.710574202063814
9,((Abs(0.8139116928609859) ^ (Abs(((Abs(-0.8909258426450533) ^ x1) * x0)) ^ 0.3896067095106477)) + (0.5921099350172081 / x1)),0.8139116928609859;-0.8909258426450533;0.3896067095106477;0.5921099350172081,16,1.8166787624674507e-3,1.8166787624674507e-3,1.816817056373146e-3,0.9473086086062795,0.9473086086062795,0.8166826287045899,1.8166787624674507e-3,1.8166787624674507e-3,1.816817056373146e-3,25.29864861648154,25.29864861648154,25.298648754775446
10,((Abs(0.4404907971231571) ^ Sqrt(Abs(((Abs(0.689125297698343) ^ (x1 * 1.568147178215031)) * x0)))) + (Abs(0.7843446248238648) ^ x1)),0.4404907971231571;0.689125297698343;1.568147178215031;0.7843446248238648,18,6.679041524692125e-4,6.679041524692125e-4,1.1519902174196859e-3,0.9806279459867485,0.9806279459867485,0.8837638508100665,6.679041524692125e-4,6.679041524692125e-4,1.1519902174196859e-3,27.243409990926853,27.243409990926853,27.243894076991804
