-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,7822,1.2121274e8,1.21212776e8,242423.62,242024.05,0.53123355,0.5395688,1.2121274e8,1.2546621e9,5.664,Inf,7,"(3322.972 + ((X8 - 1155.8137) * X1)) [likelihood params: Float32[]]"
2,14364,1.212091e8,1.21209144e8,242416.38,242021.58,0.53124756,0.53957355,1.212091e8,1.2546493e9,5.212,Inf,9,"((3323.022 - X7) + ((X8 - 1155.7979) * X1)) [likelihood params: Float32[]]"
3,20610,1.212091e8,1.21209144e8,242416.38,242021.58,0.53124756,0.53957355,1.212091e8,1.2546493e9,4.84,Inf,9,"((3323.022 - X7) + ((X8 - 1155.7979) * X1)) [likelihood params: Float32[]]"
4,27010,1.212091e8,1.21209144e8,242416.38,242021.58,0.53124756,0.53957355,1.212091e8,1.2546493e9,4.702,Inf,9,"((3323.022 - X7) + ((X8 - 1155.7979) * X1)) [likelihood params: Float32[]]"
5,33602,1.2116412e8,1.2116416e8,242326.4,241984.05,0.53142154,0.5396449,1.2116412e8,1.2544548e9,4.53,Inf,9,"((X2 - ((3395.3105 - 2242.143) * X1)) + 3299.1824) [likelihood params: Float32[]]"
6,40506,1.2116412e8,1.2116416e8,242326.4,241984.05,0.53142154,0.5396449,1.2116412e8,1.2544548e9,4.676,Inf,9,"((X2 - ((3395.3105 - 2242.143) * X1)) + 3299.1824) [likelihood params: Float32[]]"
7,47323,1.21148504e8,1.2114857e8,242295.17,Inf,0.5314819,-Inf,1.21148504e8,3.4028235e38,5.616,Inf,17,"(((log((-318907.72 + exp(X2))) - -1660.669) - -1638.5227) + ((X8 - (31254.557 / 27.08515)) * X1)) [likelihood params: Float32[]]"
8,54887,1.20479496e8,1.2047956e8,240957.16,240488.67,0.5340692,0.54248977,1.20479496e8,1.2467027e9,6.028,Inf,17,"(3322.9722 - ((4926.2417 - (((((-247.6809 - X6) - -279.77594) * 504.88812) + X7) / 4.249832)) * X1)) [likelihood params: Float32[]]"
9,62885,1.2047948e8,1.2047955e8,240957.12,240489.06,0.5340693,0.542489,1.2047948e8,1.2467048e9,7.036,Inf,17,"(3322.9722 - ((4934.6987 - (((((-247.65411 - X6) - -279.8027) * 504.49878) + X7) / 4.2441864)) * X1)) [likelihood params: Float32[]]"
10,72037,1.18197416e8,1.1819747e8,236392.98,238209.03,0.5428947,0.5468266,1.18197416e8,1.2348851e9,7.78,Inf,14,"(((X8 - exp(X7)) - -28.187023) * (118.60067 + ((X8 - 41.588074) * X1))) [likelihood params: Float32[]]"
11,80975,1.17568504e8,1.1756858e8,235135.17,237588.64,0.54532695,0.54800683,1.17568504e8,1.231669e9,9.112,Inf,18,"(((X8 - exp(X7)) - -20.740904) * (161.80515 + ((((X6 * -5.5672517) + 1503.1239) - 1556.6505) * X1))) [likelihood params: Float32[]]"
12,90992,1.17568504e8,1.1756858e8,235135.17,237588.64,0.54532695,0.54800683,1.17568504e8,1.231669e9,10.234,Inf,18,"(((X8 - exp(X7)) - -20.740904) * (161.80515 + ((((X6 * -5.5672517) + 1503.1239) - 1556.6505) * X1))) [likelihood params: Float32[]]"
13,101083,1.1638915e8,1.163892e8,232776.47,235456.27,0.5498879,0.55206347,1.1638915e8,1.2206148e9,11.464,Inf,11,"((1669.845 - (1660.241 - X8)) * (316.86096 + (-107.71063 * X1))) [likelihood params: Float32[]]"
14,111773,1.1638915e8,1.163892e8,232776.47,235456.27,0.5498879,0.55206347,1.1638915e8,1.2206148e9,12.27,Inf,11,"((1669.845 - (1660.241 - X8)) * (316.86096 + (-107.71063 * X1))) [likelihood params: Float32[]]"
15,122777,1.1566846e8,1.15668664e8,231335.1,234042.94,0.55267507,0.55475223,1.1566846e8,1.2132881e9,12.994,Inf,33,"(((X8 - (X6 * (((((1017.73566 - (-3.809001e7 / 2.698529e8)) * X1) - (1016.9791 * X1)) + 2607.0352) - 2607.1006))) - -9.661883) * (314.69666 + ((((X6 * 7.444155) + 1478.276) - 1581.3815) * X1))) [likelihood params: Float32[]]"
16,133640,1.1540948e8,1.1540965e8,230817.12,229599.92,0.5536766,0.5632047,1.1540948e8,1.1902555e9,14.318,Inf,40,"(((3200.0227 - ((-154.42317 - (((((1796.7012 - ((2271.1897 - X7) + (X2 - (220.48041 * X1)))) - X7) * 0.029257642) + X7) / (1.0969925 - X5))) * X4)) - ((130039.4 - 127981.95) * X1)) + ((3004.8389 - sqrt(4.431892e6)) * X1)) [likelihood params: Float32[]]"
17,145255,1.1535289e8,1.1535305e8,230703.94,229474.8,0.5538955,0.56344277,1.1535289e8,1.1896068e9,16.89,Inf,40,"(((3201.0427 - ((-148.29945 - (((((1392.0319 - ((2675.86 - X7) + (X2 - (628.9974 * X1)))) - X7) * 0.006088587) + X7) / (1.0537949 - X5))) * X4)) - ((130039.625 - 127981.72) * X1)) + ((3004.5938 - sqrt(4.4329375e6)) * X1)) [likelihood params: Float32[]]"
18,157065,1.1534453e8,1.1534468e8,230687.22,229463.36,0.55392784,0.5634645,1.1534453e8,1.1895475e9,19.094,Inf,37,"(((3201.0857 - ((-147.91937 - (((((881.94434 - ((3185.9458 - X7) + (X2 - (1126.3276 * X1)))) - X7) * 0.0032365029) + X7) / (1.0508748 - X5))) * X4)) - ((129590.58 - 128430.76) * X1)) + (X1 * X1)) [likelihood params: Float32[]]"
19,168735,1.1534328e8,1.1534349e8,230684.72,229460.81,0.55393267,0.56346935,1.1534328e8,1.1895343e9,21.1,Inf,50,"(((3201.1074 - ((-147.7759 - (((((((931403.1 - ((930589.1 - (X1 / X2)) * X1)) * X1) - ((2635.6853 - X7) + (X2 - (475.10495 * X1)))) - X7) * 0.0027780817) + X7) / (1.0498978 - X5))) * X4)) - ((130039.64 - 127981.71) * X1)) + ((3004.5657 - sqrt(4.4330385e6)) * X1)) [likelihood params: Float32[]]"
20,180977,1.137366e8,1.1373675e8,227471.36,227419.92,0.5601462,0.56735194,1.137366e8,1.1789544e9,23.876,Inf,37,"(((3149.5984 - ((-2.7708244 - (((((67314.89 - ((-7629.0127 - X7) + (X2 - (-95297.49 * X1)))) - X7) * -0.00036668233) + X7) / (-0.1516016 - X5))) * X4)) - ((129488.164 - 128533.2) * X1)) + (X1 * X1)) [likelihood params: Float32[]]"
21,193008,1.1373656e8,1.1373671e8,227471.28,227416.34,0.56014633,0.5673588,1.1373656e8,1.1789358e9,25.71,Inf,37,"(((3149.5789 - ((-2.7548807 - (((((67298.8 - ((-7612.916 - X7) + (X2 - (-95263.73 * X1)))) - X7) * -0.00036654845) + X7) / (-0.15164356 - X5))) * X4)) - ((129488.14 - 128533.23) * X1)) + (X1 * X1)) [likelihood params: Float32[]]"
22,204854,1.1373656e8,1.1373671e8,227471.28,227416.34,0.56014633,0.5673588,1.1373656e8,1.1789358e9,27.054,Inf,37,"(((3149.5789 - ((-2.7548807 - (((((67298.8 - ((-7612.916 - X7) + (X2 - (-95263.73 * X1)))) - X7) * -0.00036654845) + X7) / (-0.15164356 - X5))) * X4)) - ((129488.14 - 128533.23) * X1)) + (X1 * X1)) [likelihood params: Float32[]]"
23,217155,1.1373656e8,1.1373671e8,227471.28,227416.34,0.56014633,0.5673588,1.1373656e8,1.1789358e9,27.64,Inf,37,"(((3149.5789 - ((-2.7548807 - (((((67298.8 - ((-7612.916 - X7) + (X2 - (-95263.73 * X1)))) - X7) * -0.00036654845) + X7) / (-0.15164356 - X5))) * X4)) - ((129488.14 - 128533.23) * X1)) + (X1 * X1)) [likelihood params: Float32[]]"
24,228821,1.1373656e8,1.1373671e8,227471.28,227416.34,0.56014633,0.5673588,1.1373656e8,1.1789358e9,27.736,Inf,37,"(((3149.5789 - ((-2.7548807 - (((((67298.8 - ((-7612.916 - X7) + (X2 - (-95263.73 * X1)))) - X7) * -0.00036654845) + X7) / (-0.15164356 - X5))) * X4)) - ((129488.14 - 128533.23) * X1)) + (X1 * X1)) [likelihood params: Float32[]]"
25,240095,1.1373656e8,1.1373671e8,227471.28,227416.34,0.56014633,0.5673588,1.1373656e8,1.1789358e9,28.558,Inf,37,"(((3149.5789 - ((-2.7548807 - (((((67298.8 - ((-7612.916 - X7) + (X2 - (-95263.73 * X1)))) - X7) * -0.00036654845) + X7) / (-0.15164356 - X5))) * X4)) - ((129488.14 - 128533.23) * X1)) + (X1 * X1)) [likelihood params: Float32[]]"
26,251182,1.1373635e8,1.13736504e8,227470.86,227409.5,0.56014717,0.56737185,1.1373635e8,1.1789004e9,28.662,Inf,37,"(((3150.0005 - ((-3.2823913 - (((((1.027533e6 - ((685463.1 - X7) + (X2 - (-435257.25 * X1)))) - X7) * -7.6909804e-5) + X7) / (-0.14594308 - X5))) * X4)) - ((129488.77 - 128532.61) * X1)) + (X1 * X1)) [likelihood params: Float32[]]"
27,263093,1.13735496e8,1.1373564e8,227469.16,227405.5,0.5601505,0.5673794,1.13735496e8,1.1788796e9,29.894,Inf,37,"(((3150.0876 - ((-3.708079 - (((((69806.32 - (X8 + (X2 - (-89080.22 * X1)))) - X7) * -0.00036761808) + X7) / (-0.14270881 - X5))) * X4)) - ((129488.37 - 128533.0) * X1)) + (X1 * (0.33069736 - X5))) [likelihood params: Float32[]]"
28,274068,1.1148233e8,1.1148247e8,222962.81,227430.72,0.5688642,0.56733143,1.1148233e8,1.1790103e9,31.198,Inf,35,"((X2 - (((((282.8451 - (X4 * 264.06027)) * (X2 - (14.52908 - X7))) + X7) / X2) + (-278.56363 * ((X8 - ((0.5523342 - (X1 / X2)) * X5)) - (3.9249496 * X1))))) + 3075.635) [likelihood params: Float32[]]"
29,285448,1.1148233e8,1.1148247e8,222962.81,227430.72,0.5688642,0.56733143,1.1148233e8,1.1790103e9,31.562,Inf,35,"((X2 - (((((282.8451 - (X4 * 264.06027)) * (X2 - (14.52908 - X7))) + X7) / X2) + (-278.56363 * ((X8 - ((0.5523342 - (X1 / X2)) * X5)) - (3.9249496 * X1))))) + 3075.635) [likelihood params: Float32[]]"
30,296752,1.1047507e8,1.1047527e8,220948.3,224644.8,0.5727596,0.5726315,1.1047507e8,1.164568e9,32.954,Inf,49,"(((3.1463978 * X2) - (5786.2783 + (X4 * (((((-1541.3444 - (X4 * 2190.1787)) * (X1 + -0.051833663)) + X7) / X2) + (-181.88185 * ((X8 - ((0.6265675 - (X1 / X2)) * X5)) - (1.7836541 * X1))))))) + (((X2 - ((1765.701 - 785.9444) * X1)) - X1) + 8862.209)) [likelihood params: Float32[]]"
31,308025,1.1047507e8,1.1047527e8,220948.3,224644.8,0.5727596,0.5726315,1.1047507e8,1.164568e9,32.338,Inf,49,"(((3.1463978 * X2) - (5786.2783 + (X4 * (((((-1541.3444 - (X4 * 2190.1787)) * (X1 + -0.051833663)) + X7) / X2) + (-181.88185 * ((X8 - ((0.6265675 - (X1 / X2)) * X5)) - (1.7836541 * X1))))))) + (((X2 - ((1765.701 - 785.9444) * X1)) - X1) + 8862.209)) [likelihood params: Float32[]]"
