Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4758.903,"x5 * 3.9490857"
5,4089.5242,"x5 * (x2 / x0)"
7,3554.31,"(x22 + x7) * (x5 / x0)"
8,3464.2327,"sqrtabs((x5 + (x0 / -0.44625908)) * 4878.64)"
9,3272.6873,"(((x5 * x5) / x0) + x1) + x1"
10,2939.1885,"sqrtabs((x3 * -18690.025) + ((x5 + -12.569512) * 8015.659))"
12,2928.149,"sqrtabs(((x5 + -12.563787) * (x1 + 8015.732)) + (x3 * -18692.441))"
13,2839.8845,"sqrtabs(((x5 + (-12.563787 + sin(x5))) * 8015.732) + (x3 * -18692.441))"
15,2839.7637,"sqrtabs((x5 + ((x5 + (sin(x5) + -12.600849)) * 8016.491)) + (x3 * -18692.408))"
16,2307.5554,"sqrtabs(((x5 + 23.667141) * 8680.765) + ((x3 * -18502.535) + ((x0 + 14.336435) * -8994.221)))"
18,2180.3774,"sqrtabs(((x3 * -18643.723) + ((x5 + 57.097885) * 9789.522)) + ((x0 + 29.470018) * -13762.577)) + -60.322918"
21,2180.356,"sqrtabs(((x3 * -18643.799) + ((x5 + 55.3613) * 9788.998)) + ((x0 + 28.090452) * -13762.626)) + (log(x3) + -65.6111)"
22,2180.2498,"((x0 + 31.373571) * -1.0329542) + sqrtabs(((x3 * -18643.715) + ((x5 + 57.64872) * 9789.519)) + ((x0 + 29.889952) * -13762.584))"
26,2167.3486,"sqrtabs((((x5 + 161.69522) * 8675.806) + (-46.682716 + (((x0 + 40.154495) * -24422.65) + (x3 * -26987.504)))) + ((x3 * 461.39114) * x0)) + -46.682716"
31,1983.1357,"sqrtabs(((x3 * -18643.799) + ((x5 + 55.3613) * 9788.998)) + ((x0 + 28.090452) * -13762.626)) + (sqrtabs(powabs(9790.098, powabs(9790.098, 37.592228 - (x3 + x3)) * -18643.68)) * -65.6111)"
33,1982.8964,"sqrtabs(((x3 * -18643.799) + ((x5 + 55.3613) * 9788.998)) + ((x0 + 28.090452) * -13762.626)) + (sqrtabs(powabs(x5 * 8015.659, powabs(9790.098, 37.592228 - (x3 + x3)) * -18643.68)) * -65.6111)"
35,1982.8861,"sqrtabs(((x3 * -18643.799) + ((x5 + 55.3613) * 9788.998)) + ((x0 + 28.090452) * -13762.626)) + (sqrtabs(powabs(x3 * (x3 + -20196.621), powabs(9790.098, 37.592228 - (x3 + x3)) * -18643.68)) * -65.6111)"
42,1969.7421,"sqrtabs(((((x5 + x3) * 9243.6455) + (x3 * -24670.453)) + (x0 * (-12488.456 - x3))) + ((-12532.562 / ((x3 * 5.5772114) + -357.96497)) * ((((x0 * (x3 + 182.20595)) / (x5 * (x3 + -17.730274))) + x3) * 35.093185))) - 43.29003"
44,1956.6095,"sqrtabs(((((x5 + x3) * 9243.6455) + (x3 * -24670.453)) + ((x0 + 0.19602731) * (-12488.456 - x3))) + ((-12532.562 / ((x3 * 5.5772114) + -357.96497)) * ((((x0 * (x0 + 182.20595)) / (x5 * (x3 + -17.730274))) + x3) * 35.093185))) - 43.29003"
