id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sqrt(Abs(((((t0 * t1) - Sqrt(Abs(x0))) - Sin((Exp(t2) / (Exp((Sin((x1 - (Log((t3 / t4)) - x0))) + t5)) / t6)))) * ((Abs(Exp((Sin(Exp((Sin((Abs(t7) ^ Sin(Exp(x1)))) / (t8 - t9)))) + t10))) ^ (Abs(t11) ^ t12)) / t13)))),-0.41970644446287353;0.7162194993526013;-0.8941410011139367;-0.9717642868599681;-0.5385505057044992;-0.9027255541892502;-0.9477078981556412;-0.3586712089636073;0.7190313267382602;-0.7733128955826203;1.2501591976816422;-0.4929617888473829;-1.2389161095392713;-0.8674876397346998,48,2.6642670451489483,18.82649690211236,0.8705362728566745,-0.9029478000787425
