id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Sqrt(Abs((Abs(t0) ^ (Abs(Exp(Sqrt(Abs((((t1 * Sqrt(Abs(x1))) - t2) - t3))))) ^ (Abs(((Sin(((t4 * t5) + x1)) / (t6 - x1)) - t7)) ^ (Sin(Sqrt(Abs(x1))) / Exp(x0))))))) + (x0 + (Sin(((Sqrt(Abs((x0 * x1))) + t8) * (t9 + t10))) * t11))),3.133514587000306;-5.74888155434276e-2;-0.7887700356948957;-1.8557525108144706;-0.8789526423824144;0.8604077752632368;0.1596517916394494;-0.6644359216775909;1.630420973006681;0.7345548811006052;0.898706690590302;1.8215647277134905,49,2.856029841249228,5.454017193591971,0.8492708867565693,0.5212728558824791
