id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Log((Abs((Log((Log(x1) + t0)) * (Abs((Sqrt(Abs((Abs(x1) ^ t1))) + (x1 * x0))) ^ (Sqrt(Abs(x1)) * Exp((((Abs(x0) ^ Sin(x0)) / (x1 - t2)) + t3)))))) ^ (t4 + (Exp(Sin(((Sin(x0) - t5) - x0))) + (Sin(x1) + Exp((t6 + t7))))))),2.642993090098482;0.8181454053684861;3.3639693743527785;-1.9523005622906113;-0.2540782297658165;-0.36847074422825254;1.180797289052284;0.8821083554855123,49,3.218754984544353,62.77145915867292,0.8634633081334961,-6.422647993803796
