id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Log((Sqrt(Abs(((Log((Sqrt(Abs((Abs((t0 - x0)) ^ t1))) / t2)) * Log(((x0 - (Sin((t3 - t4)) - x1)) * Sqrt(Abs(t5))))) + Sqrt(Abs((Abs((t6 - x0)) ^ t7)))))) + (Exp(Sqrt(Abs(Sin(x0)))) - (t8 / (Abs(t9) ^ t10))))) + Sqrt(Abs(Log(x1)))) * (t11 - t12)),-0.3058018633565309;0.6352591992313688;-0.6950231066961017;-0.6773558869518526;-0.6530768951098678;0.854510490223253;-3.440745931130951e-2;-0.7523824143846631;-0.20953047439219463;0.3035376122002875;-0.5496462995923501;-2.8954465118300243e-2;0.3914148016847924,50,NaN,NaN,NaN,NaN
