id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Exp(Sqrt(Abs(Exp(Sin(t0))))) / (Sqrt(Abs(Log((t1 + Sin((t2 / Sqrt(Abs(Exp(Sin(x0)))))))))) / Sin(t3))) * (Exp((t4 - x0)) - (Sqrt(Abs(Sqrt(Abs(Sin(t5))))) / (t6 * (Sqrt(Abs(t7)) + Sin((Sqrt(Abs((Abs((t8 + t9)) ^ x0))) / (x1 + Sin(t10))))))))),0.29115834786805733;0.7166593298276664;1.4208621981044454;-51.34501416054227;7.289949706976065e-2;2.4839520774977797;0.6463911184502789;-7.076037281955935e-2;0.43056673626467323;-0.9264117002685606;-0.441769911432599,48,3.7323811860670197,6.828143113121963,0.8030207883905462,0.40065875552955865
