id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,8.278246031746017e-2,"t[0]","$$\theta_{0}$$",8.278246031746017e-2,1,2.2361089474048888e-4,2.3103451490747584e-4,1.5238953602589284e-4,2.3103451490747584e-4,-2.220446049250313e-16,-4.824141414443428e-4,-1.6826414494535147e-3,-563.3890217241502,-560.5381604156878,-1238.0938992401668
1,0,((x0 + 4.462234654578397) ^ -1.4773453743778744),"(x[:, 0] + t[0]) ** t[1]","$${\left(x_{0} + \theta_{0}\right)^{\theta_{1}}}$$",4.462234654578397;-1.4773453743778744,5,1.093584448892769e-4,1.0930993385609504e-4,1.6189022261373586e-4,1.0930993385609504e-4,0.5109431272738628,0.5266392705099285,-6.41322891423044e-2,-641.2251966057048,-642.6041548866858,-1213.633638258577
2,0,(0.16974730290223725 / (1.121426411260584 + Sqrt(x0))),"(t[0] / (t[1] + np.sqrt(x[:, 0])))","$$\frac{\theta_{0}}{\left(\theta_{1} + \operatorname{sqrt}(x_{0})\right)}$$",0.16974730290223725;1.121426411260584,6,1.0867104890463328e-4,1.0688416117943197e-4,1.5347405092688832e-4,1.0688416117943197e-4,0.5140171992480453,0.5371439472881068,-8.811344502502205e-3,-639.2670766430788,-642.6143230981677,-1224.0885427276924
3,0,((7.828091671756555e-2 + (x1 * -1.676230328207999e-4)) + (8.103379042356874e-3 / x0)),"((t[0] + (x[:, 1] * t[1])) + (t[2] / x[:, 0]))","$$\left(\left(\theta_{0} + \left(x_{1} \cdot \theta_{1}\right)\right) + \frac{\theta_{2}}{x_{0}}\right)$$",7.828091671756555e-2;-1.676230328207999e-4;8.103379042356874e-3,9,9.718531583992766e-5,8.844811578621001e-5,1.0267281907893573e-4,8.844811578621001e-5,0.5653820179346991,0.6169802401884066,0.32511389362997023,-643.9569208209273,-656.783823568876,-1314.1314034097907
4,0,(((1.5062014467444257e-2 / (x0 + x0)) + (x1 * -1.824838003304982e-4)) + 7.99359935412229e-2),"(((t[0] / (x[:, 0] + x[:, 0])) + (x[:, 1] * t[1])) + t[2])","$$\left(\left(\frac{\theta_{0}}{\left(x_{0} + x_{0}\right)} + \left(x_{1} \cdot \theta_{1}\right)\right) + \theta_{2}\right)$$",1.5062014467444257e-2;-1.824838003304982e-4;7.99359935412229e-2,11,9.681026297114311e-5,8.834762945285777e-5,9.914038228444264e-5,8.834762945285777e-5,0.5670592746230183,0.6174153907953224,0.3483332084946067,-640.8434788464488,-653.3387223669862,-1319.1697877714473
5,0,((6.812317086957477e-2 + (x5 * 1.675432323118982e-2)) + (4.2909440008637195e-2 / (x0 * Sqrt(x1)))),"((t[0] + (x[:, 5] * t[1])) + (t[2] / (x[:, 0] * np.sqrt(x[:, 1]))))","$$\left(\left(\theta_{0} + \left(x_{5} \cdot \theta_{1}\right)\right) + \frac{\theta_{2}}{\left(x_{0} \cdot \operatorname{sqrt}(x_{1})\right)}\right)$$",6.812317086957477e-2;1.675432323118982e-2;4.2909440008637195e-2,12,7.380254062168239e-5,7.186824738673676e-5,9.035240009376208e-5,7.186824738673676e-5,0.6699510517708281,0.6887784594678745,0.40609812755227725,-668.5684515090746,-673.2210229416581,-1336.7769146520932
6,0,((4.298462328245053e-2 + (x5 * 1.967180846231115e-2)) + (8.338858483774152e-2 / Sqrt(Sqrt((x0 * x1))))),"((t[0] + (x[:, 5] * t[1])) + (t[2] / np.sqrt(np.sqrt((x[:, 0] * x[:, 1])))))","$$\left(\left(\theta_{0} + \left(x_{5} \cdot \theta_{1}\right)\right) + \frac{\theta_{2}}{\operatorname{sqrt}(\operatorname{sqrt}(\left(x_{0} \cdot x_{1}\right)))}\right)$$",4.298462328245053e-2;1.967180846231115e-2;8.338858483774152e-2,13,6.275598844437127e-5,6.350289443058616e-5,6.007118832392304e-5,6.350289443058616e-5,0.7193518298059556,0.7250041659345753,0.605141742900964,-686.1696110759615,-686.1923889307621,-1435.0760473647817
7,0,((1.813823191094278e-2 + (x5 * 3.4687541999009676e-2)) + (0.21884460687591034 / (x5 + (1.226475720468891 + Sqrt(Sqrt((x0 * x1))))))),"((t[0] + (x[:, 5] * t[1])) + (t[2] / (x[:, 5] + (t[3] + np.sqrt(np.sqrt((x[:, 0] * x[:, 1])))))))","$$\left(\left(\theta_{0} + \left(x_{5} \cdot \theta_{1}\right)\right) + \frac{\theta_{2}}{\left(x_{5} + \left(\theta_{3} + \operatorname{sqrt}(\operatorname{sqrt}(\left(x_{0} \cdot x_{1}\right)))\right)\right)}\right)$$",1.813823191094278e-2;3.4687541999009676e-2;0.21884460687591034;1.226475720468891,17,6.29156902629833e-5,6.315941299108299e-5,5.9395618788237294e-5,6.315941299108299e-5,0.7186376346465588,0.7264915936461642,0.609582377701988,-675.1181693133435,-676.1083157683196,-1426.938812012455
8,0,(((x5 * 1.929732756877083e-2) + 5.8374048004473524e-2) + (0.14172447276418992 / ((x0 + 0.8217142859998268) + Sqrt((x0 * x1))))),"(((x[:, 5] * t[0]) + t[1]) + (t[2] / ((x[:, 0] + t[3]) + np.sqrt((x[:, 0] * x[:, 1])))))","$$\left(\left(\left(x_{5} \cdot \theta_{0}\right) + \theta_{1}\right) + \frac{\theta_{2}}{\left(\left(x_{0} + \theta_{3}\right) + \operatorname{sqrt}(\left(x_{0} \cdot x_{1}\right))\right)}\right)$$",1.929732756877083e-2;5.8374048004473524e-2;0.14172447276418992;0.8217142859998268,16,6.298120860473875e-5,6.291058078973391e-5,6.992051710259141e-5,6.227908528091458e-5,0.7183446330831444,0.7275691479744497,0.5404004100981374,-677.0713143178807,-678.6677362671329,-1388.9229294175534
9,0,((1.7106747961321134 / ((Sqrt(x1) + 3.899570471166096) + Exp((Exp((Sin(x0) * 0.18088457967951532)) * 2.1333371948403452)))) + (x5 * 2.0709733548760427e-2)),"((t[0] / ((np.sqrt(x[:, 1]) + t[1]) + np.exp((np.exp((np.sin(x[:, 0]) * t[2])) * t[3])))) + (x[:, 5] * t[4]))","$$\left(\frac{\theta_{0}}{\left(\left(\operatorname{sqrt}(x_{1}) + \theta_{1}\right) + \operatorname{exp}(\left(\operatorname{exp}(\left(\operatorname{sin}(x_{0}) \cdot \theta_{2}\right)) \cdot \theta_{3}\right))\right)} + \left(x_{5} \cdot \theta_{4}\right)\right)$$",1.7106747961321134;3.899570471166096;0.18088457967951532;2.1333371948403452;2.0709733548760427e-2,19,6.106719807360251e-5,6.17711301597211e-5,5.542813372014278e-5,6.17711301597211e-5,0.7269041915669006,0.7325034770186046,0.6356613397262894,-667.91258876573,-667.9862633597496,-1432.9253929664544
