id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,8.21415873015875e-2,"t[0]","$$\theta_{0}$$",8.21415873015875e-2,1,2.1426610978206106e-4,2.4075361363692352e-4,1.5344875468452983e-4,2.4075361363692352e-4,-2.220446049250313e-16,-3.7366346836471553e-3,-8.645067948841234e-3,-568.6042455284963,-555.4909460998672,-1236.384173398436
1,0,(-0.9206617893743275 + (x0 ^ -1.7450593854957397e-2)),"(t[0] + x[:, 0] ** t[1])","$$\left(\theta_{0} + {x_{0}^{\theta_{1}}}\right)$$",-0.9206617893743275;-1.7450593854957397e-2,5,9.887128706858197e-5,1.1779607105962762e-4,1.4872556282594622e-4,1.1779607105962762e-4,0.5385584441275006,0.5088911432803811,2.24012848412527e-2,-653.4854860436544,-633.4887051483533,-1234.5707424792513
2,0,((Sin(x0) * -4.0917018550187145e-2) + 0.11257016875233453),"((np.sin(x[:, 0]) * t[0]) + t[1])","$$\left(\left(\operatorname{sin}(x_{0}) \cdot \theta_{0}\right) + \theta_{1}\right)$$",-4.0917018550187145e-2;0.11257016875233453,6,9.858261065267565e-5,1.1775808717015352e-4,1.5052131638454975e-4,1.1775808717015352e-4,0.5399057239945779,0.509049503609088,1.0597487711319742e-2,-651.115839913347,-630.8028762963484,-1228.8835136086716
3,0,(0.10164566307630818 - ((x0 - x5) * 2.0686362984149498e-2)),"(t[0] - ((x[:, 0] - x[:, 5]) * t[1]))","$$\left(\theta_{0} - \left(\left(x_{0} - x_{5}\right) \cdot \theta_{1}\right)\right)$$",0.10164566307630818;2.0686362984149498e-2,7,9.200411683687767e-5,1.014678454657009e-4,1.3726860800677832e-4,1.014678454657009e-4,0.5706081706973684,0.5769658772809254,9.770982022704977e-2,-657.9016925998349,-647.3422118499042,-1250.0148946702648
4,0,(-0.9218472898161663 + ((x5 * 1.8724187435093312e-2) + (x0 ^ -1.7523121001188673e-2))),"(t[0] + ((x[:, 5] * t[1]) + x[:, 0] ** t[2]))","$$\left(\theta_{0} + \left(\left(x_{5} \cdot \theta_{1}\right) + {x_{0}^{\theta_{2}}}\right)\right)$$",-0.9218472898161663;1.8724187435093312e-2;-1.7523121001188673e-2,9,8.713763962760357e-5,9.351908504280408e-5,1.277709085133324e-4,9.351908504280408e-5,0.5933204755701454,0.6101054090879836,0.16013983323444925,-657.2209413041927,-649.9945251212588,-1260.2398448928193
5,0,(0.11256444590087503 + ((-4.1775673430738895e-2 * Sin(x0)) + (x5 * 1.648675917487093e-2))),"(t[0] + ((t[1] * np.sin(x[:, 0])) + (x[:, 5] * t[2])))","$$\left(\theta_{0} + \left(\left(\theta_{1} \cdot \operatorname{sin}(x_{0})\right) + \left(x_{5} \cdot \theta_{2}\right)\right)\right)$$",0.11256444590087503;-4.1775673430738895e-2;1.648675917487093e-2,10,8.616914380052838e-5,9.309118509963631e-5,1.3083786772822258e-4,9.309118509963631e-5,0.5978405362930488,0.6118893858368613,0.13998018259369294,-656.7872519111033,-648.7613319151551,-1252.5989865482477
6,0,((x0 ^ -1.8139088754133552e-2) + (-0.921028315908717 - ((x5 * -1.6497180855980776e-2) - (-9.11892946081983e-3 * x2)))),"(x[:, 0] ** t[0] + (t[1] - ((x[:, 5] * t[2]) - (t[3] * x[:, 2]))))","$$\left({x_{0}^{\theta_{0}}} + \left(\theta_{1} - \left(\left(x_{5} \cdot \theta_{2}\right) - \left(\theta_{3} \cdot x_{2}\right)\right)\right)\right)$$",-1.8139088754133552e-2;-0.921028315908717;-1.6497180855980776e-2;-9.11892946081983e-3,13,7.986825467342849e-5,8.771316497965306e-5,1.2638188339506094e-4,8.771316497965306e-5,0.6272473759164908,0.6343111295230588,0.16927013434169424,-654.4715656805797,-644.4671604400181,-1249.4297645188149
7,0,((Exp(x13) * -3.44565624617074e-3) + (((-1.0262546403934475e-2 * x2) - ((x0 ^ 1.8405098927177267e-2) - (1.0153807738360532 ^ x5))) + 8.308099982833529e-2)),"((np.exp(x[:, 13]) * t[0]) + (((t[1] * x[:, 2]) - (x[:, 0] ** t[2] - t[3] ** x[:, 5])) + t[4]))","$$\left(\left(\operatorname{exp}(x_{13}) \cdot \theta_{0}\right) + \left(\left(\left(\theta_{1} \cdot x_{2}\right) - \left({x_{0}^{\theta_{2}}} - {\theta_{3}^{x_{5}}}\right)\right) + \theta_{4}\right)\right)$$",-3.44565624617074e-3;-1.0262546403934475e-2;1.8405098927177267e-2;1.0153807738360532;8.308099982833529e-2,18,7.686161789404475e-5,8.494736829774123e-5,1.2368464594841432e-4,8.494736829774123e-5,0.6412796313321603,0.6458421358983484,0.18699954018301335,-642.2928767185781,-631.5285705422541,-1237.7363273769397
8,0,((0.9954025368692967 ^ x13) + ((-0.16937177408897514 - (((9.674153476247291e-3 * x2) - ((x0 ^ -1.7960983592407175e-2) - (0.9842172017705848 ^ x5))) + 0.10442132618592577)) + -0.6463696975060995)),"(t[0] ** x[:, 13] + ((t[1] - (((t[2] * x[:, 2]) - (x[:, 0] ** t[3] - t[4] ** x[:, 5])) + t[5])) + t[6]))","$$\left({\theta_{0}^{x_{13}}} + \left(\left(\theta_{1} - \left(\left(\left(\theta_{2} \cdot x_{2}\right) - \left({x_{0}^{\theta_{3}}} - {\theta_{4}^{x_{5}}}\right)\right) + \theta_{5}\right)\right) + \theta_{6}\right)\right)$$",0.9954025368692967;-0.16937177408897514;9.674153476247291e-3;-1.7960983592407175e-2;0.9842172017705848;0.10442132618592577;-0.6463696975060995,21,7.748356838943285e-5,8.494018551902207e-5,1.2153642967514506e-4,8.494018551902207e-5,0.6383769301256058,0.645872081941651,0.2011201353835096,-631.7683820089902,-621.9921366553154,-1232.1637509198927
9,0,(Sin(x0) + (((8.698478110051339e-2 - Sin(x0)) * 1.033504173962901) + ((Exp(Sqrt(Sqrt((0.7338584916989447 / x1)))) + (x5 + -0.7314448031046938)) * 2.1330606212554015e-2))),"(np.sin(x[:, 0]) + (((t[0] - np.sin(x[:, 0])) * t[1]) + ((np.exp(np.sqrt(np.sqrt((t[2] / x[:, 1])))) + (x[:, 5] + t[3])) * t[4])))","$$\left(\operatorname{sin}(x_{0}) + \left(\left(\left(\theta_{0} - \operatorname{sin}(x_{0})\right) \cdot \theta_{1}\right) + \left(\left(\operatorname{exp}(\operatorname{sqrt}(\operatorname{sqrt}(\frac{\theta_{2}}{x_{1}}))) + \left(x_{5} + \theta_{3}\right)\right) \cdot \theta_{4}\right)\right)\right)$$",8.698478110051339e-2;1.033504173962901;0.7338584916989447;-0.7314448031046938;2.1330606212554015e-2,22,7.188865799009482e-5,7.781223564894749e-5,9.328218475496878e-5,7.781223564894749e-5,0.6644889009129078,0.6755895358427672,0.38684014885604334,-639.1076373829623,-630.9002661639153,-1295.9247649951683
10,0,(9.701701035241957e-3 + ((4.618762845522326e-2 - ((0.9966020839609783 ^ x13) * Sin((Sqrt(x1) ^ 3.997551225900315e-2)))) + ((x0 ^ -9.563585455973527e-3) - (9.735047976013814e-2 - ((x7 + (x5 + -0.1259520989675514)) * 1.2725111122701357e-2))))),"(t[0] + ((t[1] - (t[2] ** x[:, 13] * np.sin(np.sqrt(x[:, 1]) ** t[3]))) + (x[:, 0] ** t[4] - (t[5] - ((x[:, 7] + (x[:, 5] + t[6])) * t[7])))))","$$\left(\theta_{0} + \left(\left(\theta_{1} - \left({\theta_{2}^{x_{13}}} \cdot \operatorname{sin}({\operatorname{sqrt}(x_{1})^{\theta_{3}}})\right)\right) + \left({x_{0}^{\theta_{4}}} - \left(\theta_{5} - \left(\left(x_{7} + \left(x_{5} + \theta_{6}\right)\right) \cdot \theta_{7}\right)\right)\right)\right)\right)$$",9.701701035241957e-3;4.618762845522326e-2;0.9966020839609783;3.997551225900315e-2;-9.563585455973527e-3;9.735047976013814e-2;-0.1259520989675514;1.2725111122701357e-2,27,6.210450842945542e-5,7.58160203515572e-5,6.385004937726591e-5,7.58160203515572e-5,0.7101524431809374,0.6839120461238724,0.5803026389815203,-635.2497099669656,-612.4467549496414,-1367.0331395205806
11,0,((((-0.9451075462053252 - x2) - ((x5 + -1.2749690692845572) * (0.7785285839993068 * (5.659413105220795e-2 + x2)))) + (x5 * 6.266158470166697e-2)) + ((x0 ^ -1.2458197740529342e-2) + (-2.5497223868707238e-2 * Log(Log(x1))))),"((((t[0] - x[:, 2]) - ((x[:, 5] + t[1]) * (t[2] * (t[3] + x[:, 2])))) + (x[:, 5] * t[4])) + (x[:, 0] ** t[5] + (t[6] * np.log(np.log(x[:, 1])))))","$$\left(\left(\left(\left(\theta_{0} - x_{2}\right) - \left(\left(x_{5} + \theta_{1}\right) \cdot \left(\theta_{2} \cdot \left(\theta_{3} + x_{2}\right)\right)\right)\right) + \left(x_{5} \cdot \theta_{4}\right)\right) + \left({x_{0}^{\theta_{5}}} + \left(\theta_{6} \cdot \operatorname{log}(\operatorname{log}(x_{1}))\right)\right)\right)$$",-0.9451075462053252;-1.2749690692845572;0.7785285839993068;5.659413105220795e-2;6.266158470166697e-2;-1.2458197740529342e-2;-2.5497223868707238e-2,27,5.649028826598009e-5,6.58399065764547e-5,6.790284386587614e-5,6.587779722826384e-5,0.736354534445794,0.7255039072659593,0.5536629234572661,-654.0921635461401,-636.9574685013318,-1359.427761228045
