-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,24673,6,14547.842,14369.333,14547.842,14596.549,31.191624,17.515278,14369.333,59.719982,47.173958,0.9532696,0.94722927,15,"(exp(log(abs(((-423404.28 / (14.353203 * X1)) + (-0.75652033 * X1))))) - (0.81540406 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[7.7278814]"
2,42489,10,13963.599,13815.723,13963.599,14035.188,43.944492,27.645592,13815.723,45.216206,39.846863,0.9646187,0.9554257,20,"exp((sqrt(abs(((-54.44101 * X1) + 41016.39))) / (sqrt(abs(((134.9023 + 134.16129) - (0.030584559 * X2)))) / (0.3507702 + 0.10301912)))) NeoGP.GaussianLikelihood{Float32} Float32[6.724306]"
3,62990,12,11878.169,11858.49,11878.169,12097.553,119.27552,100.108536,11858.49,16.749926,16.618977,0.9868933,0.9814093,48,"((-1833.873 + (exp(log(abs(((-907050.06 / (1.7899326 * X1)) + (2.3514056 * X1))))) - (9.020817 * X1))) / ((sqrt(abs(((5.6182915e6 * X2) + (-292151.06 * X1)))) - (abs((-0.34512404 * X1)) ^ (-0.3566973 / -0.122090004))) / ((-548.9545 / sin(9.457381)) + ((-14975.472 * X2) * exp((-0.45834702 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[4.092668]"
4,84822,10,11878.169,11858.49,11878.169,12097.553,119.27552,100.108536,11858.49,16.749926,16.618977,0.9868933,0.9814093,48,"((-1833.873 + (exp(log(abs(((-907050.06 / (1.7899326 * X1)) + (2.3514056 * X1))))) - (9.020817 * X1))) / ((sqrt(abs(((5.6182915e6 * X2) + (-292151.06 * X1)))) - (abs((-0.34512404 * X1)) ^ (-0.3566973 / -0.122090004))) / ((-548.9545 / sin(9.457381)) + ((-14975.472 * X2) * exp((-0.45834702 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[4.092668]"
5,110007,11,10408.568,10411.566,10408.568,10642.746,119.27552,114.90245,10411.566,8.319345,8.203414,0.99349016,0.9908233,48,"((-1817.1166 + (exp(log(abs(((-907782.7 / (1.7884896 * X1)) + (2.3639014 * X1))))) - (9.286726 * X1))) / ((sqrt(abs(((5.4993375e6 * X2) + (-329960.34 * X1)))) - (abs((-0.3479348 * X1)) ^ (-0.3570702 / -0.121962436))) / ((-560.3606 / sin(9.456705)) + ((-55.873703 * X1) * exp((-0.15810195 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[2.8843265]"
6,135571,16,10408.568,10411.566,10408.568,10642.746,119.27552,114.90245,10411.566,8.319345,8.203414,0.99349016,0.9908233,48,"((-1817.1166 + (exp(log(abs(((-907782.7 / (1.7884896 * X1)) + (2.3639014 * X1))))) - (9.286726 * X1))) / ((sqrt(abs(((5.4993375e6 * X2) + (-329960.34 * X1)))) - (abs((-0.3479348 * X1)) ^ (-0.3570702 / -0.121962436))) / ((-560.3606 / sin(9.456705)) + ((-55.873703 * X1) * exp((-0.15810195 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[2.8843265]"
7,160532,18,10383.021,10372.088,10383.021,3.4028235e38,107.90529,3.4028235e38,10372.088,8.218756,7.7569,0.9935689,0.9913228,45,"((-1005.577 + (exp(log(abs(((-1.0936158e6 / (1.3000238 * X1)) + (4.4795594 * X1))))) - (29.287395 * X1))) / ((sqrt(abs(((3.793798e6 * X2) + (-227627.9 * X1)))) - (abs((-0.28551987 * X1)) ^ (-0.3629056 / -0.11996033))) / (6617.627 + ((-21.031824 * X1) * exp((-0.15704511 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[2.866839]"
8,186485,21,10390.549,10358.439,10390.549,10568.951,89.80082,88.601776,10358.439,8.248268,7.836721,0.9935458,0.9912335,39,"((2820.3037 + ((-5.7038565 * X1) - (13.908908 * X1))) / ((sqrt(abs(((9.204573e6 * X2) + (-598297.3 * X1)))) - (abs((-0.203232 * X1)) ^ (-0.3857753 / -0.112816))) / ((-54.63103 * -600.3889) + ((-103.65279 * X1) * exp((-0.15408505 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[2.8719804]"
9,215506,18,9115.667,9110.79,9115.667,3.4028235e38,94.40599,3.4028235e38,9110.79,4.494779,5.2540946,0.99648285,0.99412256,41,"((20746.135 + (-2.6207092 / (0.009588036 / ((-2.6388252 * X1) * -0.19864003)))) / ((sqrt(abs(((1.1779619e7 * X2) + (-1.3546561e6 * X1)))) - (abs((-0.089930065 * X1)) ^ (-0.44021246 / -0.09861103))) / ((29.554323 * X1) + ((-26.139242 * X1) * exp((-0.121869706 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[2.1200888]"
10,243740,15,9115.667,9110.79,9115.667,3.4028235e38,94.40599,3.4028235e38,9110.79,4.494779,5.2540946,0.99648285,0.99412256,41,"((20746.135 + (-2.6207092 / (0.009588036 / ((-2.6388252 * X1) * -0.19864003)))) / ((sqrt(abs(((1.1779619e7 * X2) + (-1.3546561e6 * X1)))) - (abs((-0.089930065 * X1)) ^ (-0.44021246 / -0.09861103))) / ((29.554323 * X1) + ((-26.139242 * X1) * exp((-0.121869706 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[2.1200888]"
