-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,25144,4,14460.557,14261.724,14460.557,14491.188,12.476649,18.155357,14261.724,57.28862,46.186234,0.95517206,0.9483342,9,"(abs((-4.443154 * X1)) ^ (abs(0.74969995) ^ (0.0056730756 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[7.568928]"
2,43644,4,14460.557,14261.724,14460.557,14491.188,12.476649,18.155357,14261.724,57.28862,46.186234,0.95517206,0.9483342,9,"(abs((-4.443154 * X1)) ^ (abs(0.74969995) ^ (0.0056730756 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[7.568928]"
3,63279,6,13877.469,13732.726,13877.469,13988.525,45.747715,65.309,13732.726,43.39919,37.57929,0.9660405,0.9579623,22,"((log(abs((-5.0206015e6 * X1))) / (23562.678 / (((15168.259 * X2) - -2.0938246e7) / (0.61829656 * X1)))) + ((-0.054344613 * X2) - 27.74865)) NeoGP.GaussianLikelihood{Float32} Float32[6.587804]"
4,86754,7,13746.652,13608.087,13746.652,13852.498,49.906597,55.939575,13608.087,40.778214,35.959393,0.96809137,0.9597744,24,"((log(abs((-477247.97 * X1))) / (23790.068 / (((16685.656 * X2) - -2.0885112e7) / (0.62430793 * X1)))) + ((-0.051224165 * X2) - (0.044165403 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[6.3857865]"
5,113298,8,13746.652,13608.087,13746.652,13852.498,49.906597,55.939575,13608.087,40.778214,35.959393,0.96809137,0.9597744,24,"((log(abs((-477247.97 * X1))) / (23790.068 / (((16685.656 * X2) - -2.0885112e7) / (0.62430793 * X1)))) + ((-0.051224165 * X2) - (0.044165403 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[6.3857865]"
6,137300,8,13744.587,13606.053,13744.587,13841.072,49.906597,46.57899,13606.053,40.73813,35.94232,0.9681227,0.95979345,24,"((log(abs((130644.34 * X1))) / (775.5523 / (((2381.6907 * X2) - -2.970509e6) / (2.5309439 * X1)))) + ((-0.051609773 * X2) - (0.044632405 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[6.3826456]"
7,163584,9,13744.587,13606.053,13744.587,13841.072,49.906597,46.57899,13606.053,40.73813,35.94232,0.9681227,0.95979345,24,"((log(abs((130644.34 * X1))) / (775.5523 / (((2381.6907 * X2) - -2.970509e6) / (2.5309439 * X1)))) + ((-0.051609773 * X2) - (0.044632405 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[6.3826456]"
8,188162,11,13226.783,13106.279,13226.783,13384.806,59.94738,98.07515,13106.279,31.835793,30.835365,0.9750887,0.9655063,25,"((sqrt(abs((exp(-1.6479129e10) - (-15.234389 * X2)))) + (1.1511971 * X1)) * (abs(sin(-3.1415923)) ^ sin(sin(log(abs((91.346794 * (1.5713478e6 - (-1008.34015 * X1))))))))) NeoGP.GaussianLikelihood{Float32} Float32[5.642321]"
9,217656,12,13226.783,13106.279,13226.783,13384.806,59.94738,98.07515,13106.279,31.835793,30.835365,0.9750887,0.9655063,25,"((sqrt(abs((exp(-1.6479129e10) - (-15.234389 * X2)))) + (1.1511971 * X1)) * (abs(sin(-3.1415923)) ^ sin(sin(log(abs((91.346794 * (1.5713478e6 - (-1008.34015 * X1))))))))) NeoGP.GaussianLikelihood{Float32} Float32[5.642321]"
10,244066,14,12407.046,12324.095,12407.046,12591.172,75.985306,108.14109,12324.095,21.54707,16.087788,0.9831396,0.98200357,33,"((log(abs((-4.8345095e6 * X1))) / (36594.418 / (((2400.3384 * X2) - -2.0469098e7) / (0.96027803 * X1)))) + ((-0.032663602 * X2) - (20.927237 - (abs((-1.8789425e10 * X2)) ^ (abs((-3.989634 * X1)) ^ sin(-12.843534)))))) NeoGP.GaussianLikelihood{Float32} Float32[4.641877]"
11,272544,16,12067.86,12002.31,12067.86,12277.407,85.19565,124.35143,12002.31,18.333374,13.663613,0.9856543,0.98471534,37,"((log(abs((-4.8369545e6 * X1))) / (11788.573 / (((-11.061867 * X2) - ((2011.1077 * X1) - 1.9791381e6)) / (0.30937865 * X1)))) + ((-0.034856454 * X2) - (12.899861 - (abs((-1.8789425e10 * X2)) ^ (abs((-7.8550525 * X1)) ^ sin(-12.814825)))))) NeoGP.GaussianLikelihood{Float32} Float32[4.281754]"
12,301636,19,11021.483,10991.804,11021.483,11227.782,99.01116,107.2885,10991.804,11.138953,8.822395,0.99128383,0.9901309,43,"((log(abs((-4.719098e6 * X1))) / (49988.723 / (((-14293.647 * X2) - -2.031413e7) / (1.3256907 * X1)))) + ((-0.024086868 * X2) - ((127851.86 / (((-5656.46 * X2) - -2.1046712e7) / (8.134429 * X1))) - (abs((-1.8789425e10 * X2)) ^ (abs((-19.45654 * X1)) ^ sin(-12.784485)))))) NeoGP.GaussianLikelihood{Float32} Float32[3.3375077]"
13,332192,19,10105.873,10081.112,10105.873,10262.978,89.80082,67.30388,10081.112,7.20261,5.587376,0.994364,0.99374974,39,"((log(abs(0.00011648)) / (abs((-0.019981083 - ((0.08585281 * X2) * 0.0653094))) ^ log(abs((log(abs((38.203396 * X1))) + (((0.0058542374 * X2) - 81.05212) * sin(0.13663729))))))) + ((-0.0033773144 * X2) - (24.124043 - ((abs((2.9522166e-6 * X1)) ^ -0.7249035) - 47.404617)))) NeoGP.GaussianLikelihood{Float32} Float32[2.6837683]"
14,359821,21,10105.873,10081.112,10105.873,10262.978,89.80082,67.30388,10081.112,7.20261,5.587376,0.994364,0.99374974,39,"((log(abs(0.00011648)) / (abs((-0.019981083 - ((0.08585281 * X2) * 0.0653094))) ^ log(abs((log(abs((38.203396 * X1))) + (((0.0058542374 * X2) - 81.05212) * sin(0.13663729))))))) + ((-0.0033773144 * X2) - (24.124043 - ((abs((2.9522166e-6 * X1)) ^ -0.7249035) - 47.404617)))) NeoGP.GaussianLikelihood{Float32} Float32[2.6837683]"
15,389400,18,9852.643,9787.078,9852.643,9959.541,59.867214,47.031326,9787.078,6.3844004,5.97184,0.99500424,0.99331963,26,"(((253114.28 / ((-4324.803 * X2) - (107.78097 * X1))) + 10.402258) * (abs((-0.0002271602 * X1)) ^ sin(sin(log(abs((41.448788 * (-136826.67 - (-4477.4546 * X1))))))))) NeoGP.GaussianLikelihood{Float32} Float32[2.5267372]"
16,417664,14,9852.643,9787.078,9852.643,9959.541,59.867214,47.031326,9787.078,6.3844004,5.97184,0.99500424,0.99331963,26,"(((253114.28 / ((-4324.803 * X2) - (107.78097 * X1))) + 10.402258) * (abs((-0.0002271602 * X1)) ^ sin(sin(log(abs((41.448788 * (-136826.67 - (-4477.4546 * X1))))))))) NeoGP.GaussianLikelihood{Float32} Float32[2.5267372]"
