id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Abs(((Abs(((Log(((Sqrt(Abs(x0)) + Sqrt(Abs(x0))) - x1)) - t0) - x1)) ^ t1) / x0)) ^ t2) * x1),3.0678378790956477e-2;-1.1757879012797876;0.42896845313835236,20,5.90688430257288e-4,9.039946776979835e-4,0.9828675295195527,0.9087866731549442
