id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Sin(Sin((Sqrt(Abs(x1)) - t0))) / (Abs(Sin(Sin((t1 - x0)))) ^ t2)) * t3) + (t4 / x1)),-1.6977739752106276;1.0036313519728142;-1.8867470972659317;-1.0823493743558077;1.3604766422797843,20,7.723878401150701e-4,1.0623184192279702e-2,0.9775974757716789,-7.188238578254569e-2
