Complexity,Loss,Equation
1,0.05341108,"1.8059502"
5,0.032547276,"sqrtabs(sin(x0)) + 0.95989865"
6,0.030501263,"powabs(sin(x0), 0.3272992) + 0.9161641"
7,0.022060996,"0.84693396 + powabs(x0, powabs(0.089021005, x0))"
8,0.0073510665,"powabs(x0, 0.52254707 - x0) + sqrtabs(x0)"
9,0.006738938,"powabs(x0, 0.46741965) + powabs(x0, 0.57941407 - x0)"
10,0.0052130264,"powabs(0.08008187 - x0, 0.45972466 - x0) + sqrtabs(x0)"
11,0.002045975,"powabs(x0 + x0, powabs(0.5212364, powabs(x0, 2.3994334))) + 0.6967012"
13,0.0014078122,"powabs(powabs(x0, 1.3272238) + x0, powabs(0.5059656, powabs(x0, 2.602327))) + 0.72550094"
15,0.0014054948,"powabs(x0 + powabs(x0, 1.3156439), powabs(-0.49435657, powabs(x0, 2.5421736) + -0.033408884)) + 0.72484124"
17,0.0013956004,"powabs(x0 + powabs(x0, 1.3567075), powabs(0.33383512, powabs(x0, x0 + 0.45960054) + -0.36348513)) + 0.7358352"
19,0.0013742228,"powabs(powabs(x0, powabs(0.8352963, powabs(-5.9094715, x0))) + 0.7324239, powabs(powabs(0.3025615, powabs(0.2955618, powabs(x0, x0))), -0.9220062))"
21,0.0013144362,"powabs(powabs(powabs(x0, powabs(0.29487556, powabs(x0, 1.8059502))), 0.8132449) + 0.727814, powabs(powabs(0.76104015, powabs(0.8280207, powabs(x0, 4.229362))), -1.4567313))"
23,0.0013135565,"powabs(powabs(powabs(powabs(x0, 1.0101998), powabs(0.29487556, powabs(x0, 1.7923498))), 0.8132449) + 0.727814, powabs(powabs(0.76104015, powabs(0.8280207, powabs(x0, 4.229362))), -1.4567313))"
24,0.0013099607,"powabs(powabs(powabs(x0, powabs(0.89458466, powabs(exp(x0), x0))), powabs(0.60634667, x0)) + 0.73602605, powabs(powabs(0.32862866, powabs(0.23437333, powabs(x0, x0))), -1.2162123))"
25,0.0012918859,"powabs(powabs(powabs(x0, powabs(powabs(0.6325571, powabs(x0, 1.7261815)), 2.6288624)), 0.84411544) + 0.73118126, powabs(powabs(0.5588884, powabs(0.62449056, powabs(powabs(x0, 1.7422552), x0))), -0.89177364))"
29,0.0012918627,"powabs(powabs(powabs(x0, 0.8400472), powabs(powabs(0.30256668, powabs(x0, 0.67441756)), x0)) + 0.7295715, powabs(powabs(0.5351338, powabs(0.43236488, powabs(powabs(x0, x0), powabs(powabs(x0, 0.70232546), 0.6328033)))), -1.2066185))"
31,0.0012913548,"powabs(powabs(powabs(x0, powabs(powabs(0.65588135, powabs(x0, 1.6197864)), 3.0617285)), powabs(0.83669215, powabs(powabs(0.38278756, x0), 0.89458466))) + 0.73021185, powabs(powabs(0.5726747, powabs(0.62821704, powabs(powabs(x0, 1.7672241), x0))), -0.92806995))"
36,0.0012828725,"powabs(powabs(powabs(x0, sin(powabs(x0 + 0.72080827, powabs(x0, 0.6813707)))), powabs(powabs(powabs(0.56329757, powabs(x0, 0.7279157)), 1.8102713), x0)) + 0.7267916, powabs(powabs(0.28456926, powabs(0.24663115, powabs(powabs(x0, powabs(x0, 0.7463157)), 0.79161924))), -1.0656687))"
42,0.0012705048,"powabs(powabs(powabs(x0, powabs(0.7887629, sin(powabs(powabs(powabs(0.33981133, x0), powabs(x0, 0.6990131)), -0.87661034)))), powabs(powabs(-0.3027616, powabs(x0, powabs(powabs(-0.90354854, x0), x0))), x0)) + 0.7264039, powabs(powabs(0.53783494, powabs(0.47152668, powabs(powabs(x0, x0), powabs(-1.2011758, x0)))), -1.1078581))"
48,0.0012697113,"powabs(powabs(powabs(x0, powabs(0.7887629, sin(powabs(powabs(powabs(0.33981133, x0), powabs(x0, 0.6990131)), -0.87661034)))), powabs(powabs(-0.3027616, powabs(x0, powabs(powabs(-0.90354854, x0), x0))), x0)) + 0.7264039, powabs(powabs(0.53783494, powabs(0.47152668, powabs(powabs(x0, x0), powabs(-1.2011758, powabs(x0, powabs(powabs(-0.9322174, x0), x0)))))), -1.1078581))"
