id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Abs(((Log(Log(Log(((x1 * x0) + x0)))) * (Abs(Exp(Sin((x0 - t0)))) ^ t1)) + t2)) ^ t3),-2.0636585034546733;0.7823705301594641;1.8581117666914282;3.885450328444419,20,14.36799421954737,16.10655870650982,0.9887571611303516,0.9819825675457257
