id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((((t0 - t1) / (Abs(((t2 - x0) / t3)) ^ x1)) + ((x1 - t4) / x0)) - t5),-34.57888656286321;32.68707602141246;-547.5078552707616;734.6593996484078;-36674.61709750662;42.47767252194808,19,11.18536647996121,8.371658475540851,0.9912475415071449,0.9906351323171009
