id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((((t0 - ((t1 * (x3 * t2)) / Sqrt(Abs(t3)))) + t4) - Sqrt(Abs(Sin(Exp(((Abs(t5) ^ x4) / (Exp((((Sin(x0) * t6) - x1) - x0)) * t7))))))) * Exp((Abs(t8) ^ Exp((Log(Exp(t9)) / (Exp(x1) / t10)))))) + Exp(Sqrt(Abs((Abs(x2) ^ t11))))),2.950822090977745e-3;-0.28555309363990156;-0.21155055456135696;-0.2559258702084699;-0.6176279838716741;-0.24282125594050807;0.3972310337807059;3.605594277439378e-2;0.5636794711712751;-0.7464845740571036;-0.6897445575527144;-0.6286946134160731,50,NaN,NaN,NaN,NaN
