id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,x3,"x[:, 3]","$$x_{3}$$",,1,9.659721919646053e-2,0.31047501624690427,0.5105360688206286,0.31047501624690427,0.6621103867210468,0.7131936811970183,0.7338466533841567,14.701130035636785,27.153809920174385,33.24372208429443
1,0,Abs(x3),"np.abs(x[:, 3])","$$\left |x_{3}\right |$$",,2,9.659721919646053e-2,0.31047501624690427,0.5105360688206286,0.31047501624690427,0.6621103867210468,0.7131936811970183,0.7338466533841567,16.087424396756674,28.540104281294276,34.63001644541432
2,0,(0.41714159875103574 * (x3 + x2)),"(t[0] * (x[:, 3] + x[:, 2]))","$$\left(\theta_{0} \cdot \left(x_{3} + x_{2}\right)\right)$$",0.41714159875103574,5,7.075622893712469e-2,0.1218867581122866,0.37201003248139897,0.1218867581122866,0.7525001751446054,0.8874051354353929,0.8060632320291956,21.507003850633573,26.832728715647175,39.113493036634345
3,0,((-8.078878370719658e-2 + (x3 + x2)) * 0.4294033370845434),"((t[0] + (x[:, 3] + x[:, 2])) * t[1])","$$\left(\left(\theta_{0} + \left(x_{3} + x_{2}\right)\right) \cdot \theta_{1}\right)$$",-8.078878370719658e-2;0.4294033370845434,7,7.057423554678693e-2,0.11809144987132297,0.3612184536901917,0.11809144987132297,0.7531367739700383,0.8909111128195691,0.8116891123263181,26.466941371826234,31.497691442924992,43.743420669678486
4,0,(7.847921311720672e-2 * ((x2 * x2) + (x3 * 9.761844082609205))),"(t[0] * ((x[:, 2] * x[:, 2]) + (x[:, 3] * t[1])))","$$\left(\theta_{0} \cdot \left(\left(x_{2} \cdot x_{2}\right) + \left(x_{3} \cdot \theta_{1}\right)\right)\right)$$",7.847921311720672e-2;9.761844082609205,9,5.6435690788738085e-2,0.11035093697128569,0.6751093076247737,0.11035093697128569,0.8025923117211639,0.8980615368290206,0.6480511122927772,27.587649753716004,34.03631576638195,54.962271816033024
5,0,((x2 + 1.7959741157302966) * (Sqrt((x3 + x3)) * 0.227007412257049)),"((x[:, 2] + t[0]) * (np.sqrt((x[:, 3] + x[:, 3])) * t[1]))","$$\left(\left(x_{2} + \theta_{0}\right) \cdot \left(\operatorname{sqrt}(\left(x_{3} + x_{3}\right)) \cdot \theta_{1}\right)\right)$$",1.7959741157302966;0.227007412257049,10,5.772884415427087e-2,0.10196149659835825,0.3596784227210762,0.10196149659835825,0.7980689611089522,0.9058114180892343,0.8124919633320639,31.230811578433975,36.682786325947156,50.343667444168126
6,0,(((21.903590145920113 + (x3 + x2)) * (x3 + x2)) * 1.6601606952335507e-2),"(((t[0] + (x[:, 3] + x[:, 2])) * (x[:, 3] + x[:, 2])) * t[1])","$$\left(\left(\left(\theta_{0} + \left(x_{3} + x_{2}\right)\right) \cdot \left(x_{3} + x_{2}\right)\right) \cdot \theta_{1}\right)$$",21.903590145920113;1.6601606952335507e-2,11,7.098947893663526e-2,9.742576153130324e-2,0.38893646342888255,9.742576153130324e-2,0.7516842846584451,0.9100013767318746,0.7972391223960766,32.96039793405971,36.019977704799736,51.075168283262705
7,0,(0.3533361397010611 * (0.37491802871804697 + ((x2 * Sqrt(x3)) + x3))),"(t[0] * (t[1] + ((x[:, 2] * np.sqrt(x[:, 3])) + x[:, 3])))","$$\left(\theta_{0} \cdot \left(\theta_{1} + \left(\left(x_{2} \cdot \operatorname{sqrt}(x_{3})\right) + x_{3}\right)\right)\right)$$",0.3533361397010611;0.37491802871804697,10,5.0545030723314496e-2,9.34802034320198e-2,0.3930200330081976,9.351036236610398e-2,0.8231973857390366,0.9136461498532612,0.7951102704382041,30.00242842029659,35.82791285407424,51.41626120836672
8,0,(((x3 + x2) + (((x2 * x3) + x1) * 0.2326207668004619)) * 0.328409163218648),"(((x[:, 3] + x[:, 2]) + (((x[:, 2] * x[:, 3]) + x[:, 1]) * t[0])) * t[1])","$$\left(\left(\left(x_{3} + x_{2}\right) + \left(\left(\left(x_{2} \cdot x_{3}\right) + x_{1}\right) \cdot \theta_{0}\right)\right) \cdot \theta_{1}\right)$$",0.2326207668004619;0.328409163218648,13,6.395708277801183e-2,9.046320508202733e-2,0.3623449699481667,9.046320508202733e-2,0.7762830633627158,0.9164331508849575,0.8111018353631647,37.56394146661406,40.88252797370043,55.8076286493474
9,0,(((x3 + x2) + (x3 * (((x1 + 15.436468706645595) * 1.1579926656164204e-2) * (x1 + x4)))) * 0.31229303449962353),"(((x[:, 3] + x[:, 2]) + (x[:, 3] * (((x[:, 1] + t[0]) * t[1]) * (x[:, 1] + x[:, 4])))) * t[2])","$$\left(\left(\left(x_{3} + x_{2}\right) + \left(x_{3} \cdot \left(\left(\left(x_{1} + \theta_{0}\right) \cdot \theta_{1}\right) \cdot \left(x_{1} + x_{4}\right)\right)\right)\right) \cdot \theta_{2}\right)$$",15.436468706645595;1.1579926656164204e-2;0.31229303449962353,17,5.6150695826172305e-2,8.638857819951445e-2,0.426160321072563,8.638857819951445e-2,0.8035892020922205,0.920197153382794,0.7778335311149285,47.90171406532362,51.98720642968599,69.34026082192122
10,0,((((((x2 * x3) + x3) + (x3 * x1)) + x2) + (3.272635170293575 * (x3 + x2))) * 7.560317816714786e-2),"((((((x[:, 2] * x[:, 3]) + x[:, 3]) + (x[:, 3] * x[:, 1])) + x[:, 2]) + (t[0] * (x[:, 3] + x[:, 2]))) * t[1])","$$\left(\left(\left(\left(\left(\left(x_{2} \cdot x_{3}\right) + x_{3}\right) + \left(x_{3} \cdot x_{1}\right)\right) + x_{2}\right) + \left(\theta_{0} \cdot \left(x_{3} + x_{2}\right)\right)\right) \cdot \theta_{1}\right)$$",3.272635170293575;7.560317816714786e-2,19,5.8394484494593196e-2,8.419958011830281e-2,0.40388105461510426,8.419958011830281e-2,0.7957406026008573,0.9222192757716687,0.7894481881194703,47.463348992597616,50.935944660948024,67.87559420844694
11,0,(((x3 + x2) + ((x3 + (((x2 + 0.5429595717320915) + (((x1 * 0.8882245371885128) + x2) * x3)) + x2)) + x3)) * 9.685405093065683e-2),"(((x[:, 3] + x[:, 2]) + ((x[:, 3] + (((x[:, 2] + t[0]) + (((x[:, 1] * t[1]) + x[:, 2]) * x[:, 3])) + x[:, 2])) + x[:, 3])) * t[2])","$$\left(\left(\left(x_{3} + x_{2}\right) + \left(\left(x_{3} + \left(\left(\left(x_{2} + \theta_{0}\right) + \left(\left(\left(x_{1} \cdot \theta_{1}\right) + x_{2}\right) \cdot x_{3}\right)\right) + x_{2}\right)\right) + x_{3}\right)\right) \cdot \theta_{2}\right)$$",0.5429595717320915;0.8882245371885128;9.685405093065683e-2,23,5.8390997186261e-2,8.445258028546082e-2,0.4531421786563551,8.33079411040021e-2,0.795752800936105,0.9219855627744804,0.7637673130112249,56.395342844829,59.89753096099169,78.23591550087902
12,0,((x2 + (x3 + ((0.4491944961057982 + (((x1 * 0.8104767895505156) + x2) * x3)) + ((x3 + x3) + (x2 + (x3 + x2)))))) * 8.987607519309314e-2),"((x[:, 2] + (x[:, 3] + ((t[0] + (((x[:, 1] * t[1]) + x[:, 2]) * x[:, 3])) + ((x[:, 3] + x[:, 3]) + (x[:, 2] + (x[:, 3] + x[:, 2])))))) * t[2])","$$\left(\left(x_{2} + \left(x_{3} + \left(\left(\theta_{0} + \left(\left(\left(x_{1} \cdot \theta_{1}\right) + x_{2}\right) \cdot x_{3}\right)\right) + \left(\left(x_{3} + x_{3}\right) + \left(x_{2} + \left(x_{3} + x_{2}\right)\right)\right)\right)\right)\right) \cdot \theta_{2}\right)$$",0.4491944961057982;0.8104767895505156;8.987607519309314e-2,25,5.2798692644055824e-2,8.316777105245968e-2,0.40339274184316876,8.322583099263192e-2,0.8153142503734929,0.9231724260877852,0.7897027559872138,59.045857645137886,63.33278724320048,80.37682524856433
13,0,((((((x3 + x2) + x3) + -0.12854050361304697) + ((((x2 + x1) * x3) + x2) + x2)) + (Sin((Exp(x3) + x3)) + x3)) * 9.814841369671728e-2),"((((((x[:, 3] + x[:, 2]) + x[:, 3]) + t[0]) + ((((x[:, 2] + x[:, 1]) * x[:, 3]) + x[:, 2]) + x[:, 2])) + (np.sin((np.exp(x[:, 3]) + x[:, 3])) + x[:, 3])) * t[1])","$$\left(\left(\left(\left(\left(\left(x_{3} + x_{2}\right) + x_{3}\right) + \theta_{0}\right) + \left(\left(\left(\left(x_{2} + x_{1}\right) \cdot x_{3}\right) + x_{2}\right) + x_{2}\right)\right) + \left(\operatorname{sin}(\left(\operatorname{exp}(x_{3}) + x_{3}\right)) + x_{3}\right)\right) \cdot \theta_{1}\right)$$",-0.12854050361304697;9.814841369671728e-2,27,5.628362931481284e-2,7.769672541012046e-2,0.46605713346381983,7.76767635381999e-2,0.8031242110144006,0.9282263930048351,0.7570344714877266,69.22259081414532,72.26315547169462,91.75850559568971
14,0,((x3 + (((((0.10479819814401953 + ((x3 + (((x2 * -0.9772375823523317) + 3.0500242839924065e-2) + x1)) * 0.8670449152173229)) * x4) + -8.671938061543946e-3) + (x2 + ((((x3 + x2) * 0.5212694726982873) + 0.7607997460941422) * (1.1194340166231376 + (x3 + x2))))) + x2)) * 7.627905469649722e-2),"((x[:, 3] + (((((t[0] + ((x[:, 3] + (((x[:, 2] * t[1]) + t[2]) + x[:, 1])) * t[3])) * x[:, 4]) + t[4]) + (x[:, 2] + ((((x[:, 3] + x[:, 2]) * t[5]) + t[6]) * (t[7] + (x[:, 3] + x[:, 2]))))) + x[:, 2])) * t[8])","$$\left(\left(x_{3} + \left(\left(\left(\left(\left(\theta_{0} + \left(\left(x_{3} + \left(\left(\left(x_{2} \cdot \theta_{1}\right) + \theta_{2}\right) + x_{1}\right)\right) \cdot \theta_{3}\right)\right) \cdot x_{4}\right) + \theta_{4}\right) + \left(x_{2} + \left(\left(\left(\left(x_{3} + x_{2}\right) \cdot \theta_{5}\right) + \theta_{6}\right) \cdot \left(\theta_{7} + \left(x_{3} + x_{2}\right)\right)\right)\right)\right) + x_{2}\right)\right) \cdot \theta_{8}\right)$$",0.10479819814401953;-0.9772375823523317;3.0500242839924065e-2;0.8670449152173229;-8.671938061543946e-3;0.5212694726982873;0.7607997460941422;1.1194340166231376;7.627905469649722e-2,39,5.572745580214533e-2,9.283041669623311e-2,0.5218718126389225,7.6726211892844e-2,0.8050696630126513,0.9142464008620245,0.7279370882468916,101.23464295436118,106.09111662977517,125.3068656054008
15,0,(6.0157217254239434e-2 * ((((x3 + (x3 + (x2 + x2))) + (((((x1 * 0.15049908370387555) + x2) * x3) + x3) + ((((x2 + -3.2905109013294505) * (x0 * x4)) + (1.5316296594530647 + x2)) + x3))) + x2) + (x2 + ((x3 * 2.6732572196494266) + x3)))),"(t[0] * ((((x[:, 3] + (x[:, 3] + (x[:, 2] + x[:, 2]))) + (((((x[:, 1] * t[1]) + x[:, 2]) * x[:, 3]) + x[:, 3]) + ((((x[:, 2] + t[2]) * (x[:, 0] * x[:, 4])) + (t[3] + x[:, 2])) + x[:, 3]))) + x[:, 2]) + (x[:, 2] + ((x[:, 3] * t[4]) + x[:, 3]))))","$$\left(\theta_{0} \cdot \left(\left(\left(\left(x_{3} + \left(x_{3} + \left(x_{2} + x_{2}\right)\right)\right) + \left(\left(\left(\left(\left(x_{1} \cdot \theta_{1}\right) + x_{2}\right) \cdot x_{3}\right) + x_{3}\right) + \left(\left(\left(\left(x_{2} + \theta_{2}\right) \cdot \left(x_{0} \cdot x_{4}\right)\right) + \left(\theta_{3} + x_{2}\right)\right) + x_{3}\right)\right)\right) + x_{2}\right) + \left(x_{2} + \left(\left(x_{3} \cdot \theta_{4}\right) + x_{3}\right)\right)\right)\right)$$",6.0157217254239434e-2;0.15049908370387555;-3.2905109013294505;1.5316296594530647;2.6732572196494266,43,5.6263827796831846e-2,8.350529447033615e-2,0.7005045751554644,7.583366169172218e-2,0.803193475195177,0.9228606333704157,0.6348120174387901,107.78692671537821,111.52495598639591,135.69646774430655
