Complexity,Loss,Equation
1,1277.9684,"71.7505"
3,197.50706,"24036.434 / x0"
5,63.34221,"(35187.617 / x0) - 38.401268"
6,58.89782,"sqrtabs(1.6523305e7 / x0) - 152.98366"
7,58.539165,"(60798.64 / (x0 + 92.19332)) - 73.47737"
9,55.87319,"((x1 + 56894.016) / (x0 + 80.37807)) - 69.07742"
11,28.798992,"(35166.812 / x0) - ((274.058 / (x1 - -3.5582466)) + 35.923767)"
12,13.538771,"(40113.758 / (sqrtabs(45638.434 / (x1 + 0.24161513)) + x0)) - 48.391693"
13,10.09467,"(37187.824 / (x0 + (127057.19 / ((x1 * 126.483765) + x0)))) - 41.514854"
14,9.307846,"sqrtabs(11277.861 / ((x0 + (970.1485 / (x1 + 2.5356805))) / -1581.799)) - 158.72444"
15,5.1615095,"(38369.047 / x0) - ((24380.055 / (x0 + ((x0 + -186.80205) * x1))) + 45.328495)"
17,5.141771,"(38369.047 / x0) - (((x1 + 24381.447) / (x0 + ((x0 + -186.80205) * x1))) + 45.328495)"
18,4.9221225,"(41708.082 / (sqrtabs(x0) + x0)) - ((24089.432 / ((x1 * (x0 + -186.58284)) + x0)) + 48.685467)"
20,4.9217224,"(41694.984 / (sqrtabs(x0) + x0)) - ((24092.246 / (((x1 * (x0 + -186.59064)) + 0.024102196) + x0)) + 48.649357)"
21,4.422764,"(40113.758 / x0) - ((((x1 * (x0 + -84.07649)) + 24036.816) / (x0 + (x1 * (x0 + -185.94727)))) + 48.391693)"
23,4.2884,"(40113.758 / x0) - (((((x1 * (x0 + -84.07649)) + 776.1925) + 24036.816) / (x0 + (x1 * (x0 + -185.94727)))) + 48.391693)"
24,3.846464,"(sqrtabs(11087.622 / ((x0 + (61943.688 / ((x1 * 22.634556) + 36.132973))) / -1788.1644)) - 172.06177) + ((61943.61 / (x1 + 11.500507)) / 72.94012)"
25,3.5543752,"(x0 / (x1 + 37.691265)) + ((48757.47 / (x0 + 37.691265)) - ((48757.47 / ((x0 + ((x0 + -172.08427) * x1)) + x0)) + 61.048145))"
31,3.5299525,"((x0 / (powabs(x1, 0.18740813) + (37.691265 + (x1 + x1)))) + (48757.47 / (x0 + 37.691265))) - ((48757.47 / ((x0 + ((x0 + -172.08427) * x1)) + x0)) + 61.048145)"
33,3.5249634,"((x0 / (powabs(x1, 0.18740813) + (37.691265 + ((37.691265 / x0) + x1)))) + (48757.47 / (x0 + 37.691265))) - ((48757.47 / ((x0 + ((x0 + -172.08427) * x1)) + x0)) + 61.048145)"
35,3.3111894,"(40113.758 / (x0 + 16.930658)) - (((x0 + -324.58182) * (((x1 / 1.1682307) + (x1 / 1.1682307)) / 24036.816)) + (((x0 + 24061.045) / ((x0 + x1) + (x1 * (x0 + -182.8908)))) + 43.619045))"
40,3.2977753,"((68637.31 / ((x1 * 1.687936) + 30.47975)) / (((152.99625 / (((x1 * 5.618879) * (x1 * 20.417128)) + x0)) * 128.45955) + 36.418797)) + (sqrtabs(11095.539 / ((x0 + (61943.59 / ((x1 * 17.458069) + 114.2102))) / -1836.356)) - 175.17804)"
41,3.1523104,"(40117.383 / (x0 + 14.412217)) - (((x0 + -325.25232) * ((x1 + (x1 / 1.2553279)) / 24036.816)) + ((((((x1 + x0) + (x1 / 0.022202056)) + 24059.896) + x0) / ((x0 + x1) + (x1 * (x0 + -182.56638)))) + 44.19032))"
43,3.0591686,"(40117.383 / (x0 + 14.412217)) - (((x0 + -325.25232) * (((x1 / 1.2563534) + (x1 / 1.2553279)) / 24036.816)) + ((((((x1 + x0) + (x1 / 0.022202056)) + 24059.896) + x0) / ((x0 + x1) + (x1 * (x0 + -182.56638)))) + 44.19032))"
45,2.8283327,"(40116.836 / (x0 + 12.569015)) - (((x0 + -330.5602) * ((((x1 + x0) + (x1 - x0)) / 1.1783671) / 24062.32)) + (((((x1 + 24.296412) * 118.84534) + 24062.582) / (((x1 + x0) + (89.68317 / x0)) + (x1 * (x0 + -178.2409)))) + 44.230915))"
