id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Log(((Sqrt(Abs(Sin((Sqrt(Abs(x46)) + Log(Sqrt(Abs((((x44 * x28) + (x54 - t0)) * t1)))))))) / (t2 - x0)) * (x31 * (x36 - (x48 + t3))))),0.9452677434559543;-17.85685954720812;-244.19629370770025;-313.0696629084743,29,4.6942342001650754e-2,0.13560999791760714,0.5863683944861235,3.156764975624238e-2
