id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Log((Exp(Sin(Sin((((Sin(Exp(Sqrt(Abs((x48 / x46))))) * x29) / ((x21 * Log(Sin((Abs(t0) ^ x34)))) - x35)) * x28)))) / (Abs(x48) ^ t1))) - t2),0.5542794007177927;-22.707322625121492;129.49175476941096,30,3.285805846122219e-2,4.161391746926782e-2,0.7104718065641845,0.7028223249284458
