id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,340.2758343877699,340.2758343877699,1,8164.349891007906,8164.349891007906,6932.338642611425,7.771561172376096e-16,7.771561172376096e-16,-3.539926202913435e-3,8164.349891007906,8164.349891007906,6932.338642611425,8164.349891007906,8164.349891007906,6932.338642611425
1,(3.949053640608614 * x5),3.949053640608614,3,4758.903904146168,4758.903904146168,3780.6860245659814,0.41711171524048096,0.41711171524048096,0.45269993725232993,4758.903904146168,4758.903904146168,3780.6860245659814,4762.199741012173,4762.199741012173,3783.9818614319856
2,((104.82712293052619 / x0) * x5),104.82712293052619,5,4310.177554191884,4310.177554191884,3459.2092912635635,0.4720733908110618,0.4720733908110618,0.49923758549000063,4310.177554191884,4310.177554191884,3459.2092912635635,4318.2247437540545,4318.2247437540545,3467.256480825734
3,((51.54685330459326 + x5) * Log(x7)),51.54685330459326,6,4278.999503569888,4278.999503569888,3259.066521153513,0.4758921946396846,0.4758921946396846,0.5282106739527745,4278.999503569888,4278.999503569888,3259.066521153513,4289.750060385256,4289.750060385256,3269.817077968881
4,((x2 * -9.69123728557615) + (15.047734145001796 * x5)),-9.69123728557615;15.047734145001796,7,3265.7283680395267,3265.7283680395267,2359.77209474707,0.6000014193859637,0.6000014193859637,0.6583944270607514,3265.7283680395267,3265.7283680395267,2359.77209474707,3276.9944334265656,3276.9944334265656,2371.0381601341087
5,(((x0 + x8) * -10.350478424806695) + ((13.895336535081773 * x5) + 591.4957350040564)),-10.350478424806695;13.895336535081773;591.4957350040564,11,2733.3072599541847,2733.3072599541847,1956.1551527976962,0.6652143408301735,0.6652143408301735,0.7168228647092529,2733.3072599541847,2733.3072599541847,1956.1551527976962,2753.0166141156933,2753.0166141156933,1975.8645069592048
6,((-10.221221304024484 * x8) + ((((43.1985057083739 - x0) + x9) + x5) * 14.240035246167928)),-10.221221304024484;43.1985057083739;14.240035246167928,13,2144.793915430521,2144.793915430521,1596.7667563182613,0.7372976484272479,0.7372976484272479,0.7688486850672287,2144.793915430521,2144.793915430521,1596.7667563182613,2171.8266554723587,2171.8266554723587,1623.799496360099
7,(((x3 + x8) * -10.138238743664166) + ((((33.82371705379799 - x0) + x9) + x5) * 18.184586662921554)),-10.138238743664166;33.82371705379799;18.184586662921554,15,2112.915243763636,2112.915243763636,1679.4476216970215,0.74120226693239,0.74120226693239,0.7568796290504647,2112.915243763636,2112.915243763636,1679.4476216970215,2145.8736124236793,2145.8736124236793,1712.4059903570649
8,(((x3 + x8) * -8.008610357340007) + (((((33.00655425252735 - x0) + x9) + x5) * 14.95369208098911) + x1)),-8.008610357340007;33.00655425252735;14.95369208098911,17,1810.2772578351498,1810.2772578351498,1384.8596401867248,0.7782704952627079,0.7782704952627079,0.7995248050099796,1810.2772578351498,1810.2772578351498,1384.8596401867248,1849.4212044160486,1849.4212044160486,1424.0035867676236
9,(((x3 + x8) * -9.471174430858715) + ((((x9 + -23.561540694746267) + x5) * 16.287466045535826) + ((x22 * x11) / x0))),-9.471174430858715;-23.561540694746267;16.287466045535826,19,1654.7289684126627,1654.7289684126627,1424.5517829098476,0.7973226294190117,0.7973226294190117,0.7937788869247959,1654.7289684126627,1654.7289684126627,1424.5517829098476,1700.2889785958316,1700.2889785958316,1470.1117930930166
10,(((x3 + x8) * -6.3703129049854335) + (((((-3.80740376098452 - x0) + -2.876531543791703) + x5) * 16.71208016932156) + ((x22 * x22) / x3))),-6.3703129049854335;-3.80740376098452;-2.876531543791703;16.71208016932156,21,1554.9798756544683,1554.9798756544683,1448.7914860320384,0.809540270026019,0.809540270026019,0.7902698965051848,1554.9798756544683,1554.9798756544683,1448.7914860320384,1603.3341626073432,1603.3341626073432,1497.1457729849133
11,(((x3 + (x12 + x9)) * -16.082931127776067) + (((((163.14345354367708 - x0) + x9) + x5) * 14.099928096525737) + ((x22 * x22) / x0))),-16.082931127776067;163.14345354367708;14.099928096525737,23,1387.5599447397506,1387.5599447397506,1129.4453583388358,0.8300464870732711,0.8300464870732711,0.8364991137924838,1387.5599447397506,1387.5599447397506,1129.4453583388358,1442.711536014113,1442.711536014113,1184.5969496131984
