-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10497,-244.21223,-244.21223,0.033001963,0.030636678,0.7667722,0.80743456,-269.2849,-159.98312,6.258,Inf,8,"(abs((X3 / (0.048806958 * sqrt(abs(-3.8199265))))) ^ 0.57589674) [likelihood params: Float32[]]"
2,19576,-404.0266,-404.0266,0.02473334,0.023810642,0.8252073,0.8503393,-471.40674,-241.59216,5.97,Inf,20,"(sqrt(abs((log(abs(-0.9999878)) / (X3 * (log(abs(X4)) / X5))))) - (sqrt(abs((sqrt(abs(-160.55219)) * (14.081558 * X3)))) * -0.31627992)) [likelihood params: Float32[]]"
3,27783,-404.0266,-404.0266,0.02473334,0.023810642,0.8252073,0.8503393,-471.40674,-241.59216,5.694,Inf,20,"(sqrt(abs((log(abs(-0.9999878)) / (X3 * (log(abs(X4)) / X5))))) - (sqrt(abs((sqrt(abs(-160.55219)) * (14.081558 * X3)))) * -0.31627992)) [likelihood params: Float32[]]"
4,36031,-404.0266,-404.0266,0.02473334,0.023810642,0.8252073,0.8503393,-471.40674,-241.59216,4.996,Inf,20,"(sqrt(abs((log(abs(-0.9999878)) / (X3 * (log(abs(X4)) / X5))))) - (sqrt(abs((sqrt(abs(-160.55219)) * (14.081558 * X3)))) * -0.31627992)) [likelihood params: Float32[]]"
5,44296,-405.76526,-405.76526,0.024733357,0.023792697,0.8252072,0.85045207,-471.40637,-241.8067,4.026,Inf,20,"(sqrt(abs((log(abs(-1.0000123)) / (X3 * (log(abs(X4)) / X5))))) - (sqrt(abs((sqrt(abs(19.774752)) * (23.440933 * X3)))) * -0.41379425)) [likelihood params: Float32[]]"
6,52431,-408.05948,-408.05948,0.024733346,0.023810335,0.82520723,0.8503412,-471.40662,-241.59583,4.184,Inf,19,"(sqrt(abs((log(abs(-0.9999878)) / (X3 * (log(abs(X4)) / X5))))) - (sqrt(abs((0.7991509 * (53.2279 * X3)))) * -0.64776266)) [likelihood params: Float32[]]"
7,61109,-575.10535,-575.10535,0.018997924,0.021659825,0.86574,0.86385816,-611.60583,-267.30637,4.442,Inf,13,"(abs(0.9716051) ^ (-59.336952 + ((-4.2271757 * X3) - ((1.1267614 - X4) * -0.7057429)))) [likelihood params: Float32[]]"
8,70700,-655.26855,-655.26855,0.014533491,0.028720675,0.8972905,0.8194775,-720.73645,-182.88998,5.238,6.805647e35,18,"(sqrt(abs((log(abs(0.6077874)) - (X3 * ((((X3 / 1.8039801) + log(abs(0.15760407))) / 0.04074456) / X5))))) - -6.981846) [likelihood params: Float32[]]"
9,81916,-794.89923,-794.89923,0.0106488215,0.008626419,0.92474383,0.945779,-815.695,-423.12796,6.424,Inf,11,"(34.91638 / ((6.917542 + (0.35253805 / X4)) + (-0.66158116 * X3))) [likelihood params: Float32[]]"
10,93950,-794.89923,-794.89923,0.0106488215,0.008626419,0.92474383,0.945779,-815.695,-423.12796,7.304,6.805647e35,11,"(34.91638 / ((6.917542 + (0.35253805 / X4)) + (-0.66158116 * X3))) [likelihood params: Float32[]]"
