Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4758.903,"x5 * 3.9489691"
5,4365.0024,"(x5 * 5.803973) + -163.37556"
6,4333.504,"sqrtabs((x5 + -53.047707) * 3546.4517)"
8,3107.229,"sqrtabs((x0 * 10316.357) + (x5 * -4536.877))"
10,3086.5254,"sqrtabs((x5 * -4537.1646) + (x0 * 10313.988)) + x9"
12,2882.0645,"sqrtabs((((x8 + x10) + x8) * 1401.1108) + (x5 * -14454.523))"
14,2827.959,"sqrtabs((x5 * -12659.131) + (((x10 + x8) + (x8 + x8)) * 1058.7942))"
16,2724.6565,"sqrtabs((x5 * -12932.305) + ((((x10 + (x8 + x0)) + x8) + x0) * 1161.5736))"
18,2600.2659,"sqrtabs((x5 * -12522.884) + (((((x8 + x8) + x5) + x10) + x8) * 973.25366)) + x1"
20,2466.5564,"(sqrtabs((((((x8 + x8) + x0) + x8) + x10) * 990.41785) + (x5 * -12230.78)) + x1) - x0"
22,2464.2227,"sqrtabs(((((x10 + (x8 + x8)) + x8) + x0) * 985.1064) + (-12048.642 + (x5 * -12048.642))) + (x1 - x0)"
23,2450.9663,"sqrtabs(((((x8 + x8) + x0) + ((x10 + (x0 - (x1 - x0))) - sin(x5))) * 1157.9089) + (x5 * -12899.148))"
24,2353.1794,"sqrtabs(((x10 + (x8 + ((x8 + x8) + x0))) * 990.41785) + (x5 * -12230.78)) + ((x1 - x0) - (x0 - x1))"
26,2351.516,"sqrtabs(((((x10 + x8) + ((x8 + x8) + x0)) * 990.41785) + x10) + (x5 * -12230.78)) + (x1 - (x0 - (x1 - x0)))"
27,2342.7866,"sqrtabs(((x10 + (x8 + ((x8 + x8) + x0))) * 990.41785) + (x5 * -12230.78)) + ((x1 - x0) - (x0 - (x1 - sin(x0))))"
28,2278.0361,"sqrtabs(((((x10 + ((x8 + x8) + x8)) + (x0 + x0)) * 1021.86584) + -35849.875) + (x5 * -12459.39)) - ((x0 - (x1 - x0)) - x1)"
33,2243.7603,"sqrtabs(((((x10 + ((x8 + x8) + x8)) + (x0 + x0)) * 1021.86584) + -35849.875) + (x5 * -12459.39)) + (sqrtabs(x10) - ((x0 - (x1 - (x0 + x0))) - x1))"
35,2238.4243,"sqrtabs(((((x10 + ((x8 + x8) + x8)) + (x0 + x0)) * 1021.86584) + -35849.875) + (x5 * -12459.39)) + (sqrtabs(x8 + x10) - ((x0 - (x1 - (x0 + x0))) - x1))"
37,2222.2441,"(sqrtabs(x10 + x10) + sqrtabs((((((x10 + x8) + (x8 + x8)) + (x8 + x0)) * 982.4025) + -70430.484) + ((x5 * -12578.771) + 0.88323027))) - ((x0 + (x0 - (x1 - x0))) - x1)"
38,2222.1565,"(sqrtabs(x10 + x10) + sqrtabs((((((x10 + x8) + (x8 + x8)) + (x8 + x0)) * 982.4025) + -70430.484) + ((x5 * -12578.771) + sqrtabs(x8)))) - ((x0 + (x0 - (x1 - x0))) - x1)"
41,2217.0989,"(sqrtabs((x10 + x5) + (x8 + x8)) + sqrtabs((((((x10 + x8) + (x8 + x8)) + (x8 + x0)) * 982.4025) + -70430.484) + ((x5 * -12578.771) + x0))) - (((x0 + x0) - (x1 - x0)) - x1)"
45,2211.5251,"(sqrtabs(x10 + ((x0 + x10) - (x5 + ((x0 + x0) + x0)))) + sqrtabs((((((x10 + x8) + (x8 + x8)) + (x8 + x0)) * 982.4025) + -70430.484) + (x5 * -12578.771))) - (((x0 + x0) - (x1 - x0)) - x1)"
49,2207.8425,"(sqrtabs(x10 + ((x0 + x8) - (340.27585 + (x10 - ((x10 + x10) + x21))))) + sqrtabs((((((x10 + x8) + (x8 + x8)) + (x8 + x0)) * 982.4025) + -70430.484) + ((x5 * -12578.771) + 985.1064))) - (((x0 + x0) - (x1 - x0)) - x1)"
