-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,11700,888.9586,904.45917,9.656628,5.843935,0.84169805,0.72747695,0.17771101,0.23375499,888.9586,421.21835,5.784,Inf,6,"((X2 * log(abs(-1.7792034))) - X2) [likelihood params: Float32[0.9174411]]"
2,21672,881.671,891.7759,5.5451775,4.5596666,0.82350475,0.70368356,0.19548482,0.25881636,881.671,415.9486,5.528,Inf,4,"sin((-0.57058734 * X2)) [likelihood params: Float32[0.90747184]]"
3,31512,774.9908,786.8348,5.5451775,6.298808,0.5980585,0.5145179,0.41573232,0.4580629,774.9908,363.65668,5.35,Inf,4,"sin((X1 * -1.9226508)) [likelihood params: Float32[0.7733425]]"
4,42371,774.9908,786.8348,5.5451775,6.298808,0.5980585,0.5145179,0.41573232,0.4580629,774.9908,363.65668,5.276,Inf,4,"sin((X1 * -1.9226508)) [likelihood params: Float32[0.7733425]]"
5,53330,773.202,803.21497,17.917595,12.095322,0.5948594,0.5120841,0.4188577,0.46062636,773.202,362.85278,5.554,6.805647e35,10,"(sqrt(abs((47.17726 * log(abs(-0.9822007))))) * sin((X1 * -1.9239664))) [likelihood params: Float32[0.77127135]]"
6,63887,771.485,802.9564,23.350922,8.12047,0.59180444,0.5169464,0.42184216,0.455505,771.485,364.10333,5.746,Inf,12,"(sqrt(abs((-0.84313303 * exp((X8 * 0.16458969))))) * sin((X1 * -1.9255091))) [likelihood params: Float32[0.76928824]]"
7,75650,771.485,802.9564,23.350922,8.12047,0.59180444,0.5169464,0.42184216,0.455505,771.485,364.10333,6.606,Inf,12,"(sqrt(abs((-0.84313303 * exp((X8 * 0.16458969))))) * sin((X1 * -1.9255091))) [likelihood params: Float32[0.76928824]]"
8,87049,722.4702,747.04486,16.125835,8.44877,0.5109163,0.49462944,0.5008651,0.47901118,722.4702,355.38593,7.21,Inf,9,"sin((-2.6733992 * ((7.16244 - sqrt(abs(41.151398))) * X2))) [likelihood params: Float32[0.7147841]]"
9,98574,722.4702,747.04486,16.125835,8.44877,0.5109163,0.49462944,0.5008651,0.47901118,722.4702,355.38593,7.784,Inf,9,"sin((-2.6733992 * ((7.16244 - sqrt(abs(41.151398))) * X2))) [likelihood params: Float32[0.7147841]]"
10,110774,722.4702,747.04486,16.125835,8.44877,0.5109163,0.49462944,0.5008651,0.47901118,722.4702,355.38593,8.808,Inf,9,"sin((-2.6733992 * ((7.16244 - sqrt(abs(41.151398))) * X2))) [likelihood params: Float32[0.7147841]]"
11,123710,722.4702,747.04486,16.125835,8.44877,0.5109163,0.49462944,0.5008651,0.47901118,722.4702,355.38593,9.86,Inf,9,"sin((-2.6733992 * ((7.16244 - sqrt(abs(41.151398))) * X2))) [likelihood params: Float32[0.7147841]]"
12,137480,720.93604,738.7879,8.317766,9.534126,0.5085712,0.500821,0.5031561,0.4724897,720.93604,357.39023,11.786,Inf,6,"(sin((X2 * 2.0049212)) * -1.0728588) [likelihood params: Float32[0.7131419]]"
13,151249,720.93604,738.7879,8.317766,9.534126,0.5085712,0.500821,0.5031561,0.4724897,720.93604,357.39023,13.714,Inf,6,"(sin((X2 * 2.0049212)) * -1.0728588) [likelihood params: Float32[0.7131419]]"
14,165879,710.12573,767.7104,43.668274,13.916401,0.49235052,0.4130954,0.5190028,0.56489027,710.12573,327.72858,15.284,Inf,21,"(sqrt(abs((X2 * ((sqrt(abs(1.1534882e-5)) * (259.63428 - (X2 * 1594.0443))) + (sin(X2) * 8.743243))))) * sin((X1 * -1.9370952))) [likelihood params: Float32[0.70167696]]"
15,180434,693.662,741.00635,33.08047,14.263887,0.46863496,0.42369702,0.5421715,0.5537237,693.662,330.34512,17.216,Inf,17,"(((sin((((X2 * 2.038392) - 1.2150841) + -2.1702456)) * sin((-0.013947889 * -0.025754232))) * 40.52427) / 0.012952705) [likelihood params: Float32[0.6845693]]"
16,195983,693.662,741.00635,33.08047,14.263887,0.46863496,0.42369702,0.5421715,0.5537237,693.662,330.34512,18.6,Inf,17,"(((sin((((X2 * 2.038392) - 1.2150841) + -2.1702456)) * sin((-0.013947889 * -0.025754232))) * 40.52427) / 0.012952705) [likelihood params: Float32[0.6845693]]"
17,212237,637.2843,731.9783,79.51701,15.176915,0.39574718,0.35750708,0.6133785,0.623441,637.2843,302.07593,19.916,Inf,32,"(((2.3077688 - sqrt(abs(((X2 * ((-0.0032391662 * (612.33734 - (X5 / sqrt(abs(sqrt(abs(exp(83.03307)))))))) + log(abs(exp(sin(((1.9540629 * X1) + (206.05016 / 10.492056)))))))) - X2)))) * X2) * -1.6256403) [likelihood params: Float32[0.62908447]]"
18,229279,620.60364,734.027,74.85989,38.563457,0.37644002,0.36770096,0.6322404,0.61270386,620.60364,305.9713,22.092,Inf,36,"(((sin(((((1.7252148 * -2.0966165) * sin((log(abs(sin(151.34096))) + (X1 * ((20.46561 / 139.40642) * -7.711904))))) * sin((log(abs(sin(sin(0.08642566)))) + X2))) + -4.3209963)) * sin((-0.014784832 * -0.030467067))) * 42.175255) / 0.01817887) [likelihood params: Float32[0.6135472]]"
19,246714,620.60364,734.027,74.85989,38.563457,0.37644002,0.36770096,0.6322404,0.61270386,620.60364,305.9713,23.346,Inf,36,"(((sin(((((1.7252148 * -2.0966165) * sin((log(abs(sin(151.34096))) + (X1 * ((20.46561 / 139.40642) * -7.711904))))) * sin((log(abs(sin(sin(0.08642566)))) + X2))) + -4.3209963)) * sin((-0.014784832 * -0.030467067))) * 42.175255) / 0.01817887) [likelihood params: Float32[0.6135472]]"
20,264374,620.60364,734.027,74.85989,38.563457,0.37644002,0.36770096,0.6322404,0.61270386,620.60364,305.9713,24.462,Inf,36,"(((sin(((((1.7252148 * -2.0966165) * sin((log(abs(sin(151.34096))) + (X1 * ((20.46561 / 139.40642) * -7.711904))))) * sin((log(abs(sin(sin(0.08642566)))) + X2))) + -4.3209963)) * sin((-0.014784832 * -0.030467067))) * 42.175255) / 0.01817887) [likelihood params: Float32[0.6135472]]"
21,282511,597.4492,701.47424,83.49454,20.530546,0.35119098,0.30155063,0.65690726,0.68237936,597.4492,274.74222,25.824,Inf,38,"(sqrt(abs((-0.0047517726 / sqrt(abs(1.2925972))))) * (((X2 * ((sin(2.2679355) * -30.748934) + ((-12.322246 * -1.4468563) + (sin(X2) * 24.851856)))) - 49.52131) * sin((3.2718759 + sin((X1 * (sqrt(abs(X2)) * (-0.8373067 - (X2 * 0.73804456))))))))) [likelihood params: Float32[0.5926138]]"
22,300397,597.4492,701.47424,83.49454,20.530546,0.35119098,0.30155063,0.65690726,0.68237936,597.4492,274.74222,26.82,Inf,38,"(sqrt(abs((-0.0047517726 / sqrt(abs(1.2925972))))) * (((X2 * ((sin(2.2679355) * -30.748934) + ((-12.322246 * -1.4468563) + (sin(X2) * 24.851856)))) - 49.52131) * sin((3.2718759 + sin((X1 * (sqrt(abs(X2)) * (-0.8373067 - (X2 * 0.73804456))))))))) [likelihood params: Float32[0.5926138]]"
23,317622,595.04675,704.1012,79.018776,30.035667,0.34867018,0.31416702,0.65936995,0.6690907,595.04675,280.60107,27.852,Inf,38,"(sqrt(abs((0.42548457 - sqrt(abs(X2))))) * (((X2 * ((sin(2.3371637) * -28.90835) + ((-13.26534 * -1.5571693) + (sin(X2) * -2.8987374)))) - -6.026709) * sin((2.983314 + sin((X1 * (sqrt(abs(X2)) - (0.13437079 - (X2 * 0.80922943))))))))) [likelihood params: Float32[0.590483]]"
24,335041,548.2418,650.9121,76.90286,25.767439,0.3030148,0.27748197,0.7039725,0.7077307,548.2418,259.6802,27.656,Inf,35,"(sqrt(abs((-0.0013546812 / 1.6162611))) * (((X2 * (6.5431385 + (sin(X2) * 23.384155))) - 96.70051) * sin((2.5991733 + sin(((4.0200887 + sin((X1 * (sqrt(abs(X2)) - (0.10214759 - (X2 * 0.8201696)))))) * -1.3591461)))))) [likelihood params: Float32[0.5504678]]"
25,352658,531.6263,682.54675,117.49687,33.423557,0.288288,0.28814632,0.7183597,0.69649804,531.6263,265.33282,28.648,Inf,49,"(sqrt(abs((1.2930967 - sqrt(abs(X2))))) * (((X2 * (7.593602 - sqrt(abs(((X2 * (sqrt(abs(((X2 * (146.47562 + log(abs(exp(sin((X4 * 2077.0432))))))) - X2))) + (X4 * 2.2548747))) - X2))))) - 0.92170197) * sin((3.547291 + sin((X1 * (sqrt(abs(X2)) - (-0.008703835 - (X2 * 0.76147145))))))))) [likelihood params: Float32[0.53692466]]"
26,369976,531.60693,684.75635,117.49687,35.65251,0.28827128,0.28812492,0.71837604,0.69652057,531.60693,265.32043,28.43,Inf,49,"(sqrt(abs((1.2931063 - sqrt(abs(X2))))) * (((X2 * (7.593379 - sqrt(abs(((X2 * (sqrt(abs(((X2 * (146.52498 + log(abs(exp(sin((X4 * 2076.1694))))))) - X2))) + (X4 * 2.2555947))) - X2))))) - 0.921843) * sin((3.5472827 + sin((X1 * (sqrt(abs(X2)) - (-0.008687651 - (X2 * 0.7614853))))))))) [likelihood params: Float32[0.5369089]]"
27,387958,531.60693,684.75635,117.49687,35.65251,0.28827128,0.28812492,0.71837604,0.69652057,531.60693,265.32043,29.796,Inf,49,"(sqrt(abs((1.2931063 - sqrt(abs(X2))))) * (((X2 * (7.593379 - sqrt(abs(((X2 * (sqrt(abs(((X2 * (146.52498 + log(abs(exp(sin((X4 * 2076.1694))))))) - X2))) + (X4 * 2.2555947))) - X2))))) - 0.921843) * sin((3.5472827 + sin((X1 * (sqrt(abs(X2)) - (-0.008687651 - (X2 * 0.7614853))))))))) [likelihood params: Float32[0.5369089]]"
28,405852,531.60693,684.75635,117.49687,35.65251,0.28827128,0.28812492,0.71837604,0.69652057,531.60693,265.32043,30.22,Inf,49,"(sqrt(abs((1.2931063 - sqrt(abs(X2))))) * (((X2 * (7.593379 - sqrt(abs(((X2 * (sqrt(abs(((X2 * (146.52498 + log(abs(exp(sin((X4 * 2076.1694))))))) - X2))) + (X4 * 2.2555947))) - X2))))) - 0.921843) * sin((3.5472827 + sin((X1 * (sqrt(abs(X2)) - (-0.008687651 - (X2 * 0.7614853))))))))) [likelihood params: Float32[0.5369089]]"
29,424169,531.60693,684.75635,117.49687,35.65251,0.28827128,0.28812492,0.71837604,0.69652057,531.60693,265.32043,30.984,Inf,49,"(sqrt(abs((1.2931063 - sqrt(abs(X2))))) * (((X2 * (7.593379 - sqrt(abs(((X2 * (sqrt(abs(((X2 * (146.52498 + log(abs(exp(sin((X4 * 2076.1694))))))) - X2))) + (X4 * 2.2555947))) - X2))))) - 0.921843) * sin((3.5472827 + sin((X1 * (sqrt(abs(X2)) - (-0.008687651 - (X2 * 0.7614853))))))))) [likelihood params: Float32[0.5369089]]"
30,442923,523.473,666.39197,107.664,35.25495,0.28132552,0.2489327,0.7251617,0.73780143,523.473,242.1727,31.862,Inf,49,"(sqrt(abs((2.0473173 - sqrt(abs(X2))))) * (((1.2039071 * (5.5157304 - sqrt(abs(((X1 * (sqrt(abs(((X2 * (sin((16.63014 - -5.535356)) * (6.994643 * -9.284266))) - X2))) + (X4 * 0.0010807436))) - X2))))) - 2.8327322) * sin((2.9954667 + sin((X1 * (sqrt(abs(X2)) - (0.10743873 - (X2 * 0.7952163))))))))) [likelihood params: Float32[0.53040135]]"
31,461861,523.4697,676.4516,107.664,45.31789,0.28132275,0.24893181,0.7251644,0.7378023,523.4697,242.172,31.802,Inf,49,"(sqrt(abs((2.0473173 - sqrt(abs(X2))))) * (((1.2039071 * (5.5157304 - sqrt(abs(((X1 * (sqrt(abs(((X2 * (sin((16.63014 - -5.5353527)) * (6.9945054 * -9.284084))) - X2))) + (X4 * 0.001055317))) - X2))))) - 2.8327336) * sin((2.9954667 + sin((X1 * (sqrt(abs(X2)) - (0.10743944 - (X2 * 0.79521704))))))))) [likelihood params: Float32[0.5303988]]"
32,480015,520.5353,632.3799,75.985306,35.85933,0.27885824,0.2551932,0.7275721,0.73120725,520.5353,245.74756,32.526,Inf,33,"((((sin((((X2 * 1.4247415) - 3.5360928) + (X1 * ((log(abs(0.16711676)) + sin((X2 * -5.24303))) * sin(-46.71716))))) * (((X1 * 0.6174435) * X7) + 21.564764)) - 1.1811732) / 116.48694) * 7.0740304) [likelihood params: Float32[0.52807015]]"
