gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
17,0.388134,0.19768588,0.25551343,0.47474328,0.491989,0.38711616,0.22421981,0.26279128,0.5144879,0.5267697,630.806,405.1948,491.3778,696.9343,709.88086,715.9378,520.2581,588.81177,792.0546,807.8299,73.682724,24.953299,33.08047,109.33589,119.154205,23.324162,8.639426,14.501243,36.444736,38.097984,32,12,16,44,44,23.296,19.568,20.056,27.542,28.49
18,0.37644002,0.1934814,0.24375835,0.4705058,0.48958838,0.3855776,0.22075206,0.25173151,0.50466776,0.51818085,620.60364,398.03595,475.67078,693.9487,708.2496,718.083,536.0316,588.81177,781.9091,821.47186,73.682724,24.953299,43.668274,109.33589,116.79061,24.413399,9.898543,14.670345,38.097984,38.563457,32,12,21,44,46,24.734,21.002,21.916,28.354,28.912
19,0.37069225,0.16894215,0.24357899,0.45996743,0.4705058,0.36770096,0.18370372,0.24494214,0.4591716,0.5010904,615.4723,353.40268,475.4253,687.43604,693.9487,717.76807,501.74734,594.2999,807.6198,830.0595,82.07838,24.953299,49.906597,114.3057,127.53908,26.461926,8.639426,10.371911,43.312996,69.12895,35,12,24,46,48,26.198,21.642,23.558,29.45,29.492
20,0.34077588,0.16564444,0.22692038,0.4519607,0.4705055,0.35126963,0.18370372,0.22802846,0.4591716,0.50113493,587.4092,346.80334,451.79947,681.57965,693.9485,685.4218,491.8332,574.50024,772.16614,781.6758,78.287895,27.242743,49.906597,112.85777,114.3057,25.171911,10.372293,15.995658,38.563457,40.75335,35,13,24,46,48,27.086,22.422,23.834,30.168,30.638
21,0.33094507,0.16564444,0.21088313,0.4417474,0.4419477,0.3335833,0.18370372,0.20773768,0.44935653,0.47320583,577.6468,346.80313,426.7148,672.9464,674.10803,695.572,521.26874,524.24365,795.8893,805.7336,84.643326,27.242743,47.827156,112.85777,124.24533,28.10094,15.995658,18.808973,64.00895,69.89231,38,13,23,48,49,28.136,23.624,24.518,30.206,30.56
22,0.33094507,0.16564444,0.1901824,0.41372007,0.44174722,0.32504323,0.18370372,0.20773768,0.4414605,0.4732187,577.6468,346.80295,392.3091,652.0964,672.9463,685.4218,500.79703,536.67035,770.12024,796.8179,90.086205,27.242743,68.11396,119.27552,124.24533,29.63881,16.734055,18.866732,70.823265,72.48753,40,14,30,49,49,28.554,25.188,25.854,30.996,31.234
23,0.3065286,0.16564444,0.1901824,0.39281037,0.41083822,0.31802538,0.18370372,0.20773768,0.39777106,0.42440346,551.25916,346.80295,392.3091,634.8002,648.791,680.20294,500.79703,536.67035,752.2864,763.0731,95.91581,27.242743,69.07755,119.89476,125.68252,29.025402,11.16616,18.870966,64.74397,72.8396,41,14,30,49,50,29.662,26.26,26.434,32.146,32.16
24,0.29455453,0.16564444,0.18998066,0.3909048,0.4015921,0.31802538,0.18370372,0.20773768,0.39777106,0.41663307,538.7979,346.80295,391.9557,633.1784,642.1738,650.9121,500.79703,521.26874,776.8419,793.596,90.086205,52.73339,68.11396,124.24533,125.68252,27.838587,11.16744,18.649292,82.94051,95.10787,40,24,30,50,50,30.398,27.284,27.656,32.392,32.498
25,0.29325598,0.16564444,0.18997437,0.38738364,0.3908471,0.31216204,0.18370372,0.20624456,0.39777106,0.41669238,537.32446,346.80295,391.94464,629.21594,633.12915,655.24115,500.79703,521.26874,773.868,799.9957,103.269554,52.73339,69.07755,124.24533,125.68252,29.025402,11.16744,18.870966,82.94051,95.688354,43,24,30,50,50,30.81,27.292,28.648,32.466,33.23
26,0.27838916,0.16564444,0.18997437,0.3636807,0.39084715,0.2797913,0.18370372,0.2018366,0.3815092,0.41665906,519.97375,346.80295,391.94464,609.10376,633.1292,619.76465,483.80273,500.79703,772.39404,811.33466,98.313705,43.668274,57.12784,121.76043,124.24533,29.78915,13.183107,16.40081,79.2775,89.67568,42,21,25,50,50,31.138,28.43,29.408,33.59,33.67
27,0.26272956,0.16564438,0.18600371,0.3636807,0.38378328,0.26049095,0.18370947,0.20624456,0.36993724,0.41665906,499.91525,346.80295,384.91086,609.10376,627.04663,636.56415,483.1133,500.79703,765.2149,811.33466,99.01116,52.73339,69.07755,121.76043,124.24533,34.718563,15.236719,16.734055,71.50848,79.2775,43,24,30,50,50,31.706,29.238,29.796,33.794,34.262
28,0.25780576,0.16564433,0.17882872,0.3636807,0.3837827,0.26049095,0.18370529,0.2018366,0.369936,0.39385933,494.3565,346.80295,371.81122,609.10376,627.04614,618.53705,479.55573,500.79703,764.8904,811.33466,96.70857,57.12784,75.985306,121.76043,124.24533,34.73475,13.183107,17.459837,79.2775,107.345924,42,26,33,50,50,32.206,29.468,30.238,34.67,34.82
29,0.2404434,0.16564433,0.17882867,0.36317652,0.3837827,0.25541714,0.18027057,0.1932264,0.35148746,0.3541927,471.10425,346.80295,371.81116,608.6411,627.04614,600.09827,479.55573,500.79703,764.8904,793.1837,96.70857,45.747715,66.54213,121.76043,124.24533,34.73475,13.183107,16.993595,91.9835,115.80344,42,22,32,50,50,32.176,29.85,30.0,34.744,35.752
30,0.24003889,0.16564433,0.17882867,0.32283068,0.36295962,0.2489327,0.17917769,0.18863857,0.3561596,0.3568094,470.54276,346.80295,371.81116,569.3678,608.4419,589.03546,479.55573,500.79703,734.8415,761.447,96.67788,45.747715,74.334755,119.27552,121.76043,35.25495,12.902803,14.693327,79.2775,92.789024,42,22,31,49,50,32.538,30.02,30.58,34.786,35.718
31,0.23630475,0.16564433,0.17830285,0.3149216,0.36284676,0.24601494,0.17864294,0.18370529,0.34192082,0.36183858,465.3139,346.30826,371.3874,561.0956,608.33813,592.058,479.55573,489.39874,738.4279,746.42664,100.7116,72.78046,80.59048,119.89476,121.76043,38.821003,16.75562,17.69425,79.2775,79.291626,44,33,35,50,50,33.056,30.52,31.006,34.742,36.222
32,0.23154068,0.16564433,0.17549574,0.29886964,0.36284658,0.24163297,0.17823866,0.18370529,0.34192792,0.35182106,458.5216,346.30826,366.09512,543.64813,608.338,579.15796,479.55573,489.39874,731.9963,745.29083,96.70857,62.383247,75.985306,119.89476,121.76043,40.19976,16.75562,17.69425,79.291626,92.67227,43,30,35,50,50,33.34,30.86,31.206,35.386,36.748
33,0.21880116,0.16564433,0.1692035,0.29886964,0.3436133,0.24163297,0.17757694,0.18341422,0.34192792,0.350412,439.64807,346.30826,353.3876,543.64813,590.17456,582.9751,481.59232,488.3968,731.9963,735.77686,101.89264,59.32506,81.29731,119.89476,121.76043,39.025955,17.47679,20.199553,79.291626,94.270966,44,27,37,50,50,33.2,30.09,31.55,35.62,36.39
34,0.21054187,0.16564433,0.16920286,0.29886964,0.34360465,0.23506474,0.17737056,0.18343098,0.33444634,0.34192792,426.8154,346.30826,353.38632,543.64813,590.16614,566.2652,481.59232,489.39874,731.942,731.9963,99.01116,59.32506,76.90286,119.89476,121.76043,40.621643,14.92144,20.015461,79.291626,92.69712,43,27,35,49,50,33.4,30.764,31.628,35.326,36.076
35,0.20789213,0.16564433,0.16920286,0.29886964,0.34341425,0.22591014,0.16963123,0.17735904,0.33444634,0.34180793,421.958,346.30826,353.38632,543.64813,589.98126,566.26953,479.55573,489.39874,737.56335,740.8381,101.89264,66.54213,74.705635,116.79061,117.49687,48.783062,15.76728,26.49152,86.17504,97.439865,44,32,34,49,49,33.27,31.232,31.664,34.842,36.68
36,0.20531914,0.16564433,0.16920286,0.28953138,0.34078255,0.22276329,0.16963123,0.17735904,0.28915945,0.34178457,418.4382,346.30826,353.38632,533.0615,587.4157,566.2652,479.55573,489.39874,729.4549,729.81213,99.01116,66.54213,74.705635,119.89476,121.76043,44.27782,16.886889,18.151123,75.71687,97.95187,45,32,34,50,50,33.546,31.256,31.712,35.456,35.826
37,0.20389345,0.16473916,0.16920286,0.28953138,0.34078255,0.22209404,0.16963123,0.17726162,0.28915945,0.34176424,416.11438,344.48358,353.38632,533.0615,587.4157,567.8428,470.05115,481.59232,729.81213,731.2983,98.313705,66.54213,74.705635,119.89476,121.76043,50.299847,16.886889,18.151123,85.78079,93.59606,44,32,34,50,50,33.694,30.862,31.698,35.352,35.872
38,0.20053276,0.16194384,0.16893776,0.28135708,0.3371369,0.21953899,0.16963123,0.176747,0.28956544,0.30223468,409.95615,339.29337,352.8642,523.51044,583.82874,566.2652,470.05115,481.59232,676.1216,709.8254,96.70857,70.31119,76.90286,121.76043,121.76043,41.025608,17.280409,21.204494,90.58224,96.62307,42,32,35,50,50,33.906,30.48,32.154,36.128,36.386
39,0.19297442,0.15032907,0.16564433,0.28135708,0.33703893,0.213892,0.16963123,0.17674442,0.28956544,0.30210948,397.16223,314.00186,346.30826,523.51044,583.7318,566.2652,439.23834,479.55573,676.1216,711.7542,96.70857,70.31119,76.90286,121.76043,121.76043,45.354885,19.274984,23.568842,88.95455,107.59671,43,32,35,50,50,34.156,30.656,32.518,36.254,36.698
40,0.19188274,0.15032907,0.16564433,0.28135708,0.3369852,0.21072878,0.16963123,0.17674442,0.28956544,0.30205303,395.8666,314.00186,346.30826,523.51044,583.67865,571.69727,439.23834,479.55573,676.1216,709.3798,96.70857,70.31119,81.29731,115.12926,121.76043,48.925106,19.274984,24.138607,86.7362,110.03348,43,32,37,49,49,34.522,31.794,32.588,36.644,36.75
41,0.19188274,0.14525674,0.16564433,0.28135708,0.33698517,0.21050361,0.16958635,0.17655733,0.27456665,0.30204144,395.8666,302.57202,346.30826,523.51044,583.6786,569.76953,432.72675,479.55573,665.9137,703.1564,96.67788,70.31119,81.29731,115.12926,121.76043,45.354885,19.43287,26.726028,90.2855,100.96107,44,32,37,49,50,34.45,31.538,32.064,36.71,36.876
42,0.19176279,0.14525671,0.1511386,0.28135708,0.33698517,0.2007765,0.15639819,0.17271283,0.27376717,0.30204144,395.65802,302.57193,316.26443,523.51044,583.6786,567.60236,432.05963,473.2104,665.9137,703.1564,96.67788,70.31119,81.29731,115.12926,120.55262,50.961067,19.43287,26.726028,95.71321,111.71336,44,32,37,49,49,34.944,31.418,32.03,36.56,36.648
43,0.1874214,0.14511497,0.15112819,0.28135708,0.33657604,0.19866197,0.14580391,0.16958635,0.27376717,0.3020414,388.02106,302.24683,316.24142,523.51044,583.27344,550.4343,429.6808,479.55573,665.9137,673.2145,95.65431,70.31119,76.90286,115.12926,120.55262,50.961067,19.43287,23.933535,104.57532,111.71336,43,32,35,49,50,34.922,31.298,32.63,36.192,36.842
44,0.18733563,0.14511493,0.15111926,0.27490747,0.284117,0.20023513,0.14580391,0.16269489,0.27376717,0.2916226,387.86838,302.24673,316.22174,515.77655,526.7659,561.5788,431.5784,479.55573,641.9635,649.95105,99.01116,74.85989,81.29731,116.79061,120.55262,51.39064,19.43287,23.933535,106.479294,122.56603,44,35,37,49,50,35.056,31.92,32.364,36.276,36.74
45,0.18693376,0.14511493,0.15111914,0.25315487,0.284117,0.19980974,0.14580391,0.16260277,0.27376717,0.2916226,387.1522,302.24673,316.2215,488.2851,526.7659,550.4343,431.23022,481.59232,639.38513,649.95105,101.31374,74.85989,87.49823,116.79061,120.55262,55.47188,19.43287,23.933535,94.925476,103.402084,44,36,38,49,50,34.68,30.108,32.604,36.85,36.92
46,0.18235058,0.14334139,0.14704613,0.25315487,0.284117,0.19718131,0.14580391,0.16260277,0.27376717,0.2916226,378.87363,298.1519,307.10953,488.2851,526.7659,550.4343,429.55988,459.29373,639.5843,649.95105,105.50739,74.85989,83.49454,119.27552,120.55262,52.63982,19.43287,23.933535,103.60804,117.66454,45,36,38,49,50,34.536,30.518,31.818,36.542,36.962
47,0.18017921,0.14328444,0.14510922,0.25315487,0.284117,0.19688578,0.13859724,0.16260277,0.27376717,0.2916226,374.31656,298.01953,302.2336,488.2851,526.7659,550.4343,429.55988,470.73004,649.95105,703.1564,105.50739,76.90286,83.49454,119.27552,120.55262,57.6815,22.286125,27.62983,94.925476,115.48355,44,36,38,50,50,34.846,31.534,32.808,36.506,36.928
48,0.1779588,0.13446705,0.14459172,0.25315487,0.2841168,0.19638212,0.13859722,0.1512778,0.27376717,0.29162663,370.74323,276.8698,301.49597,488.2851,526.7657,550.4343,442.7135,461.7354,649.95105,663.9077,105.50739,74.85989,76.90286,115.12926,119.27552,62.03716,18.217304,24.59943,115.48355,133.22748,46,35,36,50,50,34.852,31.98,33.052,36.538,36.85
49,0.1779588,0.13343567,0.14459172,0.2531159,0.2841168,0.19656295,0.13859722,0.1512778,0.2674628,0.29162663,370.74323,274.30585,301.49597,488.23376,526.7657,550.4343,440.8208,474.38077,663.9077,710.22375,105.50739,74.85989,76.90286,115.12926,119.27552,62.03716,16.730492,24.157013,130.49458,133.22748,46,35,36,50,50,34.792,32.098,32.994,37.186,37.216
50,0.1779588,0.12612204,0.13299455,0.25308627,0.2841168,0.19656295,0.12844521,0.1512778,0.2674761,0.29162663,370.74323,255.53482,273.2032,488.1947,526.7657,550.5615,429.3858,462.71173,663.9077,707.0224,109.33589,74.85989,76.90286,119.27552,119.89476,70.95245,16.730492,29.138298,123.173416,133.22748,48,35,36,50,50,35.28,32.236,32.838,37.328,37.578
51,0.1779588,0.12612204,0.13299455,0.25308442,0.2841168,0.19654863,0.12844521,0.1512778,0.26745722,0.29162663,370.74323,255.53482,273.2032,488.1923,526.7657,550.4343,429.3858,462.71173,663.9077,706.31915,105.162926,69.07755,74.85989,119.89476,121.76043,65.90288,16.427795,23.154253,122.47251,133.22748,47,31,36,50,50,35.432,31.69,33.104,37.392,37.436
52,0.17795876,0.12612204,0.13299455,0.24070133,0.2841168,0.19654863,0.12844521,0.1512778,0.26910448,0.29162663,370.74316,255.53482,273.2032,471.46185,526.7657,550.4343,429.3858,462.71173,663.9077,682.2135,105.918915,69.07755,74.85989,119.89476,121.76043,65.90288,16.427795,28.741154,115.14067,133.22748,48,30,35,50,50,35.31,32.842,33.148,37.298,37.608
53,0.17495541,0.12612204,0.13299455,0.2352132,0.2841168,0.19654863,0.12844521,0.1496728,0.26047337,0.29162663,365.06677,255.53482,273.2032,463.76984,526.7657,549.9996,429.3858,462.71173,687.80286,707.4112,105.46678,74.85989,85.69176,119.89476,121.76043,66.44878,21.589563,28.062332,118.56622,133.22748,47,35,39,50,50,35.628,32.048,33.542,37.298,37.894
54,0.17495462,0.12612204,0.12790842,0.23521274,0.2841168,0.19004337,0.12844521,0.14700393,0.26047352,0.29162663,365.06528,255.53482,260.21832,463.76917,526.7657,540.56244,408.69263,462.71173,686.85156,707.4112,105.162926,74.85989,89.415985,119.89476,121.76043,70.95245,19.759705,22.896423,133.22748,136.40062,46,35,41,50,50,35.402,31.972,33.184,37.204,37.528
55,0.17495462,0.12612204,0.12741016,0.23521274,0.2841168,0.19259687,0.12550822,0.13378574,0.26047352,0.29162663,364.78275,255.53482,258.91855,463.76917,526.7657,531.75543,407.6876,442.4913,661.95135,686.85156,105.46678,69.07755,76.90286,119.89476,121.76043,62.298412,16.534847,21.589563,115.20358,117.61557,48,30,36,50,50,35.516,32.25,33.14,37.682,37.742
56,0.17495462,0.11442566,0.12672189,0.23269983,0.2841168,0.18603455,0.11425634,0.13378629,0.25926462,0.29162663,364.78275,223.46074,257.11484,460.187,526.7657,535.5083,388.64725,429.3858,661.4947,691.9239,105.46678,76.90286,92.28343,119.89476,121.76043,68.76094,21.589563,23.828238,115.14067,115.20358,47,36,43,50,50,35.598,32.17,32.6,37.944,38.284
57,0.17428958,0.1103353,0.12672189,0.22377193,0.2841168,0.18566252,0.11263925,0.13378629,0.23568153,0.29162663,363.79514,211.32083,257.11484,447.13983,526.7657,529.54584,347.48126,429.3858,623.21515,689.54956,105.918915,74.85989,89.415985,119.89476,121.76043,62.03716,19.915276,24.77475,115.14067,115.20358,47,35,43,50,50,35.57,31.218,33.042,37.152,37.818
58,0.17428958,0.10881362,0.12612204,0.22377184,0.2841168,0.18566252,0.11263925,0.12844521,0.23568189,0.29162663,363.79514,206.37952,255.53482,447.1397,526.7657,531.3403,347.48126,429.3858,623.21515,689.54956,105.918915,74.85989,89.415985,119.89476,121.76043,68.76094,19.915276,22.985126,115.14067,115.20358,48,35,43,50,50,35.16,31.458,33.556,37.194,37.574
59,0.17390448,0.10871354,0.12612204,0.22001243,0.26949397,0.18566252,0.11263925,0.12844521,0.22948541,0.26806593,362.84805,206.07306,255.53482,441.48926,509.14374,531.98627,347.48126,429.3858,585.0879,606.192,108.2215,72.78046,89.415985,119.89476,121.76043,66.56169,19.915276,26.035858,107.24333,115.14067,48,35,43,50,50,35.652,31.37,33.634,37.432,37.898
60,0.17390448,0.10871354,0.12597539,0.22000523,0.26949397,0.18566252,0.11263925,0.12844521,0.22947317,0.26806593,362.84805,206.07306,255.1474,441.47833,509.14374,529.6987,347.48126,429.3858,588.9438,606.192,105.918915,72.78046,85.2571,119.89476,121.76043,64.81094,19.915276,26.035858,109.03534,111.556694,46,35,41,50,50,35.516,31.31,33.734,37.322,38.158
61,0.17390448,0.10871354,0.12597539,0.21994229,0.26949397,0.18566252,0.11263925,0.12844521,0.2293925,0.26806593,362.51312,206.07306,255.1474,441.38293,509.14374,522.43585,347.48126,429.3858,589.51215,606.192,105.918915,74.705635,89.415985,119.89476,121.76043,61.258118,19.915276,28.242146,99.79377,103.54133,49,35,41,50,50,35.322,31.668,32.216,37.292,37.476
62,0.1733693,0.10868361,0.12597539,0.21981356,0.26949397,0.18566252,0.11263925,0.12844521,0.22922231,0.26806593,361.8396,205.98145,255.1474,441.18768,509.14374,523.34314,346.14627,429.3858,591.18024,606.192,101.89264,74.705635,89.415985,119.89476,121.76043,58.41175,22.342663,28.242146,99.79377,103.54133,48,35,41,50,50,35.844,31.878,32.816,36.802,38.45
63,0.17286366,0.10868361,0.12597539,0.21855894,0.26949397,0.18566252,0.11263925,0.12844521,0.22599745,0.26806593,360.51416,205.98145,255.1474,439.27872,509.14374,524.27515,346.14627,429.3858,591.18024,606.192,101.89264,74.705635,89.415985,121.76043,124.24533,63.27373,24.8976,28.242146,99.79377,103.54133,49,35,41,50,50,35.49,32.236,33.292,37.378,38.056
64,0.17286322,0.108513236,0.124605924,0.21838416,0.23825826,0.18525128,0.11263925,0.12685104,0.22546127,0.22778474,360.51328,205.45898,251.88521,439.0119,468.05957,522.43585,345.4069,430.795,584.93164,591.18024,101.89264,74.705635,89.415985,121.76043,124.24533,63.67833,21.403112,28.242146,99.79377,103.54133,49,35,41,50,50,35.56,31.274,32.674,38.064,38.416
65,0.17286322,0.108513236,0.124605924,0.21816957,0.23825826,0.18522833,0.11263925,0.12685104,0.22508492,0.22778474,360.51328,205.45898,251.88521,438.68405,468.05957,523.34314,345.4069,430.795,591.18024,603.6727,105.46678,74.705635,89.415985,121.76043,124.24533,63.78056,22.583141,28.242146,104.99434,116.49339,48,35,41,50,50,35.758,31.852,32.762,37.616,38.508
66,0.17251688,0.10848605,0.11735307,0.21781443,0.23825826,0.18438168,0.11263925,0.12682304,0.22446932,0.22778474,360.38574,205.37555,231.53787,438.14072,468.05957,523.34314,345.4069,364.41348,591.18024,603.6727,101.89264,74.705635,89.415985,121.76043,124.24533,63.78056,24.06831,28.242146,110.60128,116.49339,48,35,41,50,50,35.98,32.498,33.44,37.864,38.26
67,0.17223495,0.10848605,0.117353,0.21720716,0.23825826,0.18230034,0.11263925,0.12682304,0.22342125,0.22778474,359.84027,205.37555,231.53766,437.20966,468.05957,516.9123,345.4069,364.43854,591.18024,603.6727,101.89264,74.705635,83.49454,121.76043,124.24533,67.416504,22.081303,25.41962,105.78571,116.49339,48,35,38,50,50,35.566,32.252,33.4,37.592,38.02
68,0.17155004,0.09837542,0.1103353,0.21556942,0.23825826,0.18230034,0.11263925,0.12384866,0.22415665,0.22778474,357.9739,173.05739,211.32083,434.6855,468.05957,523.34314,345.4069,430.48663,601.1847,603.6727,101.89264,74.705635,83.49454,121.76043,124.24533,69.63283,21.403112,25.41962,128.08156,132.66386,48,35,38,50,50,35.8,32.24,33.314,37.342,37.64
69,0.16752619,0.09837542,0.1103353,0.20935626,0.23825826,0.18230034,0.11263925,0.123857595,0.22229205,0.22778474,350.5957,173.05739,211.32083,424.9321,468.05957,516.9123,345.4069,421.9391,603.6727,612.0993,101.89264,74.705635,81.29731,121.76043,124.24533,68.48283,21.403112,26.219517,117.01395,132.66386,48,34,37,50,50,35.912,33.078,33.336,37.314,37.764
