-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,11577,201.35895,216.69681,10.750557,4.5873146,0.65286,0.79419076,0.34109223,0.21025813,201.35895,109.0605,6.038,Inf,6,"(X4 + (log(abs(1.6476147)) * X1)) [likelihood params: Float32[0.8079975]]"
2,21212,201.35895,216.69681,10.750557,4.5873146,0.65286,0.79419076,0.34109223,0.21025813,201.35895,109.0605,5.99,Inf,6,"(X4 + (log(abs(1.6476147)) * X1)) [likelihood params: Float32[0.8079975]]"
3,30922,201.35895,216.69681,10.750557,4.5873146,0.65286,0.79419076,0.34109223,0.21025813,201.35895,109.0605,6.158,Inf,6,"(X4 + (log(abs(1.6476147)) * X1)) [likelihood params: Float32[0.8079975]]"
4,41144,201.35895,216.69681,10.750557,4.5873146,0.65286,0.79419076,0.34109223,0.21025813,201.35895,109.0605,6.754,Inf,6,"(X4 + (log(abs(1.6476147)) * X1)) [likelihood params: Float32[0.8079975]]"
5,50952,201.35895,216.69681,10.750557,4.5873146,0.65286,0.79419076,0.34109223,0.21025813,201.35895,109.0605,7.296,Inf,6,"(X4 + (log(abs(1.6476147)) * X1)) [likelihood params: Float32[0.8079975]]"
6,61144,201.35895,216.69681,10.750557,4.5873146,0.65286,0.79419076,0.34109223,0.21025813,201.35895,109.0605,8.02,Inf,6,"(X4 + (log(abs(1.6476147)) * X1)) [likelihood params: Float32[0.8079975]]"
7,71116,176.84608,207.65796,23.350922,7.4609528,0.48677176,0.62286377,0.508719,0.38062537,176.84608,99.49616,9.23,6.805647e35,12,"((X4 + (log(abs(2.1453118)) * X1)) * (-0.9950693 - (-2.3230848 * 0.6837354))) [likelihood params: Float32[0.6976903]]"
8,81088,176.84608,207.65796,23.350922,7.4609528,0.48677176,0.62286377,0.508719,0.38062537,176.84608,99.49616,10.936,Inf,12,"((X4 + (log(abs(2.1453118)) * X1)) * (-0.9950693 - (-2.3230848 * 0.6837354))) [likelihood params: Float32[0.6976903]]"
9,91304,176.84608,207.65796,23.350922,7.4609528,0.48677176,0.62286377,0.508719,0.38062537,176.84608,99.49616,11.626,Inf,12,"((X4 + (log(abs(2.1453118)) * X1)) * (-0.9950693 - (-2.3230848 * 0.6837354))) [likelihood params: Float32[0.6976903]]"
10,102293,176.84608,207.65796,23.350922,7.4609528,0.48677176,0.62286377,0.508719,0.38062537,176.84608,99.49616,11.85,Inf,12,"((X4 + (log(abs(2.1453118)) * X1)) * (-0.9950693 - (-2.3230848 * 0.6837354))) [likelihood params: Float32[0.6976903]]"
11,112716,176.84608,207.65796,23.350922,7.4609528,0.48677176,0.62286377,0.508719,0.38062537,176.84608,99.49616,12.428,6.805647e35,12,"((X4 + (log(abs(2.1453118)) * X1)) * (-0.9950693 - (-2.3230848 * 0.6837354))) [likelihood params: Float32[0.6976903]]"
12,123984,167.27533,252.93628,69.53896,16.121971,0.43405682,0.47826293,0.5619223,0.5244162,167.27533,87.363365,14.254,Inf,29,"(sin(((0.0019068478 * ((X4 * 555.07043) - (24.962908 * (-8.53583 * X2)))) + (log(sqrt(abs(((sin(-1.2275574) + X4) * 1.5388902)))) + ((16439.318 / 36302.99) * X1)))) * 1.1889298) [likelihood params: Float32[0.65882987]]"
13,135840,147.02426,221.48277,62.345276,12.11324,0.34057927,0.4842112,0.65626574,0.5185013,147.02426,90.57367,15.024,Inf,26,"(sin(((0.0012070041 * ((X4 * 352.0238) - (25.508968 * (-8.9438925 * X2)))) + (log(sqrt(abs((0.51184154 * 2.0296304)))) + ((12878.611 / 37797.27) * X1)))) * 1.6800816) [likelihood params: Float32[0.5835917]]"
14,148278,147.02426,221.48277,62.345276,12.11324,0.34057927,0.4842112,0.65626574,0.5185013,147.02426,90.57367,16.78,Inf,26,"(sin(((0.0012070041 * ((X4 * 352.0238) - (25.508968 * (-8.9438925 * X2)))) + (log(sqrt(abs((0.51184154 * 2.0296304)))) + ((12878.611 / 37797.27) * X1)))) * 1.6800816) [likelihood params: Float32[0.5835917]]"
15,160997,146.93076,226.18958,67.14107,12.117752,0.3401981,0.48442212,0.6566504,0.51829153,146.93076,90.61903,17.672,Inf,28,"(sin(((0.0020729888 * ((X4 * (204.58324 + X1)) - (19.44983 * (-6.819485 * X2)))) + (log(sqrt(abs((0.51212704 * 2.0307686)))) + ((12855.011 / 37808.527) * X1)))) * 1.6825609) [likelihood params: Float32[0.583265]]"
16,175483,146.88408,226.14507,67.14107,12.119921,0.34000793,0.48452985,0.65684235,0.5181844,146.88408,90.64202,20.406,Inf,28,"(sin(((0.0031372742 * ((X4 * (135.03375 + X1)) - (39.276352 * (-2.2293246 * X2)))) + (log(sqrt(abs((0.5122769 * 2.0313635)))) + ((12845.03 / 37812.332) * X1)))) * 1.6835681) [likelihood params: Float32[0.58310205]]"
17,190902,141.93176,300.9969,107.90529,51.15983,0.3204287,0.51138985,0.676603,0.49147487,141.93176,95.27307,21.646,Inf,45,"(((0.0015057328 * ((X4 * 417.14392) - (28.069685 * (-9.609534 * X2)))) + (log(sqrt(abs((6.479297 * 0.4187634)))) + ((18317.236 / 35754.57) * X1))) + (((0.010592476 * (-0.010587248 / ((log(abs(1.3141218)) * 1.7527851) + (-0.32584196 + ((0.3228393 + 0.21703765) * X4))))) / log(abs(X4))) + -0.44834197)) [likelihood params: Float32[0.5660643]]"
18,207222,141.9317,295.07788,107.90529,45.24088,0.3204285,0.51139504,0.6766032,0.49146968,141.9317,95.27377,22.33,Inf,45,"(((0.0015057378 * ((X4 * 417.14304) - (28.070143 * (-9.609692 * X2)))) + (log(sqrt(abs((6.4793444 * 0.41876644)))) + ((18317.28 / 35754.55) * X1))) + (((0.010588218 * (-0.010582992 / ((log(abs(1.3141218)) * 1.7527851) + (-0.32584196 + ((0.32283935 + 0.21703771) * X4))))) / log(abs(X4))) + -0.4483383)) [likelihood params: Float32[0.566064]]"
19,224010,141.93167,299.12265,107.90529,49.28569,0.32042837,0.5113955,0.6766033,0.4914692,141.93167,95.27384,24.946,Inf,45,"(((0.0015055634 * ((X4 * 417.1912) - (28.07132 * (-9.61009 * X2)))) + (log(sqrt(abs((1.9305708 * 0.12477508)))) + ((18288.52 / 35698.008) * X1))) + (((0.010563026 * (-0.010557815 / ((log(abs(1.3141218)) * 1.7527852) + (-0.32584193 + ((0.3228393 + 0.21703763) * X4))))) / log(abs(X4))) + 0.76245356)) [likelihood params: Float32[0.5660639]]"
20,241106,141.93167,299.12265,107.90529,49.28569,0.32042837,0.5113955,0.6766033,0.4914692,141.93167,95.27384,26.036,Inf,45,"(((0.0015055634 * ((X4 * 417.1912) - (28.07132 * (-9.61009 * X2)))) + (log(sqrt(abs((1.9305708 * 0.12477508)))) + ((18288.52 / 35698.008) * X1))) + (((0.010563026 * (-0.010557815 / ((log(abs(1.3141218)) * 1.7527852) + (-0.32584193 + ((0.3228393 + 0.21703763) * X4))))) / log(abs(X4))) + 0.76245356)) [likelihood params: Float32[0.5660639]]"
21,258386,141.93167,299.12265,107.90529,49.28569,0.32042837,0.5113955,0.6766033,0.4914692,141.93167,95.27384,27.428,Inf,45,"(((0.0015055634 * ((X4 * 417.1912) - (28.07132 * (-9.61009 * X2)))) + (log(sqrt(abs((1.9305708 * 0.12477508)))) + ((18288.52 / 35698.008) * X1))) + (((0.010563026 * (-0.010557815 / ((log(abs(1.3141218)) * 1.7527852) + (-0.32584193 + ((0.3228393 + 0.21703763) * X4))))) / log(abs(X4))) + 0.76245356)) [likelihood params: Float32[0.5660639]]"
22,275594,141.93167,299.12265,107.90529,49.28569,0.32042837,0.5113955,0.6766033,0.4914692,141.93167,95.27384,29.98,Inf,45,"(((0.0015055634 * ((X4 * 417.1912) - (28.07132 * (-9.61009 * X2)))) + (log(sqrt(abs((1.9305708 * 0.12477508)))) + ((18288.52 / 35698.008) * X1))) + (((0.010563026 * (-0.010557815 / ((log(abs(1.3141218)) * 1.7527852) + (-0.32584193 + ((0.3228393 + 0.21703763) * X4))))) / log(abs(X4))) + 0.76245356)) [likelihood params: Float32[0.5660639]]"
