id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((t0 - Log(Exp(Exp(((Sqrt(Abs(x0)) + x2) + t1))))) * Sin((Exp((x0 / x7)) / Exp((Sin((x0 * t2)) * (Sqrt(Abs((Abs(x5) ^ (x8 + Sqrt(Abs((Exp(Sin(Exp(Sqrt(Abs(((x5 / Sqrt(Abs((t3 - t4)))) * t5)))))) * Sin((t6 - t7))))))))) + Sqrt(Abs(x4)))))))),37.60629964942682;0.5783138330747005;2.846135770045419;2.0951899902860402;-2.2886539264994767;-4.511960385701748;1.3533246131736234;-0.22130233184695555,50,141.2819549009506,141.72064579545346,0.42982841134949,0.43385995643303177
