id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Exp(x0) - (Exp(((x7 / (Log((Abs(x8) ^ x7)) - Sin((t0 + (Exp(x3) / x4))))) * Sin(Log(Sqrt(Abs((x4 - (Abs(Sin(x5)) ^ x7)))))))) + t1)) / (Sqrt(Abs(Sqrt(Abs(Exp(Exp(((x2 / t2) * t3))))))) / ((t4 + t5) / Sqrt(Abs(Exp(t6)))))),0.6633092382205582;2.995971286206125;-0.9694825966423726;-0.3987838800663059;-3.6252538971109884;-2.4127771193494922;-1.4890797145218717,48,133.65308261554068,9.951427435989053e41,0.44545593916238646,-3.9914662394527167e39
