id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Exp((Exp(t0) - (x0 + Sqrt(Abs((Sin(Sqrt(Abs(Sqrt(Abs(((Abs((Abs(x3) ^ t1)) ^ t2) / Log((x8 / (Abs(Sqrt(Abs(Sin(Log(Sqrt(Abs((t3 * (x0 + t4))))))))) ^ t5))))))))) + Exp(Sqrt(Abs(((((Sqrt(Abs(t6)) * (Abs((x7 + t7)) ^ x7)) / Exp(t8)) / x3) / Exp(x3))))))))))),1.4969457675598221;0.6969173117512456;-1.0001094057933961;0.7296010737535434;2.118959937573294e-2;-0.6018563371519502;-2.904269833563986;-1.1826964412179848;3.6702700196568,49,146.21361323062834,145.46129319117085,0.42884122780989775,0.41410756808352533
