-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,31637,9,2759.187,2694.8486,2759.187,2822.251,41.58883,21.47503,2694.8486,3331.832,7044.38,0.97670245,0.9079193,20,"(((abs(log(abs((0.60760427 + (-0.3568822 * X2))))) ^ (-6.2940307 * X4)) / ((-0.8755034 * X2) + 1.4376967)) * (-1566.9336 * X2)) NeoGP.GaussianLikelihood{Float32} Float32[57.722034]"
2,57365,13,2759.187,2694.8486,2759.187,2822.251,41.58883,21.47503,2694.8486,3331.832,7044.38,0.97670245,0.9079193,20,"(((abs(log(abs((0.60760427 + (-0.3568822 * X2))))) ^ (-6.2940307 * X4)) / ((-0.8755034 * X2) + 1.4376967)) * (-1566.9336 * X2)) NeoGP.GaussianLikelihood{Float32} Float32[57.722034]"
3,86164,12,2759.187,2694.8486,2759.187,2822.251,41.58883,21.47503,2694.8486,3331.832,7044.38,0.97670245,0.9079193,20,"(((abs(log(abs((0.60760427 + (-0.3568822 * X2))))) ^ (-6.2940307 * X4)) / ((-0.8755034 * X2) + 1.4376967)) * (-1566.9336 * X2)) NeoGP.GaussianLikelihood{Float32} Float32[57.722034]"
4,112264,12,2759.187,2694.8486,2759.187,2822.251,41.58883,21.47503,2694.8486,3331.832,7044.38,0.97670245,0.9079193,20,"(((abs(log(abs((0.60760427 + (-0.3568822 * X2))))) ^ (-6.2940307 * X4)) / ((-0.8755034 * X2) + 1.4376967)) * (-1566.9336 * X2)) NeoGP.GaussianLikelihood{Float32} Float32[57.722034]"
5,139218,15,2658.7227,2653.9434,2658.7227,2786.2078,86.97173,40.513348,2653.9434,2236.37,5887.211,0.98436236,0.9230453,35,"(abs(sqrt(abs(((0.99676967 * (abs((abs(-5.2899637) ^ -4.1909375)) ^ sin((26.027277 * X2)))) - (1238.3997 * X3))))) ^ sqrt(abs((abs(((28.701672 * X6) / sqrt(abs((3353.067 - ((849.6216 * X5) - (0.59199494 * X1))))))) ^ (0.07562105 * X5))))) NeoGP.GaussianLikelihood{Float32} Float32[47.290283]"
6,169684,16,2499.432,2488.4592,2499.432,2742.9307,73.682724,169.81625,2488.4592,1188.5675,2388.8457,0.991689,0.9687742,32,"((3.0594522e9 / 840386.0) - ((sqrt(abs(((sqrt(abs(4766.505)) - (6.998735 * X5)) + -41.73313))) - (1.9537333 * X4)) * (((146.99164 * X3) - (sqrt(abs((-26.409903 * X5))) + 564.2923)) / (0.005623488 * X2)))) NeoGP.GaussianLikelihood{Float32} Float32[34.475616]"
7,199977,13,2499.432,2488.4592,2499.432,2742.9307,73.682724,169.81625,2488.4592,1188.5675,2388.8457,0.991689,0.9687742,32,"((3.0594522e9 / 840386.0) - ((sqrt(abs(((sqrt(abs(4766.505)) - (6.998735 * X5)) + -41.73313))) - (1.9537333 * X4)) * (((146.99164 * X3) - (sqrt(abs((-26.409903 * X5))) + 564.2923)) / (0.005623488 * X2)))) NeoGP.GaussianLikelihood{Float32} Float32[34.475616]"
8,231214,17,2498.9487,2474.0593,2498.9487,2710.8184,62.169796,149.70007,2474.0593,1186.2896,2367.2092,0.991705,0.969057,27,"((3.3157245e9 / 906617.4) - ((sqrt(abs(((sqrt(abs(4767.9053)) - (7.0057974 * X5)) + -41.724445))) - (1.9124085 * X4)) * (((97.058685 * X3) - 378.18033) / (0.003890211 * X2)))) NeoGP.GaussianLikelihood{Float32} Float32[34.442554]"
9,263577,20,2498.9487,2474.0593,2498.9487,2710.8184,62.169796,149.70007,2474.0593,1186.2896,2367.2092,0.991705,0.969057,27,"((3.3157245e9 / 906617.4) - ((sqrt(abs(((sqrt(abs(4767.9053)) - (7.0057974 * X5)) + -41.724445))) - (1.9124085 * X4)) * (((97.058685 * X3) - 378.18033) / (0.003890211 * X2)))) NeoGP.GaussianLikelihood{Float32} Float32[34.442554]"
10,295290,20,2437.8984,2423.1956,2437.8984,2547.349,72.062294,37.388344,2423.1956,931.0591,1903.9457,0.9934897,0.97511256,29,"((((97.90071 * X2) / sin(log(abs(((1.993592e7 - (-6.757234e6 * X4)) + ((4585.9746 * X1) + (-6.5797095e6 * X3))))))) - (-891.13196 * X2)) - ((-2329.195 * X5) - -9358.999)) NeoGP.GaussianLikelihood{Float32} Float32[30.513266]"
11,330075,21,2437.8984,2423.1956,2437.8984,2547.349,72.062294,37.388344,2423.1956,931.0591,1903.9457,0.9934897,0.97511256,29,"((((97.90071 * X2) / sin(log(abs(((1.993592e7 - (-6.757234e6 * X4)) + ((4585.9746 * X1) + (-6.5797095e6 * X3))))))) - (-891.13196 * X2)) - ((-2329.195 * X5) - -9358.999)) NeoGP.GaussianLikelihood{Float32} Float32[30.513266]"
12,364569,25,2437.8984,2423.1956,2437.8984,2547.349,72.062294,37.388344,2423.1956,931.0591,1903.9457,0.9934897,0.97511256,29,"((((97.90071 * X2) / sin(log(abs(((1.993592e7 - (-6.757234e6 * X4)) + ((4585.9746 * X1) + (-6.5797095e6 * X3))))))) - (-891.13196 * X2)) - ((-2329.195 * X5) - -9358.999)) NeoGP.GaussianLikelihood{Float32} Float32[30.513266]"
13,396332,26,2437.8984,2423.1956,2437.8984,2547.349,72.062294,37.388344,2423.1956,931.0591,1903.9457,0.9934897,0.97511256,29,"((((97.90071 * X2) / sin(log(abs(((1.993592e7 - (-6.757234e6 * X4)) + ((4585.9746 * X1) + (-6.5797095e6 * X3))))))) - (-891.13196 * X2)) - ((-2329.195 * X5) - -9358.999)) NeoGP.GaussianLikelihood{Float32} Float32[30.513266]"
14,431593,25,2385.7322,2404.4822,2385.7322,2589.8225,95.91581,108.17459,2404.4822,756.9628,1889.8782,0.994707,0.97529644,40,"((sqrt(abs(((1.2921903e7 * X5) + (-1671.7959 * X1)))) - (3293.3855 * X4)) - (((-979.75934 * X2) + 5554.9614) - (((((79.74864 * X5) + (-0.030956151 * X1)) - 301.36176) / (0.0022813475 * X2)) / ((25.002174 * X3) - (27.193058 * X5))))) NeoGP.GaussianLikelihood{Float32} Float32[27.512953]"
