id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Log(Exp(((t0 / Exp(Sqrt(Abs(Exp((Sin(Exp(Sqrt(Abs((t1 * Exp((Log((Exp(t2) + x0)) - (Abs(((t3 / t4) * (Abs(x1) ^ (t5 * (t6 * (((Sin(t7) + x1) - t8) * t9)))))) ^ t10)))))))) - x0)))))) - (((Sin(t11) + x1) - t12) * t13)))),23.01424503741094;1.7198003871096685;0.5497010006228451;1.1738139174872975;-0.18218966986127633;-0.5368774441538191;0.544543062041562;0.5456598245012487;-0.7756290620828931;0.35589466722190155;0.48007364624376264;-3.475308002720864e-2;-2.622298953627885e-2;-6.71790713155998e-2,50,2.8886136990520472,8.40309281085507,0.8774676045729952,6.344589878430562e-3
