id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Exp((Exp((t0 - (t1 / (t2 * Exp(x0))))) * Exp(t3))) + Sqrt(Abs(((((t4 - (x1 + t5)) + (t6 + t7)) - t8) + Sqrt(Abs(((((Sin(x1) + t9) / t10) - (Sin(x1) * (x0 * x0))) * ((Sin(x0) - x0) - x1)))))))),-0.37291847823950347;0.2737491184011512;0.32110236804623177;1.4547721497402895;5.638739755462233e-2;1.0507399353873963;0.39009129353078903;0.4477256816100405;0.6726210962981191;-1.9091089597276525;-0.53800951735998,48,2.7286935037928175,15.960704918029178,0.8674056221668843,-0.6132787989921675
