id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Sqrt(Abs((Abs((Sqrt(Abs(x0)) + Log(Sqrt(Abs(Exp(Sin((((((Exp(x1) - t0) - Exp(x0)) - (Abs(x1) ^ (t1 + t2))) - x1) + ((Exp(Sqrt(Abs(x1))) + Sin(((t3 - t4) - (Exp(Sin((x0 * x1))) * t5)))) + (t6 + t7)))))))))) ^ t8))) / Exp(t9)),-0.9146038597653733;0.8814460378836816;-0.6580875457345768;0.1452339126846215;-1.7507598895677061;2.159306122777055;-0.4699835460421099;9.019658899548053e-2;0.807658992740372;-2.6975609669051748,49,2.329159987830355,5.401433222388775,0.8770768377496397,0.5258884215228002
