id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Abs((Exp(Sin((Sqrt(Abs(x1)) * Sqrt(Abs(t0))))) / Sqrt(Abs(((t1 / Sin(((Abs(Sqrt(Abs((Sin(Sin((x0 + t2))) + (t3 * t4))))) ^ ((Abs(t5) ^ x0) * (Abs((Abs(t6) ^ (t7 - (Exp(t8) * t9)))) ^ (Abs(t10) ^ t11)))) + t12))) * t13))))) ^ (Abs(x1) ^ (Abs(x1) ^ t14))),-0.2852006785155444;-0.9514504598940174;0.6569035384138879;0.5867450972745207;0.21111549195615742;0.4399045446642404;1.0746774855797758;-0.6326347096909022;0.8583097270684699;0.4322393218080763;-0.5092069985699873;-0.6438314421066454;-0.6546261687074402;-0.3996995448761619;-0.2830694465115814,49,2.904197873891368,13.955095844162491,0.8588774042751115,-0.41055550985469913
