id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Exp(t0) * t1) - (Abs((Abs((Exp(x0) * t2)) ^ Sin(t3))) ^ (Abs(Sin(((x0 - t4) - t5))) ^ Sqrt(Abs(((Exp((Sin(x1) + Sqrt(Abs((Sin(Exp((t6 * t7))) * t8))))) / (t9 + Log(Sqrt(Abs(Sin(x1)))))) * t10)))))) * Exp(Sqrt(Abs((Exp(t11) * t12))))),0.3440193000890459;2.024675134284646;0.20562303501224824;-1.951600146304925;0.1946257237989339;-0.9156333791098878;-0.7910879833513177;0.6687121531345778;0.3927412058401346;8.164864727383804e-2;7.30420828537173e-2;3.125586365197708e-2;-4.090964277988985,49,2.4036032263923652,29.276477593634574,0.8832026118293703,-1.9592126947743842
