id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,mdl_train,mdl_val,mdl_test
0,0,22.855789993072854,"t[0]","$$\theta_{0}$$",22.855789993072854,1,247.78848633152467,247.78848633152467,252.358299901625,247.78848633152467,-2.220446049250313e-16,-2.220446049250313e-16,-8.110978459677787e-3,247.78848633152467,247.78848633152467,252.358299901625
1,0,(23.18478999307287 - x0),"(t[0] - x[:, 0])","$$\left(\theta_{0} - x_{0}\right)$$",23.18478999307287,3,238.94693462651577,238.94693462651577,242.7424443284475,238.94693462651577,3.568185041971428e-2,3.568185041971428e-2,3.0302061945102987e-2,242.2427714925201,242.2427714925201,246.03828119445183
2,0,(29.30261299829511 / Exp(x0)),"(t[0] / np.exp(x[:, 0]))","$$\frac{\theta_{0}}{\operatorname{exp}(x_{0})}$$",29.30261299829511,4,155.79473337828213,155.79473337828213,148.91308765340597,155.79473337828213,0.3712591909139835,0.3712591909139835,0.4051278735106101,161.33991082276168,161.33991082276168,154.45826509788552
3,0,((-20.525348241767826 * x0) + 29.60862956461437),"((t[0] * x[:, 0]) + t[1])","$$\left(\left(\theta_{0} \cdot x_{0}\right) + \theta_{1}\right)$$",-20.525348241767826;29.60862956461437,5,154.78494478382106,154.78494478382106,146.10047638569463,154.78494478382106,0.37533439476792707,0.37533439476792707,0.41636358201801604,161.7164165894205,161.7164165894205,153.03194819129408
4,0,(29.463268609201712 - ((x0 + x8) * 12.514164045698603)),"(t[0] - ((x[:, 0] + x[:, 8]) * t[1]))","$$\left(\theta_{0} - \left(\left(x_{0} + x_{8}\right) \cdot \theta_{1}\right)\right)$$",29.463268609201712;12.514164045698603,7,152.6958486324118,152.6958486324118,148.838078515916,152.6958486324118,0.38376536015432605,0.38376536015432605,0.40542751705321556,165.2381649170082,165.2381649170082,161.3803948005124
