Complexity,Loss,Equation
1,0.0001933735,"0.08786336"
5,9.313485e-5,"powabs(0.08503723, powabs(x0, 0.07580401))"
7,6.765251e-5,"0.08363979 / powabs(x0 * x1, 0.11053046)"
8,6.497002e-5,"0.083714075 / powabs(x0 * sqrtabs(x1), 0.15204157)"
9,6.440221e-5,"0.0836456 / powabs(x1 * powabs(x0, 1.622654), 0.087086745)"
10,6.2974425e-5,"0.08303303 / powabs(x0 * powabs(x1, sin(x0)), 0.16031039)"
11,4.6414185e-5,"0.08303303 / powabs((x1 * powabs(0.16492349, x6)) * x0, 0.09905285)"
12,4.2843574e-5,"0.081827916 / powabs(x0 * sqrtabs(x1 * powabs(0.081827916, x6)), 0.15204157)"
13,4.2341886e-5,"0.08249987 / powabs(x0 * ((powabs(0.07896718, x6) * x0) * x1), 0.07563914)"
15,4.053637e-5,"0.08293765 / powabs((x0 * (powabs(0.08786336, x6) * x0)) * powabs(x1, x0), 0.08408682)"
16,4.0326973e-5,"0.08013076 / powabs((powabs(0.098315045, x6) * sin(x0)) * (powabs(x1, x0) * x0), 0.098315045)"
17,3.8122867e-5,"0.08303303 / powabs((powabs(0.36598706, x4) * (powabs(0.08297796, x6) * x0)) * (x1 * x0), 0.07406984)"
19,3.6844354e-5,"0.08265379 / powabs(powabs(x0, x1) * (x0 * (x1 * (powabs(0.25674453, x5) * powabs(0.08303303, x6)))), 0.08031835)"
21,3.414929e-5,"0.08293765 / (powabs(0.8931957, x4) * powabs(((powabs(x1, powabs(x0, x1)) * x0) * powabs(0.07400213, x6)) * x0, 0.07400213))"
22,3.374752e-5,"0.08303303 / powabs((powabs(0.08297796, x6) * sin(x0)) * ((powabs(x1, powabs(x1, x1)) * x0) * powabs(0.36598706, x4)), 0.07406984)"
25,3.3239343e-5,"0.08303303 / (powabs(0.9569898, x5) * powabs(((powabs(0.08303303, x6) * x0) * (powabs(x1, powabs(x1, x1)) * powabs(-0.4696878, x4))) * x0, 0.07406984))"
26,3.094118e-5,"0.08303303 / (powabs(0.9569898, x5) * powabs(((powabs(0.08013076, x6) * sin(x0)) * (powabs(x1, powabs(x1, x1)) * powabs(-0.4696878, x4))) * x0, 0.07406984))"
27,2.9221066e-5,"0.08377868 / (powabs(powabs(0.36598706, 0.08786585), x5) * powabs((powabs(0.08297796, x6) * x0) * ((powabs(x1, powabs(x1, x1)) * x0) * powabs(0.36598706, x4)), 0.07406984))"
28,2.8583809e-5,"0.08303303 / (powabs(powabs(0.36598706, 0.08786585), x5) * powabs((powabs(0.0828426, x6) * sin(x0)) * ((powabs(x1, powabs(x1, x1)) * x0) * powabs(0.36598706, x4)), 0.07645933))"
31,2.7389531e-5,"0.081919506 / powabs(powabs(powabs(0.20046991, sin(x0)), x5) * ((((powabs(0.08173663, x6) * sin(x0)) * powabs(x1, powabs(x1, x1))) * x0) * powabs(0.20046991, powabs(x4, 0.08173663))), 0.081919506)"
35,2.6964919e-5,"0.081919506 / powabs(powabs(powabs(x0 * 0.17721409, x0), x5) * (((powabs(0.066892855, x6) * (sin(x0) * powabs(x1, powabs(x1, x1)))) * x0) * powabs(0.20046991, sqrtabs(powabs(powabs(x4, 0.04341309), 0.3028748)))), 0.07780065)"
37,2.6826476e-5,"0.081919506 / powabs(powabs(powabs(x0 * 0.17721409, x0), x5) * (((powabs(0.066892855, x6) * (sin(x0) * powabs(x1, powabs(x1, x1)))) * x0) * powabs(0.20046991, sqrtabs(powabs(powabs(x4, 0.04341309), 0.3028748) * 0.7541398))), 0.07780065)"
39,2.646109e-5,"0.081919506 / powabs(powabs(powabs(powabs(x0, x0) * 0.17721409, x0), x5) * (((powabs(0.066892855, x6) * (sin(x0) * powabs(x1, powabs(x1, x1)))) * x0) * powabs(0.20046991, sqrtabs(powabs(powabs(x4, 0.04341309), 0.3028748) * 0.7541398))), 0.07780065)"
43,2.6212316e-5,"0.081919506 / powabs(powabs(powabs(powabs(x0, x0) * 0.17721409, x0), x5) * (((powabs(0.066892855, x6) * (sin(x0) * powabs(x1, powabs(x1, x1)))) * x0) * powabs(powabs(x0, x0) * 0.17721409, sqrtabs(powabs(powabs(x4, 0.04341309), x0) * x0))), 0.07780065)"
