-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,22516,2,7623.7285,7397.366,7623.7285,7642.1655,6.931472,11.5053005,7397.366,245138.77,245354.62,0.53224117,0.5409451,5,"((-1125.8167 * X1) - -3302.5627) NeoGP.GaussianLikelihood{Float32} Float32[495.1149]"
2,40295,5,7623.7285,7397.366,7623.7285,7642.1655,6.931472,11.5053005,7397.366,245138.77,245354.62,0.53224117,0.5409451,5,"((-1125.8167 * X1) - -3302.5627) NeoGP.GaussianLikelihood{Float32} Float32[495.1149]"
3,56824,6,7623.7285,7397.366,7623.7285,7642.1655,6.931472,11.5053005,7397.366,245138.77,245354.62,0.53224117,0.5409451,5,"((-1125.8167 * X1) - -3302.5627) NeoGP.GaussianLikelihood{Float32} Float32[495.1149]"
4,73714,7,7623.7285,7397.366,7623.7285,7642.1655,6.931472,11.5053005,7397.366,245138.77,245354.62,0.53224117,0.5409451,5,"((-1125.8167 * X1) - -3302.5627) NeoGP.GaussianLikelihood{Float32} Float32[495.1149]"
5,91790,8,7623.7285,7397.366,7623.7285,7642.1655,6.931472,11.5053005,7397.366,245138.77,245354.62,0.53224117,0.5409451,5,"((-1125.8167 * X1) - -3302.5627) NeoGP.GaussianLikelihood{Float32} Float32[495.1149]"
6,110418,9,7623.7285,7397.366,7623.7285,7642.1655,6.931472,11.5053005,7397.366,245138.77,245354.62,0.53224117,0.5409451,5,"((-1125.8167 * X1) - -3302.5627) NeoGP.GaussianLikelihood{Float32} Float32[495.1149]"
7,127940,8,7610.4624,7396.3105,7610.4624,7639.993,16.125835,13.404607,7396.3105,238720.22,243344.81,0.54448867,0.5447054,9,"(((2.6600971 * X3) - (1093.5421 * X1)) + 2949.2314) NeoGP.GaussianLikelihood{Float32} Float32[488.59]"
8,147496,9,7610.4624,7396.3105,7610.4624,7639.993,16.125835,13.404607,7396.3105,238720.22,243344.81,0.54448867,0.5447054,9,"(((2.6600971 * X3) - (1093.5421 * X1)) + 2949.2314) NeoGP.GaussianLikelihood{Float32} Float32[488.59]"
9,168574,10,7610.4624,7396.3105,7610.4624,7639.993,16.125835,13.404607,7396.3105,238720.22,243344.81,0.54448867,0.5447054,9,"(((2.6600971 * X3) - (1093.5421 * X1)) + 2949.2314) NeoGP.GaussianLikelihood{Float32} Float32[488.59]"
10,187945,13,7610.4624,7396.3105,7610.4624,7639.993,16.125835,13.404607,7396.3105,238720.22,243344.81,0.54448867,0.5447054,9,"(((2.6600971 * X3) - (1093.5421 * X1)) + 2949.2314) NeoGP.GaussianLikelihood{Float32} Float32[488.59]"
11,206747,13,7610.4624,7394.6694,7610.4624,7638.352,14.4849415,13.404604,7394.6694,238720.1,243344.8,0.5444889,0.54470545,9,"((2.660069 * X3) + ((-1093.5426 * X1) + 2949.2354)) NeoGP.GaussianLikelihood{Float32} Float32[488.59]"
12,228678,14,7610.4624,7394.6694,7610.4624,7638.352,14.4849415,13.404604,7394.6694,238720.1,243344.8,0.5444889,0.54470545,9,"((2.660069 * X3) + ((-1093.5426 * X1) + 2949.2354)) NeoGP.GaussianLikelihood{Float32} Float32[488.59]"
13,249486,15,7596.881,7392.9224,7596.881,7636.0767,23.292873,15.902603,7392.9224,232323.03,236093.5,0.5566954,0.5582725,13,"(((2761.632 + (2.680378 * X3)) + (212.35728 * X8)) + (-1061.0021 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.9988]"
14,270750,15,7596.881,7392.9224,7596.881,7636.0767,23.292873,15.902603,7392.9224,232323.03,236093.5,0.5566954,0.5582725,13,"(((2761.632 + (2.680378 * X3)) + (212.35728 * X8)) + (-1061.0021 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.9988]"
15,295409,16,7596.881,7392.9224,7596.881,7636.0767,23.292873,15.902603,7392.9224,232323.03,236093.5,0.5566954,0.5582725,13,"(((2761.632 + (2.680378 * X3)) + (212.35728 * X8)) + (-1061.0021 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.9988]"
16,316532,20,7596.881,7392.9224,7596.881,7636.0767,23.292873,15.902603,7392.9224,232323.03,236093.5,0.5566954,0.5582725,13,"(((2761.632 + (2.680378 * X3)) + (212.35728 * X8)) + (-1061.0021 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.9988]"
17,338530,20,7596.881,7392.9224,7596.881,7636.0767,23.292873,15.902603,7392.9224,232323.03,236093.5,0.5566954,0.5582725,13,"(((2761.632 + (2.680378 * X3)) + (212.35728 * X8)) + (-1061.0021 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.9988]"
18,360087,16,7596.8804,7392.922,7596.8804,7636.0757,23.292873,15.902536,7392.922,232322.9,236094.0,0.5566956,0.5582716,13,"(((2761.6025 + (2.6805592 * X3)) + (212.36241 * X8)) + (-1060.9979 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.9988]"
19,382303,13,7596.8804,7392.922,7596.8804,7636.0757,23.292873,15.902536,7392.922,232322.9,236094.0,0.5566956,0.5582716,13,"(((2761.6025 + (2.6805592 * X3)) + (212.36241 * X8)) + (-1060.9979 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.9988]"
20,406554,18,7596.8804,7392.922,7596.8804,7636.0757,23.292873,15.902536,7392.922,232322.9,236094.0,0.5566956,0.5582716,13,"(((2761.6025 + (2.6805592 * X3)) + (212.36241 * X8)) + (-1060.9979 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.9988]"
21,430850,18,7596.8804,7392.922,7596.8804,7636.0757,23.292873,15.902536,7392.922,232322.9,236094.0,0.5566956,0.5582716,13,"(((2761.6025 + (2.6805592 * X3)) + (212.36241 * X8)) + (-1060.9979 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.9988]"
22,453230,20,7596.88,7392.9214,7596.88,7636.0757,23.292873,15.902637,7392.9214,232322.9,236094.56,0.5566956,0.5582705,13,"(((2761.6282 + (2.6805294 * X3)) + (212.3585 * X8)) + (-1061.0017 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.99878]"
23,476063,20,7596.88,7392.9214,7596.88,7636.0757,23.292873,15.902637,7392.9214,232322.9,236094.56,0.5566956,0.5582705,13,"(((2761.6282 + (2.6805294 * X3)) + (212.3585 * X8)) + (-1061.0017 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.99878]"
24,498025,24,7596.88,7392.9214,7596.88,7636.0757,23.292873,15.902637,7392.9214,232322.9,236094.56,0.5566956,0.5582705,13,"(((2761.6282 + (2.6805294 * X3)) + (212.3585 * X8)) + (-1061.0017 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.99878]"
25,522387,26,7596.88,7392.9214,7596.88,7636.0757,23.292873,15.902637,7392.9214,232322.9,236094.56,0.5566956,0.5582705,13,"(((2761.6282 + (2.6805294 * X3)) + (212.3585 * X8)) + (-1061.0017 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.99878]"
26,545271,26,7596.88,7392.9214,7596.88,7636.0757,23.292873,15.902637,7392.9214,232322.9,236094.56,0.5566956,0.5582705,13,"(((2761.6282 + (2.6805294 * X3)) + (212.3585 * X8)) + (-1061.0017 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.99878]"
27,568250,26,7596.88,7392.9214,7596.88,7636.0757,23.292873,15.902637,7392.9214,232322.9,236094.56,0.5566956,0.5582705,13,"(((2761.6282 + (2.6805294 * X3)) + (212.3585 * X8)) + (-1061.0017 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.99878]"
28,592234,28,7596.88,7392.9214,7596.88,7636.0757,23.292873,15.902637,7392.9214,232322.9,236094.56,0.5566956,0.5582705,13,"(((2761.6282 + (2.6805294 * X3)) + (212.3585 * X8)) + (-1061.0017 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.99878]"
29,618268,28,7596.88,7392.9214,7596.88,7636.0757,23.292873,15.902637,7392.9214,232322.9,236094.56,0.5566956,0.5582705,13,"(((2761.6282 + (2.6805294 * X3)) + (212.3585 * X8)) + (-1061.0017 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.99878]"
30,644128,30,7596.88,7392.9214,7596.88,7636.0757,23.292873,15.902637,7392.9214,232322.9,236094.56,0.5566956,0.5582705,13,"(((2761.6282 + (2.6805294 * X3)) + (212.3585 * X8)) + (-1061.0017 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.99878]"
31,669757,27,7596.88,7392.9214,7596.88,7636.0757,23.292873,15.902637,7392.9214,232322.9,236094.56,0.5566956,0.5582705,13,"(((2761.6282 + (2.6805294 * X3)) + (212.3585 * X8)) + (-1061.0017 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.99878]"
32,694033,24,7596.88,7392.9214,7596.88,7636.0757,23.292873,15.902637,7392.9214,232322.9,236094.56,0.5566956,0.5582705,13,"(((2761.6282 + (2.6805294 * X3)) + (212.3585 * X8)) + (-1061.0017 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.99878]"
33,720174,23,7596.88,7392.9214,7596.88,7636.0757,23.292873,15.902637,7392.9214,232322.9,236094.56,0.5566956,0.5582705,13,"(((2761.6282 + (2.6805294 * X3)) + (212.3585 * X8)) + (-1061.0017 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[481.99878]"
