Complexity,Loss,Equation
1,1277.9684,"71.75053"
3,197.50706,"24036.586 / x0"
5,63.34221,"(35186.293 / x0) + -38.396385"
6,58.897808,"(4064.5366 / sqrtabs(x0)) + -152.96361"
7,58.539185,"-73.53747 - (-60847.152 / (x0 + 92.34654))"
9,56.901543,"-42.7844 - ((-35186.195 / x0) + (x1 * -0.014652149))"
11,16.249374,"(((-119838.29 / (x1 - -4.8762465)) - -36170.08) / x0) + -38.39622"
17,6.025158,"(((1552.2197 - (58001.055 / (-6.0090303 - x1))) / (139.931 - x0)) - (-44068.938 / x0)) + -52.846104"
19,6.0218024,"(((1552.3922 - ((58001.055 - x0) / (-6.009519 - x1))) / (139.93213 - x0)) - (-44068.92 / x0)) + -52.83764"
20,5.89801,"(((1552.2112 - (73721.48 / ((-7.5923123 - x1) - sqrtabs(x1)))) / (139.82027 - x0)) - (-44067.273 / x0)) + -52.73007"
22,5.856157,"(((1552.2112 - (73721.48 / ((-7.5923123 - x1) - sqrtabs(x1)))) / (139.82027 - x0)) - ((-44011.105 - 139.82027) / x0)) + -52.83764"
23,5.812495,"((((1581.1327 - (-48158.25 / (x1 - -5.312963))) - ((-136.37561 - x1) / -2.7838867)) / (145.04625 - x0)) - (-44156.855 / x0)) + -53.772434"
25,5.6257095,"((((1580.9237 - ((-44067.273 - x1) / (x1 - -4.516683))) - (-44266.95 / (x1 - -59.84987))) / (137.4186 - x0)) - (-44127.676 / x0)) + -52.560474"
29,5.5772934,"((((1555.4941 - ((-44129.297 - -71.08461) / (x1 - -4.6243434))) - (48844.14 / (-71.08461 - x1))) / (139.32262 - x0)) - ((-44068.426 - (48844.14 / x0)) / x0)) + -52.792988"
30,5.0278807,"(((1570.4164 - (73720.91 / (-3.8473618 - x1))) / (135.63457 - x0)) + -53.84758) - (((-44067.273 - (201.7381 / ((sqrtabs(x0) - (12.895514 - x1)) / x0))) - 12.895514) / x0)"
31,2.8868504,"(-65.644295 - (((-57009.734 - 58.697884) - (((x0 - (623.29065 - x0)) * -1788.7938) / (-111.828224 - x1))) / x0)) + ((8851.485 - (70267.03 / (-4.217614 - x1))) / (81.79899 - x0))"
33,2.7308455,"(-65.644295 - (((-57009.734 - (70220.54 / x0)) - (((x0 - (623.29065 - x0)) * -1788.7938) / (-111.828224 - x1))) / x0)) + ((8851.485 - (70267.03 / (-4.217614 - x1))) / (81.79899 - x0))"
35,2.0206923,"(((10440.193 - (70222.74 / (-3.3288372 - x1))) / (40.193222 - x0)) + -59.333027) - ((-54856.254 - (((70222.73 / (x0 - 150.19559)) - (x0 - (45.557682 - x0))) / ((-103.35841 - x1) / 685.1329))) / x0)"
37,1.8803279,"(((10440.348 - (70222.73 / (-3.4264464 - x1))) / (45.82476 - x0)) + -63.146378) - ((-56160.754 - (((70222.73 / (x0 - 148.66519)) - (x0 - (45.82476 - x0))) / ((-132.49997 - x1) / (x0 + 634.2635)))) / x0)"
39,1.7743808,"(((10440.348 - (70222.73 / (-3.4264464 - x1))) / (45.82476 - x0)) + -63.146378) - (((-0.61800355 - (((70222.73 / (x0 - 148.66519)) - (x0 - (102.17802 - x0))) / ((-132.49997 - x1) / (x0 + 634.2635)))) + -56382.805) / x0)"
41,1.7680877,"(((10440.333 - ((x0 - -70285.875) / (-3.4327166 - x1))) / (45.56429 - x0)) + -63.16282) - (((21.432339 - (((70222.73 / (x0 - 148.96333)) - (x0 - (102.16094 - x0))) / ((-132.46751 - x1) / (x0 + 634.2831)))) + -56382.81) / x0)"
44,1.7680439,"(((10440.348 - ((x0 - (-132.49997 - 70222.73)) / (-3.4264464 - x1))) / (45.82476 - x0)) + -63.146378) - (((sqrtabs(x0) - (((70222.73 / (x0 - 148.66519)) - (x0 - (102.17802 - x0))) / ((-132.49997 - x1) / (x0 + 634.2635)))) + -56382.805) / x0)"
45,1.6704279,"((10434.102 - (70222.58 / (-3.3150337 - x1))) / (36.03556 - x0)) + (-64.46568 - ((((70230.61 / (x0 - 164.14832)) + -56415.773) - (((70222.71 / (x0 - 150.08022)) - ((x0 - -41.564598) - (-158.10625 - x1))) / ((-61.25005 - x1) / (x0 + x0)))) / x0))"
48,1.6674966,"((10433.022 - (70222.914 / (-3.3509724 - x1))) / (34.80346 - x0)) + (-64.33527 - (((((sqrtabs(x0) + 70223.0) / (x0 - 166.76674)) + -56416.535) - (((70222.945 / (x0 - 147.40889)) - ((x0 - -77.38688) - (-77.38683 - x1))) / ((-57.696404 - x1) / (x0 + x0)))) / x0))"
