-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,8841,-3237.99,-3213.4575,12.542316,11.990122,9.5527765e-5,0.00014207054,0.5059938,-0.0040899515,-3237.99,-2986.2578,5.818,Inf,7,"sin(exp((-2.203381 + (X1 / -4.273546)))) [likelihood params: Float32[0.009773829]]"
2,17145,-3252.122,-3215.9343,20.794415,15.3932295,9.2889044e-5,0.00013275292,0.5196395,0.06176281,-3252.122,-3029.5957,5.504,Inf,10,"((-0.28747004 / -2.4646244) - (sqrt(abs(log(abs(-0.99850774)))) * sin(X1))) [likelihood params: Float32[0.009637895]]"
3,26141,-3252.1223,-3212.8477,22.873857,16.400993,9.288897e-5,0.00013275463,0.51963985,0.06175065,-3252.1223,-3029.5864,5.572,Inf,11,"((-0.17371002 / -1.4893035) - (sqrt(abs(log(abs(sqrt(abs(-1.0029912)))))) * sin(X1))) [likelihood params: Float32[0.009637895]]"
4,35293,-3252.1223,-3212.8477,22.873857,16.400993,9.288897e-5,0.00013275463,0.51963985,0.06175065,-3252.1223,-3029.5864,5.606,Inf,11,"((-0.17371002 / -1.4893035) - (sqrt(abs(log(abs(sqrt(abs(-1.0029912)))))) * sin(X1))) [likelihood params: Float32[0.009637895]]"
5,44368,-3252.1223,-3212.8477,22.873857,16.400993,9.288897e-5,0.00013275463,0.51963985,0.06175065,-3252.1223,-3029.5864,5.76,Inf,11,"((-0.17371002 / -1.4893035) - (sqrt(abs(log(abs(sqrt(abs(-1.0029912)))))) * sin(X1))) [likelihood params: Float32[0.009637895]]"
6,53230,-3252.146,-3209.6294,12.875504,29.641018,9.288458e-5,0.00013275893,0.5196626,0.06172031,-3252.146,-3029.5527,5.956,Inf,8,"sin((0.11687857 - (sin(-197.95915) * sin(X1)))) [likelihood params: Float32[0.009637665]]"
7,61993,-3253.2822,-3205.8066,15.567281,31.908222,9.267565e-5,0.00013360022,0.520743,0.05577451,-3253.2822,-3024.4937,6.222,Inf,8,"sqrt(abs((0.0073494473 - (sin(-197.92334) * log(X1))))) [likelihood params: Float32[0.009626821]]"
8,70864,-3291.9282,-3231.3252,32.95837,27.644735,8.584153e-5,0.00010672704,0.5560846,0.24570185,-3291.9282,-3162.9,6.686,Inf,15,"((exp((sqrt(abs(log(abs(X3)))) * sin(sin(6.2656565)))) - (0.030448945 * sin(X1))) - 0.8574569) [likelihood params: Float32[0.009265073]]"
9,79511,-3292.3293,-3233.6316,32.95837,25.739506,8.577334e-5,0.0001081605,0.55643725,0.23557085,-3292.3293,-3154.3877,7.794,Inf,15,"((exp((sqrt(abs(log(abs(X3)))) * sin(sin(6.2672043)))) - (0.031076012 * sin(X1))) - 0.8598369) [likelihood params: Float32[0.009261389]]"
10,87972,-3292.3293,-3233.6316,32.95837,25.739506,8.577334e-5,0.0001081605,0.55643725,0.23557085,-3292.3293,-3154.3877,9.012,Inf,15,"((exp((sqrt(abs(log(abs(X3)))) * sin(sin(6.2672043)))) - (0.031076012 * sin(X1))) - 0.8598369) [likelihood params: Float32[0.009261389]]"
