Complexity,Loss,Equation
1,1277.9684,"71.7505"
3,197.50706,"24037.21 / x0"
5,63.342216,"(35186.457 / x0) + -38.39719"
6,58.897808,"(4064.5422 / sqrtabs(x0)) - 152.96394"
7,58.539158,"(60779.613 / (x0 + 92.13492)) - 73.4533"
9,55.875034,"((x1 + 56162.56) / (x0 + 77.964355)) - 68.159065"
10,41.864456,"(51607.613 / ((77.276886 - sqrtabs(x1)) + x0)) - 61.901234"
13,19.036306,"(35184.344 / (x0 - (-24535.473 / ((x1 * 44.947716) + 44.947716)))) + -38.391567"
14,18.61818,"(3794.1255 / log(x0 - (-24535.473 / ((x1 * 44.947716) + 62.35077)))) - 582.6734"
15,8.294145,"(51607.637 / ((x0 - (-24535.467 / ((x1 * 25.332493) + 54.56737))) + 52.56737)) - 61.816795"
16,7.9690886,"exp(sqrtabs(sqrtabs(266016.3 / (134.52846 - ((-966.2384 / (x1 + 2.11785)) - x0))))) - 60.708378"
18,5.132301,"exp(sqrtabs(sqrtabs(((x0 + -680.0988) * -548.7536) / (236.94475 - ((-2346.564 / (x1 + 3.713599e-9)) - x0)))))"
20,4.942976,"exp(sqrtabs(sqrtabs((((x0 + -613.00183) * -570.14197) / (x0 - ((-2419.7656 / (x1 + -0.5523608)) - 221.61389))) - -45.045006)))"
22,4.3691444,"exp(sqrtabs(sqrtabs(((x0 + -695.3057) * 490.52664) / (((-2145.5305 / (x1 - -5.3948002e-5)) - 200.94308) - x0)))) - sin(sqrtabs(x0))"
23,4.0383525,"exp(sqrtabs(sqrtabs(((x0 + -677.8821) * -549.25665) / (x0 - ((-2358.0085 / (x1 + 5.5331875e-5)) - 234.6839))))) - sin(x0 * 235.96785)"
24,4.0248027,"exp(sqrtabs(sqrtabs(((x0 + -677.7152) * -549.96625) / (x0 - ((-2358.0085 / (x1 + 9.1001726e-5)) - 234.6839))))) - sin(sqrtabs(x0) + -677.7152)"
27,4.00338,"exp(sqrtabs(sqrtabs(((x0 + -677.8821) * -549.96625) / (x0 - ((-2358.0085 / (x1 + 3.713599e-9)) - 234.6839))))) - sin(sqrtabs(sqrtabs((x0 * -3031.766) / -0.4841696)))"
29,3.2715905,"exp(sqrtabs(sqrtabs(237381.88 / (((-2280.1084 / (x1 + -0.20515686)) - x0) - 318.2662))) - (((-1571.0831 - x1) / -2280.1084) * ((297.94162 - x0) / (-236.20213 - sqrtabs(223.6051)))))"
31,3.2512257,"exp(sqrtabs(sqrtabs(237381.88 / (((-2280.1084 / (x1 + -0.20515686)) - x0) - 318.2662))) - (((-1571.0831 - x1) / -2203.1694) * ((297.94162 - x0) / ((-236.20213 - sqrtabs(318.2662)) + -4.1771154))))"
32,2.2067373,"exp(sqrtabs(sqrtabs((((x0 - 242.9656) + -465.68884) * -563.82745) / (((-2258.9102 / (x1 + -0.0019058766)) - x0) - 291.5308))) - (((282.70374 - x0) * ((66.00533 - x1) / -2258.9102)) / -259.05405))"
37,2.1798482,"exp(sqrtabs(sqrtabs((((x0 - 242.9656) + -465.68884) * -563.82745) / (((-2258.9102 / (x1 + -0.001027717)) - x0) - 291.5308))) - (((282.70374 - x0) * ((66.00533 - x1) / -2258.9102)) / (-243.62953 - sqrtabs(x1 - 17.074272))))"
40,2.0301363,"exp(sqrtabs(sqrtabs((((x0 - 242.9656) + -465.68884) * -563.82745) / (((-2258.9102 / (x1 + -0.0019058766)) - x0) - 291.5308))) - ((((66.00533 - x1) / -2257.208) * (291.5308 - x0)) / (((x1 + 282.70374) / (x0 + -216.6984)) - 258.27118)))"
43,1.839247,"exp(sqrtabs(sqrtabs((((x0 - 242.79465) + -465.51715) * -563.6797) / (291.6832 - ((-2258.9119 / (x1 + -0.0005910685)) - x0)))) - ((((66.00716 - x1) / -2258.9119) * (291.6832 - x0)) / (powabs(-97.70899, sin(((x0 - 242.79465) + -465.51715) * 291.6832)) - 291.6832)))"
46,1.6423776,"exp(sqrtabs(sqrtabs((((x0 - 242.79465) + -465.51715) * -563.6797) / (291.6832 - ((-2258.9119 / (x1 + -0.0005910685)) - x0)))) - ((((66.00716 - x1) / -2258.9119) * (291.6832 - x0)) / (powabs(-2258.9119 / sqrtabs(152.96394), sin(((x0 - 66.00716) + -563.6797) * -2258.9119)) - 291.6832)))"
48,1.615171,"exp(sqrtabs(sqrtabs((((x0 - 242.79465) + -465.51715) * -563.6797) / (291.6832 - ((-2258.9119 / (x1 + -0.0005910685)) - x0)))) - ((((66.00716 - x1) / -2258.9119) * (291.6832 - x0)) / (powabs(-2258.9119 / sqrtabs(x0 - 242.79465), sin(((x0 - 66.00716) + -563.6797) * -2258.9119)) - 291.6832)))"
50,1.5796707,"exp(sqrtabs(sqrtabs((((x0 - 242.79465) + -465.51715) * -563.6797) / (291.6832 - ((-2258.9119 / (x1 + -0.0005910685)) - x0)))) - ((((66.00716 - x1) / -2258.9119) * (291.6832 - x0)) / (powabs((-2258.9119 - x0) / sqrtabs(x0 - 242.79465), sin(((x0 - 66.00716) + -563.6797) * -2258.9119)) - 291.6832)))"
