13,0,((Sin(x1) + (Sin((x0 + Sin(x1))) - Sin((x0 + x0)))) + (13.084662681408453 - (7.095146518517238e-2 * x0))),"((np.sin(x[:, 1]) + (np.sin((x[:, 0] + np.sin(x[:, 1]))) - np.sin((x[:, 0] + x[:, 0])))) + (t[0] - (t[1] * x[:, 0])))",13.084662681408453;7.095146518517238e-2,19,8.38005868900729,7.0733122285045065,5.773085492854131,7.0733122285045065,0.3417989862327028,0.5604891335816735,0.32589510023909274,45.352351521058246,44.04560506055546,42.74537832490508
14,0,((Sin(x1) + (Sin(((x1 / x2) * x0)) - Sin((x0 + x0)))) + (12.90446007423544 + (-6.68067176541595e-2 * x0))),"((np.sin(x[:, 1]) + (np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])) - np.sin((x[:, 0] + x[:, 0])))) + (t[0] + (t[1] * x[:, 0])))",12.90446007423544;-6.68067176541595e-2,20,9.134440337309258,6.844961822907233,7.6604428411405445,6.844961822907233,0.28254704252840157,0.5746780285956088,0.1055143631697325,53.07893188403365,50.78945336963162,51.60493438786494
15,0,(12.789012161156398 + (Sin(x1) + ((Sin(Exp((x1 - x0))) + Sin(((x1 / x2) * x0))) - (6.583163831278849e-2 * x0)))),"(t[0] + (np.sin(x[:, 1]) + ((np.sin(np.exp((x[:, 1] - x[:, 0]))) + np.sin(((x[:, 1] / x[:, 2]) * x[:, 0]))) - (t[1] * x[:, 0]))))",12.789012161156398;6.583163831278849e-2,21,9.706936108545815,6.795648919017474,7.91268036722176,6.795648919017474,0.23758109288658225,0.5777421598560457,7.606138651705963e-2,58.061223061420776,55.14993587189244,56.266967320096725
16,0,((Sin(x1) + 12.735477698226738) + ((Sin((x0 + (x2 + x0))) + Sin(((x1 / x2) * x0))) - (6.354658479980914e-2 * x0))),"((np.sin(x[:, 1]) + t[0]) + ((np.sin((x[:, 0] + (x[:, 2] + x[:, 0]))) + np.sin(((x[:, 1] / x[:, 2]) * x[:, 0]))) - (t[1] * x[:, 0])))",12.735477698226738;6.354658479980914e-2,22,8.902286225771821,6.790894056721433,9.180127680954005,6.790894056721433,0.3007812909071905,0.5780376103578645,-7.193442013317353e-2,57.241226927168654,55.129834758118264,57.51906838235084
17,0,((Sin(Exp((x1 - x0))) + (Sin(((x1 / x2) * x0)) - Sin((x0 + x0)))) + (12.834865385466482 - (7.000658647528137e-2 * x0))),"((np.sin(np.exp((x[:, 1] - x[:, 0]))) + (np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])) - np.sin((x[:, 0] + x[:, 0])))) + (t[0] - (t[1] * x[:, 0])))",12.834865385466482;7.000658647528137e-2,23,10.03939278845997,6.5631163026909265,6.199411377837392,6.5631163026909265,0.21146870729669942,0.5921909228076295,0.27611437755313084,62.99884992732303,59.52257344155399,59.15886851670045
18,0,((Sin(x1) + (Sin((x2 * x0)) - Sin((x0 + x0)))) + (12.988650054261997 + (Sin((x0 + Sin(x1))) + (-6.855556201512639e-2 * x0)))),"((np.sin(x[:, 1]) + (np.sin((x[:, 2] * x[:, 0])) - np.sin((x[:, 0] + x[:, 0])))) + (t[0] + (np.sin((x[:, 0] + np.sin(x[:, 1]))) + (t[1] * x[:, 0]))))",12.988650054261997;-6.855556201512639e-2,24,9.476049812610697,6.444974392533801,5.746851759983016,6.444974392533801,0.2557157623070745,0.5995318476270126,0.3289583300993343,59.38264681292675,56.351571392849856,55.65344876029907
19,0,((Sin(x1) + (Sin(((x1 / x2) * x0)) - Sin((x0 + x0)))) + ((12.969178951744238 - (6.326910220726857e-2 * x0)) + Sin((x1 + x0)))),"((np.sin(x[:, 1]) + (np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])) - np.sin((x[:, 0] + x[:, 0])))) + ((t[0] - (t[1] * x[:, 0])) + np.sin((x[:, 1] + x[:, 0]))))",12.969178951744238;6.326910220726857e-2,25,10.323916736592341,5.87513326290563,7.983228842589081,5.87513326290563,0.18912113694525767,0.6349397810693382,6.782366459614952e-2,65.25453116999783,60.805747696311116,62.913843275994566
20,0,(((13.033732857492707 - Sin((x0 + x0))) + Sin(x1)) + ((Sin((x0 + Sin(x1))) + Sin(((x1 / x2) * x0))) - (6.971016876030879e-2 * x0))),"(((t[0] - np.sin((x[:, 0] + x[:, 0]))) + np.sin(x[:, 1])) + ((np.sin((x[:, 0] + np.sin(x[:, 1]))) + np.sin(((x[:, 1] / x[:, 2]) * x[:, 0]))) - (t[1] * x[:, 0])))",13.033732857492707;6.971016876030879e-2,26,9.346816423527477,5.661189362570735,7.026503310188028,5.661189362570735,0.2658662339044561,0.6482335062667323,0.17953747342787474,66.47465543426918,62.78902837331245,64.15434232092974
21,0,(((12.770087924172689 - Sin((x0 + x0))) + Sin(x1)) + ((Sin((x0 + (x2 + x0))) + Sin(((x1 / x2) * x0))) - (6.669920623544523e-2 * x0))),"(((t[0] - np.sin((x[:, 0] + x[:, 0]))) + np.sin(x[:, 1])) + ((np.sin((x[:, 0] + (x[:, 2] + x[:, 0]))) + np.sin(((x[:, 1] / x[:, 2]) * x[:, 0]))) - (t[1] * x[:, 0])))",12.770087924172689;6.669920623544523e-2,27,9.128947955340239,5.514847094446528,8.85799571780396,5.514847094446528,0.2829784346599087,0.6573267026334494,-3.432009153924698e-2,68.45401154341818,64.83991068252446,68.1830593058819
22,0,(12.861385938650024 + ((Sin((x1 + x1)) - Sin((x0 + x0))) + ((Sin(Exp((x1 - x0))) + Sin(((x1 / x2) * x0))) - (6.901549603159456e-2 * x0)))),"(t[0] + ((np.sin((x[:, 1] + x[:, 1])) - np.sin((x[:, 0] + x[:, 0]))) + ((np.sin(np.exp((x[:, 1] - x[:, 0]))) + np.sin(((x[:, 1] / x[:, 2]) * x[:, 0]))) - (t[1] * x[:, 0]))))",12.861385938650024;6.901549603159456e-2,28,11.22266085769608,5.379399427870151,6.476783794381848,5.379399427870151,0.11853042707303896,0.6657429465893465,0.24372647938627012,75.69504346152937,69.85178203170344,70.94916639821513
23,0,((Sin(x1) + (Sin((Exp((x1 + Sin(x1))) + x2)) - Sin((x0 + x0)))) + (Sin(((x1 / x2) * x0)) + (12.904685387910206 + (-6.662849573647665e-2 * x0)))),"((np.sin(x[:, 1]) + (np.sin((np.exp((x[:, 1] + np.sin(x[:, 1]))) + x[:, 2])) - np.sin((x[:, 0] + x[:, 0])))) + (np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])) + (t[0] + (t[1] * x[:, 0]))))",12.904685387910206;-6.662849573647665e-2,29,8.79403917215736,5.243441026543235,8.303291714547724,5.243441026543235,0.3092834175712702,0.6741909258151522,3.045093722429093e-2,75.56900686898469,72.01840872337057,75.07825941137506
24,0,((Sin(x1) + (Sin(Exp((x1 - x0))) - Sin((x0 + x0)))) + (Sin(((x1 / x2) * x0)) + (12.888341264679656 + (Sin((x1 + x0)) - (6.544664430342877e-2 * x0))))),"((np.sin(x[:, 1]) + (np.sin(np.exp((x[:, 1] - x[:, 0]))) - np.sin((x[:, 0] + x[:, 0])))) + (np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])) + (t[0] + (np.sin((x[:, 1] + x[:, 0])) - (t[1] * x[:, 0])))))",12.888341264679656;6.544664430342877e-2,31,11.285544928184082,5.1365593480193255,7.853758076642944,5.1365593480193255,0.113591278019189,0.6808321792498561,8.294155568023609e-2,82.6656828109995,76.51669723083475,79.23389595945837
25,0,((Sin(x1) + ((Sin(Exp((x1 + Sin(x1)))) + 13.113535184024656) - Sin((x0 + x0)))) + ((Sin((x1 + x0)) + Sin(((x1 / x2) * x0))) - (6.456755810226886e-2 * x0))),"((np.sin(x[:, 1]) + ((np.sin(np.exp((x[:, 1] + np.sin(x[:, 1])))) + t[0]) - np.sin((x[:, 0] + x[:, 0])))) + ((np.sin((x[:, 1] + x[:, 0])) + np.sin(((x[:, 1] / x[:, 2]) * x[:, 0]))) - (t[1] * x[:, 0])))",13.113535184024656;6.456755810226886e-2,32,10.156410234978893,4.786839143703068,8.12428113444024,4.786839143703068,0.202277721316106,0.7025625687813146,5.135343543064241e-2,83.83913321078836,78.46956211951253,81.80700411024971
26,0,((Sin(x1) + (Sin((Exp((x1 + Sin(x1))) + x2)) - Sin((x0 + x0)))) + ((12.96940426550204 - (6.309088030266352e-2 * x0)) + (Sin((x1 + x0)) + Sin(((x1 / x2) * x0))))),"((np.sin(x[:, 1]) + (np.sin((np.exp((x[:, 1] + np.sin(x[:, 1]))) + x[:, 2])) - np.sin((x[:, 0] + x[:, 0])))) + ((t[0] - (t[1] * x[:, 0])) + (np.sin((x[:, 1] + x[:, 0])) + np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])))))",12.96940426550204;6.309088030266352e-2,34,9.853137327075645,4.441151790751764,8.3356356522899,4.441151790751764,0.22609790478235336,0.7240423710432895,2.6674238102729286e-2,88.1410304888732,82.72904495254932,86.62352881408745
27,0,((Sin(x1) + (Sin(Exp((x1 - x0))) - Sin((x0 + x0)))) + (Sin(((x1 / x2) * x0)) + (12.86307620439077 + (Sin((Exp((x1 + Sin(x1))) + x0)) - (6.91209476202979e-2 * x0))))),"((np.sin(x[:, 1]) + (np.sin(np.exp((x[:, 1] - x[:, 0]))) - np.sin((x[:, 0] + x[:, 0])))) + (np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])) + (t[0] + (np.sin((np.exp((x[:, 1] + np.sin(x[:, 1]))) + x[:, 0])) - (t[1] * x[:, 0])))))",12.86307620439077;6.91209476202979e-2,35,10.0731066816889,4.395826595584368,8.423773993866421,4.395826595584368,0.2088206925840539,0.7268587200400612,1.6382603241773985e-2,90.6635849364805,84.98630485037597,89.01425224865802
28,0,(Sin((x0 + (x2 + x0))) + ((((Sin((Exp((x1 + Sin(x1))) + x2)) - Sin((x0 + x0))) + (-6.652098433275686e-2 * x0)) + Sin(x1)) + (Sin(((x1 / x2) * x0)) + 12.770313237953864))),"(np.sin((x[:, 0] + (x[:, 2] + x[:, 0]))) + ((((np.sin((np.exp((x[:, 1] + np.sin(x[:, 1]))) + x[:, 2])) - np.sin((x[:, 0] + x[:, 0]))) + (t[0] * x[:, 0])) + np.sin(x[:, 1])) + (np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])) + t[1])))",-6.652098433275686e-2;12.770313237953864,36,8.739319879712918,4.244966699981353,9.435401922299873,4.244966699981353,0.31358127455487417,0.7362326259673382,-0.10174198440482685,91.63238322749858,87.138030047767,92.32846527008553
29,0,((Sin(x1) + (Sin((Exp((x1 - x0)) + x0)) - Sin((x0 + x0)))) + (Sin(((x1 / x2) * x0)) + (13.117539597112382 + (Sin((Exp((x1 + Sin(x1))) + x0)) - (7.249320449968792e-2 * x0))))),"((np.sin(x[:, 1]) + (np.sin((np.exp((x[:, 1] - x[:, 0])) + x[:, 0])) - np.sin((x[:, 0] + x[:, 0])))) + (np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])) + (t[0] + (np.sin((np.exp((x[:, 1] + np.sin(x[:, 1]))) + x[:, 0])) - (t[1] * x[:, 0])))))",13.117539597112382;7.249320449968792e-2,37,10.08295065960395,4.196349759135785,8.93103973912809,4.196349759135785,0.20804750990316312,0.7392535125199684,-4.28492104538698e-2,95.27859910038364,89.39199819991548,94.12668817990779
30,0,(((Sin(Exp((x1 - x0))) + Sin(((x1 / x2) * x0))) + (Sin(x1) - Sin((x0 + x0)))) + ((13.032697496921159 + (Sin((x1 + x0)) - (6.674510022684818e-2 * x0))) + Sin(Exp((x1 + Sin(x1)))))),"(((np.sin(np.exp((x[:, 1] - x[:, 0]))) + np.sin(((x[:, 1] / x[:, 2]) * x[:, 0]))) + (np.sin(x[:, 1]) - np.sin((x[:, 0] + x[:, 0])))) + ((t[0] + (np.sin((x[:, 1] + x[:, 0])) - (t[1] * x[:, 0]))) + np.sin(np.exp((x[:, 1] + np.sin(x[:, 1]))))))",13.032697496921159;6.674510022684818e-2,38,11.279881023862837,3.9514980681614134,7.901627837038131,3.9514980681614134,0.11403614215492774,0.7544677396553782,7.735195544432771e-2,98.77811455763658,91.44973160193516,95.39986137081188
31,0,((Sin((x0 + (x2 + x0))) + Sin(x1)) + ((Sin(Exp((x1 + Sin(x1)))) - Sin((x0 + x0))) + (Sin(((x1 / x2) * x0)) + (12.979163033912913 + (Sin((x1 + x0)) - (6.4460046684027e-2 * x0)))))),"((np.sin((x[:, 0] + (x[:, 2] + x[:, 0]))) + np.sin(x[:, 1])) + ((np.sin(np.exp((x[:, 1] + np.sin(x[:, 1])))) - np.sin((x[:, 0] + x[:, 0]))) + (np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])) + (t[0] + (np.sin((x[:, 1] + x[:, 0])) - (t[1] * x[:, 0]))))))",12.979163033912913;6.4460046684027e-2,39,10.235862589250722,3.8528224407517375,9.528183070276423,3.8528224407517375,0.1960372375595285,0.7605990977937094,-0.11257574505740164,100.03668121601851,93.65364106751953,99.32900169704422
32,0,(((Sin(Exp((x1 - x0))) + Sin(((x1 / x2) * x0))) + (Sin((x1 + Sin(x1))) - Sin((x0 + x0)))) + ((13.042346809080781 + (Sin((x1 + x0)) - (6.665612086726717e-2 * x0))) + Sin(Exp((x1 + Sin(x1)))))),"(((np.sin(np.exp((x[:, 1] - x[:, 0]))) + np.sin(((x[:, 1] / x[:, 2]) * x[:, 0]))) + (np.sin((x[:, 1] + np.sin(x[:, 1]))) - np.sin((x[:, 0] + x[:, 0])))) + ((t[0] + (np.sin((x[:, 1] + x[:, 0])) - (t[1] * x[:, 0]))) + np.sin(np.exp((x[:, 1] + np.sin(x[:, 1]))))))",13.042346809080781;6.665612086726717e-2,41,11.679608187678554,3.776291605367649,7.380650018745348,3.776291605367649,8.26400822682638e-2,0.765354456058799,0.13818488445821753,106.08559700043443,98.18228041812353,101.78663883150122
33,0,(((Sin(Exp((x1 - x0))) + Sin(((x1 / x2) * x0))) + (Sin((x1 + Sin(Sin(x1)))) - Sin((x0 + x0)))) + ((13.045615720183271 + (Sin((x1 + x0)) - (6.666078340250733e-2 * x0))) + Sin(Exp((x1 + Sin(x1)))))),"(((np.sin(np.exp((x[:, 1] - x[:, 0]))) + np.sin(((x[:, 1] / x[:, 2]) * x[:, 0]))) + (np.sin((x[:, 1] + np.sin(np.sin(x[:, 1])))) - np.sin((x[:, 0] + x[:, 0])))) + ((t[0] + (np.sin((x[:, 1] + x[:, 0])) - (t[1] * x[:, 0]))) + np.sin(np.exp((x[:, 1] + np.sin(x[:, 1]))))))",13.045615720183271;6.666078340250733e-2,42,11.63290519024106,3.7619899942445016,7.490026605890208,3.7619899942445016,8.630830959221492e-2,0.766243108120641,0.1254133269601102,108.34147909599099,100.47056389999443,104.19860051164014
34,0,(Sin((x0 + (x2 + x0))) + ((((Sin((x1 + (Exp((x1 + Sin(x1))) + x2))) - Sin((x0 + x0))) + (-6.404256924633395e-2 * x0)) + Sin(x1)) + (Sin(((x1 / x2) * x0)) + (Sin((x1 + x0)) + 12.913502283931308)))),"(np.sin((x[:, 0] + (x[:, 2] + x[:, 0]))) + ((((np.sin((x[:, 1] + (np.exp((x[:, 1] + np.sin(x[:, 1]))) + x[:, 2]))) - np.sin((x[:, 0] + x[:, 0]))) + (t[0] * x[:, 0])) + np.sin(x[:, 1])) + (np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])) + (np.sin((x[:, 1] + x[:, 0])) + t[1]))))",-6.404256924633395e-2;12.913502283931308,43,10.13355474426858,3.7225270382597597,9.47893393944101,3.7225270382597597,0.20407287666214324,0.7686951980915017,-0.10682508010601444,109.14471374301256,102.73368603700374,108.49009293818499
35,0,((Sin((x0 + (x2 + x0))) + Sin(x1)) + ((Sin((x2 * x0)) + (Sin(Exp((x1 + Sin(x1)))) - Sin((x0 + x0)))) + (Sin(((x1 / x2) * x0)) + (12.883150406835053 + (Sin((x1 + x0)) - (6.206414351998863e-2 * x0)))))),"((np.sin((x[:, 0] + (x[:, 2] + x[:, 0]))) + np.sin(x[:, 1])) + ((np.sin((x[:, 2] * x[:, 0])) + (np.sin(np.exp((x[:, 1] + np.sin(x[:, 1])))) - np.sin((x[:, 0] + x[:, 0])))) + (np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])) + (t[0] + (np.sin((x[:, 1] + x[:, 0])) - (t[1] * x[:, 0]))))))",12.883150406835053;6.206414351998863e-2,44,11.15448624719186,3.203243563644582,8.611707487538743,3.203243563644582,0.12388511483983589,0.8009616557950223,-5.561795307408968e-3,112.46823033892987,104.5169876553826,109.92545157927675
36,0,((((Sin((x0 + (x2 + x0))) + Sin(x1)) + (Sin((x2 * x0)) + (Sin(Exp((x1 + Sin(x1)))) - Sin((x0 + x0))))) + (12.883150406803995 + (Sin((x1 + x0)) - (6.206414352013118e-2 * x0)))) + Sin(((x1 / x2) * x0))),"((((np.sin((x[:, 0] + (x[:, 2] + x[:, 0]))) + np.sin(x[:, 1])) + (np.sin((x[:, 2] * x[:, 0])) + (np.sin(np.exp((x[:, 1] + np.sin(x[:, 1])))) - np.sin((x[:, 0] + x[:, 0]))))) + (t[0] + (np.sin((x[:, 1] + x[:, 0])) - (t[1] * x[:, 0])))) + np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])))",12.883150406803995;6.206414352013118e-2,44,11.154486247191858,3.2032435636473497,8.611707487493645,3.2032435664018264,0.12388511483983611,0.8009616557948503,-5.56179530214318e-3,112.46823033892987,104.51698765538536,109.92545157923166
37,0,((Sin((x0 + (x2 + x0))) + Sin(x1)) + ((Sin((x2 * (x2 + x2))) + (Sin(Exp((x1 + Sin(x1)))) - Sin((x0 + x0)))) + ((x0 + (Sin((x1 + x0)) - (1.064176097859839 * x0))) + (Sin(((x1 / x2) * x0)) + 12.875768595483928)))),"((np.sin((x[:, 0] + (x[:, 2] + x[:, 0]))) + np.sin(x[:, 1])) + ((np.sin((x[:, 2] * (x[:, 2] + x[:, 2]))) + (np.sin(np.exp((x[:, 1] + np.sin(x[:, 1])))) - np.sin((x[:, 0] + x[:, 0])))) + ((x[:, 0] + (np.sin((x[:, 1] + x[:, 0])) - (t[0] * x[:, 0]))) + (np.sin(((x[:, 1] / x[:, 2]) * x[:, 0])) + t[1]))))",1.064176097859839;12.875768595483928,48,10.7392021535194,3.135080376158821,9.676598288293798,3.135080376158821,0.15650307392587504,0.8051970777051387,-0.12990571978035237,121.2632866172336,113.65916483987303,120.200682752008
