id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Exp((Exp((Sin((t0 + x1)) + Sqrt(Abs(Sin((Sqrt(Abs(Sqrt(Abs((t1 * (t2 * (Abs(x0) ^ x0))))))) / (Sin(Sqrt(Abs((Abs(Sin((x1 + t3))) ^ (Sin(Sqrt(Abs(Exp(t4)))) - t5))))) + Sqrt(Abs(Sqrt(Abs((Sqrt(Abs(Sqrt(Abs(Sin(x0))))) - ((Abs(x1) ^ x0) - t6))))))))))))) - (t7 / t8))),-321.87354729752286;60.32845876682576;-22.890109973108768;8.196231357351726;6.290100204079395e-2;0.7495722996067845;0.2916155881178646;87.12860638555529;-36.673861530819146,49,1153771.4765327815,1111053.5496676352,0.8953424707019094,0.8670928121550693
