id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Sin(Sqrt(Abs(x0))) + (Abs(Log((Abs(t0) ^ (t1 + t2)))) ^ Exp((Sin(((x1 * x1) * t3)) + x2)))) + ((Sqrt(Abs((x1 + x2))) + Log((Abs(((t4 * t5) * (t6 / t7))) ^ t8))) + t9)) / (Abs(Exp((Sin(((x0 * x1) * t10)) + t11))) ^ t12)),-0.7909730164254781;0.9117083747159908;-0.44036354967438146;0.4588810288308673;0.10245780233484267;8.244678419419606e-2;8.8825383331241e-2;-1.4906541376417852;-1.4610596507546032;1.7135178271119982;-9.504414732982099;-3.061960009650318e-2;-10.947105273188216,50,1045319.8077140546,1282977.0727552753,0.9051800199373365,0.846526861949693
