id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Exp(Sqrt(Abs(Sqrt(Abs(x0))))) * (Sin((Abs(Log(Exp((Sqrt(Abs((Abs((Exp(t0) + t1)) ^ t2))) - t3)))) ^ Sin(x1))) * Exp((Sqrt(Abs(Exp((Sqrt(Abs((Sqrt(Abs(Sin(x1))) - Sqrt(Abs((Sqrt(Abs(t4)) - (x1 * t5))))))) - Sin(Sin((Exp(Sin(((x0 / t6) + t7))) - x0))))))) + x1)))),-0.18989180225792704;0.7406499026975119;-0.519348265532813;0.6693674035581471;7.538748736037776;-17.816763597429002;-0.8309605846798152;-2.588770130786599,50,1211816.2337958855,1167631.0610087488,0.8900772851713056,0.8603248594044017
