id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Exp((t0 / Sin((Abs((((Log(Sqrt(Abs((Sqrt(Abs((Abs(Exp(x12)) ^ t1))) - Exp(x5))))) * x5) * ((Abs((((Log(Sqrt(Abs((Abs(x10) ^ t2)))) - x6) + x11) + Exp(t3))) ^ t4) * t5)) / x0)) ^ Log(Sqrt(Abs((Abs(Sin(t6)) ^ t7)))))))) * t8) / (x3 - x2)),6.129071928305705;0.6338826178381636;9.24687669984745e-2;-0.6171469321208185;-1.3345028766559053;0.6277568358538753;0.9001778376337538;-0.35890526161288283;4.597305904085642,48,171.62740764236,436.02159324095624,0.8884061567858189,0.7259074264534704
