id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Sin(((x6 + Sin(((x6 * (Abs(Sqrt(Abs((Abs(t0) ^ x6)))) ^ Exp((Abs(x4) ^ x6)))) - Log(x0)))) * ((Sqrt(Abs(Sqrt(Abs(x1)))) / (Exp((Abs((Abs(Sqrt(Abs(x7))) ^ t1)) ^ t2)) + t3)) - x6))) + (x1 * t4)) * (Abs(Log(x11)) ^ (((Abs(x12) ^ t5) * t6) * Sqrt(Abs(x6))))),0.7197124099937733;0.8776937064267261;0.5742057788227951;-0.7820129682901997;0.38136011710997414;-0.43366273412734213;0.6579544674283957,50,272.1738018688912,867.5801585043113,0.8230298937098892,0.4546204085105021
