id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((x12 * t0) - ((x2 * t1) - (t2 + Log((Exp(((x4 * (Sqrt(Abs(Sin(Sqrt(Abs(x1))))) / x4)) - (t3 + (Abs(t4) ^ (Abs(((Log(x9) - x8) / t5)) ^ t6))))) + ((Sin(x6) - (Sqrt(Abs(x4)) + ((x11 - (Abs(t7) ^ x0)) - x6))) / x1)))))),-0.34901825690579324;-17.345524173848432;337.6607545622888;-38.70443853347916;-8.298085013421014;13.075110272616088;-15.294129527283042;1.3492860072563635,49,114.0695917603889,259.5636480660147,0.9276260738933495,0.81499177560975
