id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Log((Abs((x9 - t0)) ^ t1)) + ((t2 + ((((t3 - x8) * ((x11 + (x9 - t4)) + (Sin(Log(Exp(((x10 - x11) - t5)))) * t6))) - ((t7 + x3) * t8)) / x4)) - x3)) + ((Sin(x7) + t9) / Sin((Sin(x1) - x4)))),-25.02043153082517;40.64476447308105;27.042515526382438;16.160085272439204;135.3141162866427;2.9506120364502553;43.81934657459736;19.050970761123647;-60.707805261467385;-0.21286902474295205,50,71.64377419255628,1167.1371109264967,0.9530622723839528,0.24930882075800176
