gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
11,6.990052e-5,4.0375744e-5,5.1834846e-5,9.49965e-5,0.00010257698,9.4953044e-5,4.9014954e-5,5.736632e-5,0.00016964016,0.0002453212,-3395.567626953125,-3672.459228515625,-3546.41845703125,-3240.8037109375,-3202.071533203125,-3326.930908203125,-3571.466064453125,-3429.511962890625,-3173.244384765625,-3135.25146484375,43.944492,14.4849415,19.4591,87.208275,97.64512,19.095533,9.14723,11.159622,32.869213,46.94706,20,9,10,34,37,21.878172,18.349398,18.89944,25.51751,26.037344
12,6.745145e-5,4.1605435e-5,4.7815418e-5,9.4022085e-5,9.989443e-5,8.166442e-5,4.9014954e-5,5.2223506e-5,0.00018479531,0.0002454268,-3413.560791015625,-3657.32373046875,-3587.13916015625,-3246.00537109375,-3215.4404296875,-3349.0166015625,-3571.466064453125,-3471.68115234375,-3177.19091796875,-3135.25146484375,47.957905,14.4849415,21.405012,94.90313,115.42272,19.145699,9.474573,11.525782,39.196945,48.26688,21,9,11,37,45,23.271845,19.434555,20.326315,27.068,27.57563
13,6.59664e-5,4.1605435e-5,4.740579e-5,9.49965e-5,0.00010107513,7.920786e-5,4.862191e-5,5.260791e-5,0.00016708302,0.00024283062,-3424.792236328125,-3657.32373046875,-3591.4794921875,-3240.8037109375,-3209.512451171875,-3364.875244140625,-3571.466064453125,-3483.802490234375,-3185.89404296875,-3138.69287109375,47.957905,14.4849415,21.405012,94.90313,110.84041,18.395866,9.340547,11.078533,32.117424,39.814598,21,9,11,36,44,24.679325,20.530613,21.663101,28.344696,28.910395
14,6.454998e-5,3.9304854e-5,4.5447265e-5,9.346605e-5,0.00010107513,7.920786e-5,4.5788438e-5,5.195145e-5,0.00016964016,0.0002443815,-3435.74267578125,-3686.0205078125,-3612.76513671875,-3248.99755859375,-3209.512451171875,-3364.875244140625,-3584.909912109375,-3511.68994140625,-3204.848388671875,-3154.8984375,47.957905,14.4849415,21.405012,94.90313,112.85777,18.509775,9.340547,11.525782,32.117424,40.924664,21,9,11,37,44,26.072289,21.479591,22.92,29.927084,30.721804
15,6.43431e-5,3.76768e-5,4.5447265e-5,9.346605e-5,9.748362e-5,7.920786e-5,4.5720113e-5,5.182796e-5,0.0001756296,0.0002443953,-3437.362060546875,-3707.363037109375,-3612.76513671875,-3248.99755859375,-3227.765380859375,-3364.875244140625,-3584.909912109375,-3511.68994140625,-3209.62158203125,-3165.428955078125,52.18304,14.4849415,21.405012,96.91136,113.738106,19.095533,9.340547,10.09947,32.117424,39.814598,23,9,11,37,44,27.274809,22.408653,23.882095,31.471571,32.41692
16,6.280434e-5,3.743283e-5,4.4291097e-5,9.265171e-5,9.748362e-5,7.886933e-5,4.364365e-5,4.789802e-5,0.0001756296,0.0002443953,-3449.57373046875,-3710.640380859375,-3625.765625,-3253.41259765625,-3227.765380859375,-3367.046630859375,-3584.909912109375,-3512.6630859375,-3210.341552734375,-3165.428955078125,52.18304,16.125835,21.405012,117.49687,146.23471,19.145699,9.474573,10.798114,39.544876,44.330402,23,9,11,49,54,28.597221,23.579645,24.977444,32.449368,33.321533
17,6.252369e-5,3.722598e-5,4.119442e-5,9.191769e-5,9.6925956e-5,7.732597e-5,4.364365e-5,4.782149e-5,0.00016708302,0.0002443953,-3451.833251953125,-3713.43603515625,-3662.33251953125,-3257.42529296875,-3230.65966796875,-3369.6318359375,-3584.909912109375,-3523.85791015625,-3214.03564453125,-3169.799072265625,57.15285,17.917595,26.366695,117.49687,148.76706,20.570427,9.340547,12.736283,39.814598,48.832657,24,10,13,49,55,29.8375,24.62449,26.384058,33.746876,34.584698
18,6.237621e-5,3.709235e-5,3.9283772e-5,9.247072e-5,9.6925956e-5,7.721917e-5,3.969776e-5,4.6602327e-5,0.00016708302,0.0002443953,-3453.02490234375,-3715.25048828125,-3686.29150390625,-3254.39892578125,-3230.65966796875,-3376.998046875,-3608.64990234375,-3546.9423828125,-3214.03564453125,-3185.89404296875,57.12784,17.917595,25.296831,119.154205,140.8186,19.495783,9.340547,12.736283,37.53463,46.10731,24,10,13,48,54,31.049181,25.655678,27.263538,34.869564,35.844326
19,6.2239524e-5,3.580042e-5,3.878895e-5,8.8616565e-5,9.692591e-5,7.685588e-5,3.9013245e-5,4.440381e-5,0.00016708302,0.0002443953,-3454.13134765625,-3733.135498046875,-3692.686767578125,-3275.876953125,-3230.659912109375,-3391.025634765625,-3611.3955078125,-3553.918701171875,-3214.03564453125,-3185.89404296875,57.15285,19.4591,26.366695,120.55262,140.8186,19.655174,9.474573,12.87039,33.620068,46.10731,25,10,13,48,54,31.968838,26.567766,28.23913,36.24935,36.94402
20,6.135492e-5,3.6316647e-5,3.822543e-5,8.841878e-5,9.692591e-5,7.635967e-5,3.8918988e-5,4.3754706e-5,0.00016708302,0.00021841378,-3461.353271484375,-3725.9130859375,-3700.070068359375,-3277.004638671875,-3230.659912109375,-3391.827880859375,-3615.942138671875,-3560.241943359375,-3219.28369140625,-3186.62548828125,59.32506,17.917595,26.366695,124.33959,148.76706,19.59138,8.418791,12.219813,33.971294,43.683975,25,10,13,47,55,33.041668,27.817892,29.145401,36.824257,38.15311
21,6.0705534e-5,3.608253e-5,3.709235e-5,8.733292e-5,9.551866e-5,7.4219424e-5,3.8918988e-5,4.3754706e-5,0.00020005816,0.00021841378,-3466.721435546875,-3729.17578125,-3715.25048828125,-3283.238525390625,-3238.0380859375,-3398.567138671875,-3621.586669921875,-3591.404052734375,-3219.28369140625,-3186.62548828125,63.719513,21.405012,29.11218,124.57031,156.46191,20.642939,12.219813,13.5004,34.42494,43.683975,28,11,14,49,60,33.896725,28.475758,29.694767,37.995544,39.36591
22,5.9834154e-5,3.580042e-5,3.7213762e-5,8.503185e-5,9.551866e-5,7.2256604e-5,3.688014e-5,4.2336545e-5,0.00021715803,0.00023932516,-3474.015625,-3733.135498046875,-3713.601806640625,-3296.709716796875,-3238.0380859375,-3402.004150390625,-3626.400146484375,-3597.40771484375,-3220.782470703125,-3193.780517578125,62.345276,21.405012,29.188652,135.94232,161.59181,20.772812,12.129005,13.025343,34.820522,45.71869,27,11,15,53,63,34.765587,29.63063,30.765043,38.85258,40.36062
23,5.8922196e-5,3.486335e-5,3.7213762e-5,8.410933e-5,9.510511e-5,7.2660165e-5,3.682724e-5,4.1347612e-5,0.00021357293,0.00022019792,-3481.76416015625,-3746.5166015625,-3713.601806640625,-3302.212890625,-3240.227294921875,-3402.538818359375,-3626.400146484375,-3598.678955078125,-3220.782470703125,-3195.41748046875,66.77497,17.703817,30.459911,124.57031,156.46191,21.087526,11.38258,12.945564,39.065983,48.16314,29,11,14,49,60,35.724136,30.356321,31.62465,39.794605,41.350952
24,5.8001868e-5,3.486335e-5,3.7213762e-5,8.246955e-5,9.278267e-5,7.2114526e-5,3.682724e-5,4.2336545e-5,0.00019496067,0.00021676613,-3489.706298828125,-3746.5166015625,-3713.601806640625,-3312.1455078125,-3252.7001953125,-3404.515869140625,-3626.400146484375,-3598.678955078125,-3233.205322265625,-3211.663330078125,67.092476,17.703817,30.761145,143.63716,166.35532,22.703382,12.736283,13.5004,37.559933,45.167137,29,11,15,55,63,36.577724,31.408,32.512,40.69618,42.288578
25,5.7513113e-5,3.4442342e-5,3.6527137e-5,8.237323e-5,9.005355e-5,7.176068e-5,3.658191e-5,3.9256684e-5,0.00020526907,0.00021797999,-3493.9755859375,-3752.64599609375,-3722.99755859375,-3312.735107421875,-3267.761962890625,-3406.49169921875,-3627.52294921875,-3607.7880859375,-3246.390380859375,-3214.03564453125,69.07755,25.296831,32.95837,147.78722,189.5635,22.703382,12.906446,14.694377,39.065983,47.0395,29,13,16,56,70,37.28199,32.07752,33.625,41.81274,42.739372
26,5.735856e-5,3.4442342e-5,3.6527672e-5,7.782248e-5,8.708822e-5,7.039836e-5,3.658191e-5,3.9256684e-5,0.00020526907,0.00021797999,-3495.3330078125,-3752.64599609375,-3722.98974609375,-3341.406005859375,-3284.654296875,-3412.827880859375,-3627.52294921875,-3607.7880859375,-3247.51171875,-3214.456298828125,71.81858,25.296831,35.350506,135.94232,189.5635,23.759813,12.832842,14.666349,44.562763,56.318813,30,13,17,53,70,38.169014,32.6075,34.411766,42.761726,43.776802
27,5.735856e-5,3.4442342e-5,3.6527672e-5,7.649543e-5,8.587764e-5,6.854236e-5,3.6761845e-5,4.0136536e-5,0.00019854026,0.00021797999,-3495.3330078125,-3752.64599609375,-3722.98974609375,-3350.0830078125,-3291.71630859375,-3412.827880859375,-3631.231201171875,-3611.677734375,-3256.894287109375,-3226.5859375,71.380135,30.459911,35.350506,135.94232,156.54912,23.148588,14.258105,15.545288,40.813465,56.318813,29,14,17,53,63,39.030487,33.34466,35.926437,43.792637,44.509872
28,5.6967e-5,3.44335e-5,3.69482e-5,7.649543e-5,8.246955e-5,6.710195e-5,3.6761845e-5,3.9256684e-5,0.00020548452,0.00022019792,-3498.7890625,-3752.775146484375,-3717.21484375,-3350.0830078125,-3312.1455078125,-3413.624755859375,-3631.231201171875,-3611.677734375,-3257.712646484375,-3239.137451171875,69.577385,30.459911,35.350506,139.07793,152.49239,23.122131,14.258105,15.614508,44.562763,54.979782,29,14,17,55,58,39.987446,34.14588,36.888187,44.463936,45.061512
29,5.6132096e-5,3.44335e-5,3.69482e-5,7.649543e-5,8.243905e-5,6.792283e-5,3.6761845e-5,3.9256684e-5,0.00021357293,0.00022019792,-3506.2373046875,-3752.775146484375,-3717.21484375,-3350.0830078125,-3312.33251953125,-3418.746826171875,-3631.231201171875,-3612.553955078125,-3259.09228515625,-3239.137451171875,69.577385,30.459911,35.350506,124.57031,148.76706,23.274456,12.906446,15.248515,40.813465,53.939816,29,14,17,50,58,40.71926,35.013542,37.49231,44.808586,45.62254
30,5.4844822e-5,3.44335e-5,3.6527137e-5,7.139505e-5,8.243905e-5,6.398399e-5,3.682724e-5,4.0136536e-5,0.00021245271,0.00021996863,-3517.94189453125,-3752.775146484375,-3722.99755859375,-3384.894775390625,-3312.33251953125,-3421.685302734375,-3631.231201171875,-3619.37548828125,-3263.484130859375,-3244.19921875,74.334755,30.459911,35.350506,124.57031,152.49239,23.841936,12.906446,15.248515,37.294292,46.388958,30,14,17,50,58,41.419415,35.53863,38.226784,45.71215,46.37866
31,5.421402e-5,3.328358e-5,3.5063305e-5,7.139505e-5,8.243905e-5,6.179757e-5,3.658191e-5,3.914515e-5,0.00021245271,0.00021996863,-3523.778076171875,-3769.9111328125,-3743.631103515625,-3384.894775390625,-3312.33251953125,-3428.84033203125,-3636.7724609375,-3624.363037109375,-3267.404541015625,-3244.19921875,74.38353,30.459911,39.143948,129.21515,158.34344,23.790766,12.736283,14.682696,37.294292,43.07481,30,14,17,53,60,41.967243,36.34519,38.76618,46.251274,47.366665
32,4.9850805e-5,3.277114e-5,3.499232e-5,6.900139e-5,8.2089326e-5,6.145019e-5,3.658191e-5,3.914515e-5,0.00020526907,0.00021915091,-3566.108154296875,-3777.73876953125,-3744.653564453125,-3402.09912109375,-3314.476806640625,-3443.495361328125,-3636.7724609375,-3627.52294921875,-3289.52880859375,-3257.712646484375,75.985306,30.459911,39.758507,135.94232,158.34344,24.46726,14.155281,15.545288,40.659786,55.150578,32,15,17,53,60,42.639374,37.21501,39.544533,46.72259,47.85812
33,4.8758604e-5,3.277114e-5,3.499232e-5,7.066252e-5,8.2089326e-5,6.0372306e-5,3.5435598e-5,3.7746864e-5,0.00020526907,0.00021915091,-3577.284423828125,-3777.73876953125,-3744.653564453125,-3390.097900390625,-3314.476806640625,-3443.495361328125,-3636.7724609375,-3627.52294921875,-3289.52880859375,-3259.09228515625,75.985306,29.188652,35.350506,137.23099,189.5635,24.812944,12.887968,15.031381,39.52226,55.150578,32,14,17,52,70,43.469776,37.762184,40.135296,47.240875,48.31132
34,4.8758604e-5,3.277114e-5,3.499232e-5,6.900139e-5,7.649537e-5,6.145019e-5,3.5435598e-5,3.7746864e-5,0.00021082838,0.0002184584,-3577.284423828125,-3777.73876953125,-3744.653564453125,-3402.09912109375,-3350.08349609375,-3443.495361328125,-3636.7724609375,-3627.52294921875,-3293.084716796875,-3259.983642578125,78.287895,29.188652,40.76422,137.23099,158.34344,24.897333,12.887968,15.031381,39.52226,50.61482,33,14,17,52,63,44.072334,38.457306,40.504818,47.908066,48.566357
35,4.7164634e-5,3.277114e-5,3.499232e-5,6.900139e-5,7.649537e-5,5.986204e-5,3.5435598e-5,3.7746864e-5,0.00021186241,0.0002184584,-3594.052490234375,-3777.73876953125,-3744.653564453125,-3402.09912109375,-3350.08349609375,-3469.029296875,-3636.7724609375,-3627.52294921875,-3293.084716796875,-3259.983642578125,78.287895,30.761145,39.758507,145.06287,184.14742,25.80332,12.887968,15.500588,39.953533,50.61482,33,14,17,56,68,44.45628,38.952118,41.257034,48.3676,49.014126
36,4.668162e-5,3.277114e-5,3.499232e-5,6.900139e-5,7.649537e-5,5.986204e-5,3.5435598e-5,3.7746864e-5,0.00020120371,0.00021842784,-3599.245361328125,-3777.73876953125,-3744.653564453125,-3402.09912109375,-3350.08349609375,-3470.69775390625,-3636.7724609375,-3627.52294921875,-3297.446044921875,-3259.983642578125,79.13055,30.761145,40.76422,147.78722,184.14742,26.262154,12.887968,15.500588,38.742653,53.928364,34,14,17,56,67,45.1008,39.80605,41.679485,48.97829,49.616962
37,4.7164634e-5,3.105985e-5,3.4442342e-5,6.735534e-5,7.16391e-5,5.986204e-5,3.4646604e-5,3.742205e-5,0.00018224031,0.00021540794,-3594.052490234375,-3804.79638671875,-3752.64599609375,-3414.2802734375,-3383.17333984375,-3474.7958984375,-3636.7724609375,-3627.52294921875,-3337.585205078125,-3282.92236328125,79.13055,30.761145,40.76422,147.78722,184.14742,26.262154,12.887968,15.031381,39.52226,44.096992,34,14,17,56,68,45.76391,40.553265,42.15412,49.28036,50.013424
38,4.664404e-5,3.277114e-5,3.4442342e-5,6.712041e-5,6.923377e-5,5.6743273e-5,3.4646604e-5,3.7746864e-5,0.00018224031,0.00021540794,-3599.65234375,-3777.73876953125,-3752.64599609375,-3416.04248046875,-3400.403076171875,-3476.164306640625,-3645.745849609375,-3629.195556640625,-3337.585205078125,-3304.379638671875,79.10008,30.761145,40.76422,129.21515,181.32565,25.80332,12.887968,15.031381,37.294292,44.096992,33,14,17,52,64,46.199684,41.25293,42.68421,49.86931,50.418087
39,4.4735025e-5,3.277114e-5,3.3916443e-5,6.712041e-5,6.923377e-5,5.3935935e-5,3.4646604e-5,3.742205e-5,0.00014206297,0.00021540794,-3620.734130859375,-3777.73876953125,-3760.408447265625,-3416.04248046875,-3400.403076171875,-3483.322998046875,-3645.745849609375,-3629.195556640625,-3337.92431640625,-3304.379638671875,82.89307,35.155594,41.58883,147.78722,189.5635,27.572844,13.3559885,15.947264,38.126656,44.096992,35,16,18,56,70,46.687313,41.609554,42.951725,50.15675,50.88619
40,4.4735025e-5,3.277114e-5,3.3916443e-5,6.712041e-5,6.923377e-5,5.3935935e-5,3.4645876e-5,3.742205e-5,0.00014206297,0.00021540794,-3620.734130859375,-3777.73876953125,-3760.408447265625,-3416.04248046875,-3400.403076171875,-3483.322998046875,-3645.745849609375,-3629.195556640625,-3338.97314453125,-3304.379638671875,82.07838,35.155594,41.58883,147.78722,189.5635,26.30853,13.3559885,15.947264,38.126656,48.975204,34,16,18,56,70,47.192787,42.08724,43.53691,50.54,51.382313
41,4.2695625e-5,3.277114e-5,3.3916443e-5,6.712041e-5,6.923377e-5,5.3935935e-5,3.4731853e-5,3.723774e-5,0.00012858004,0.00021414734,-3644.274169921875,-3777.73876953125,-3760.408447265625,-3416.04248046875,-3400.403076171875,-3487.205810546875,-3645.745849609375,-3629.195556640625,-3342.649658203125,-3307.829345703125,81.810776,35.155594,41.58883,153.06532,181.43936,26.30853,13.3559885,16.268534,39.52226,48.975204,34,16,18,57,67,47.759937,42.36262,44.045383,50.977467,51.646053
42,4.2466305e-5,3.277114e-5,3.3916443e-5,6.712041e-5,6.923377e-5,5.1620522e-5,3.658191e-5,3.742205e-5,0.00011463643,0.00021414734,-3646.991455078125,-3777.73876953125,-3760.408447265625,-3416.04248046875,-3400.403076171875,-3509.705078125,-3645.896484375,-3629.195556640625,-3342.649658203125,-3307.829345703125,79.51343,35.155594,40.76422,153.06532,189.5635,26.85572,14.487749,16.268534,40.18951,50.40524,34,16,18,58,70,48.091045,42.89375,44.329617,51.25598,52.0184
43,4.2466305e-5,3.277114e-5,3.474622e-5,6.5129e-5,6.900139e-5,5.1320407e-5,3.658191e-5,3.7746864e-5,0.00014106167,0.00021414734,-3646.991455078125,-3777.73876953125,-3748.214599609375,-3431.237548828125,-3402.09912109375,-3509.705078125,-3645.896484375,-3629.195556640625,-3346.0849609375,-3337.6123046875,82.89307,35.155594,41.58883,153.06532,181.43936,27.029926,13.3559885,15.146165,41.04123,59.35534,34,16,18,57,67,48.48148,43.335384,44.794502,51.58872,52.183575
44,4.2155796e-5,3.277114e-5,3.4442342e-5,6.317221e-5,6.900139e-5,5.1320407e-5,3.6741694e-5,3.7746864e-5,0.00014106167,0.00021540794,-3650.69384765625,-3777.73876953125,-3752.64599609375,-3446.62744140625,-3402.09912109375,-3537.570556640625,-3647.8759765625,-3629.195556640625,-3358.647705078125,-3338.97314453125,83.92634,35.155594,40.76422,150.42627,179.4559,27.455803,14.089986,15.947264,42.607864,50.40524,35,16,18,56,68,48.879654,43.732224,45.17212,51.868206,52.568882
45,4.1987616e-5,3.277114e-5,3.4442342e-5,6.317221e-5,6.900139e-5,5.162135e-5,3.6741694e-5,3.7746864e-5,0.00014106167,0.00021540794,-3652.7109375,-3777.73876953125,-3752.64599609375,-3446.62744140625,-3402.09912109375,-3537.583740234375,-3647.8759765625,-3629.195556640625,-3362.445556640625,-3338.97314453125,83.92634,27.242743,39.758507,150.42627,179.4559,26.024284,13.956621,15.482045,43.258926,50.40524,35,14,18,56,68,49.324432,44.541668,45.713093,52.117874,52.958855
46,4.1987616e-5,3.277114e-5,3.36309e-5,6.317221e-5,6.830078e-5,5.1320407e-5,3.6741694e-5,3.7746864e-5,0.00014106167,0.00021540794,-3652.7109375,-3777.73876953125,-3764.674072265625,-3446.62744140625,-3407.248046875,-3537.583740234375,-3647.8759765625,-3629.195556640625,-3362.445556640625,-3338.97314453125,84.486824,35.155594,40.76422,150.42627,179.4559,26.084763,14.089986,15.608926,43.30112,50.40524,35,16,18,56,68,49.725826,44.839943,46.167118,52.31649,53.258965
47,4.0041017e-5,3.105985e-5,3.36309e-5,6.313778e-5,6.830078e-5,5.0608764e-5,3.6741694e-5,3.7746864e-5,0.00011463643,0.00021540794,-3676.6591796875,-3804.79638671875,-3764.674072265625,-3446.90234375,-3407.248046875,-3537.583740234375,-3647.8759765625,-3629.195556640625,-3362.445556640625,-3338.97314453125,86.32423,35.155594,40.76422,153.89696,187.37308,26.863047,14.089986,15.608926,43.30112,50.40524,36,16,18,60,70,50.083633,45.34074,46.47945,52.78478,53.494904
48,4.0041017e-5,2.980651e-5,3.2816064e-5,6.313778e-5,6.712041e-5,4.885674e-5,3.6644975e-5,3.7746864e-5,0.00011463643,0.00021416003,-3676.6591796875,-3825.576416015625,-3777.047607421875,-3446.90234375,-3416.04248046875,-3540.373779296875,-3652.977294921875,-3629.195556640625,-3362.86572265625,-3338.97314453125,82.89307,31.134562,40.76422,168.89967,194.0812,26.863047,14.203154,15.608926,44.221176,60.09187,35,16,18,64,71,50.295776,45.62099,46.88507,53.355953,53.707264
49,4.075286e-5,2.980651e-5,3.2816064e-5,6.313778e-5,6.712041e-5,4.885674e-5,3.6644975e-5,3.7746864e-5,0.00011463643,0.00021416003,-3667.76904296875,-3825.576416015625,-3777.047607421875,-3446.90234375,-3416.04248046875,-3540.67724609375,-3652.977294921875,-3629.195556640625,-3362.86572265625,-3338.97314453125,82.89307,31.134562,40.76422,151.65082,194.0812,26.084763,14.203154,15.608926,44.221176,60.09187,35,16,18,57,70,50.54162,46.007164,47.273438,53.61772,53.960266
50,3.9286442e-5,2.9756942e-5,3.277114e-5,6.1148785e-5,6.628436e-5,4.885674e-5,3.1289375e-5,3.763087e-5,0.00011463643,0.00021416003,-3686.25732421875,-3826.416259765625,-3777.73876953125,-3463.05126953125,-3422.3662109375,-3546.625,-3652.977294921875,-3634.347900390625,-3369.453857421875,-3341.987548828125,83.92634,35.155594,43.944492,153.89696,202.631,26.084763,15.146165,15.947264,44.221176,48.805355,35,16,20,60,75,50.93394,46.395775,47.56242,53.68304,54.311302
51,3.931521e-5,2.9756942e-5,3.277114e-5,6.1148785e-5,6.628436e-5,4.830985e-5,3.1289375e-5,3.723774e-5,0.00011463643,0.00021416003,-3685.887939453125,-3826.416259765625,-3777.73876953125,-3463.05126953125,-3422.3662109375,-3548.763671875,-3652.977294921875,-3634.347900390625,-3369.453857421875,-3341.987548828125,83.92634,35.155594,43.668274,151.65082,194.0812,25.814064,15.146165,15.947264,45.400486,48.805355,35,16,19,57,70,51.171036,46.88935,47.86934,53.938942,54.49878
52,3.922663e-5,2.9756942e-5,3.277114e-5,6.1148785e-5,6.563646e-5,4.8205842e-5,3.1289375e-5,3.723774e-5,0.000109226145,0.00021258136,-3687.0263671875,-3826.416259765625,-3777.73876953125,-3463.05126953125,-3427.32177734375,-3555.580810546875,-3652.977294921875,-3640.479248046875,-3370.065673828125,-3342.649658203125,87.08889,35.155594,43.944492,151.65082,190.01213,26.024284,15.406616,16.119629,45.57025,48.64715,35,16,20,60,70,51.46192,46.980824,48.336487,54.28846,54.752567
