id,view,Expression,Numpy,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,mdl_train,mdl_val,mdl_test
0,0,193.6666666666667,"t[0]",193.6666666666667,1,1908.126984126984,833.4141414141415,1599.0,833.4141414141415,2.220446049250313e-16,-7.463945723216847e-3,-5.165872275274763e-3,1908.126984126984,833.4141414141415,1599.0
1,0,(x1 * 1.4181319861887705),"(x[:, 1] * t[0])",1.4181319861887705,3,1083.9451868301724,543.0219025017723,1171.7476972801912,543.0219025017723,0.4319323630727311,0.3435736672522933,0.2634141361956298,1087.2410236961766,546.3177393677767,1175.0435341461955
2,0,(372.2771843424679 - (x12 * 0.3363154441821422)),"(t[0] - (x[:, 12] * t[1]))",372.2771843424679;0.3363154441821422,5,428.09477948630985,113.9908879240344,416.03285524196474,113.9908879240344,0.7756465984457666,0.8622033104339019,0.738472778089767,435.0262512919093,120.92235972963385,422.9643270475642
3,0,((432.6990592540169 - x3) - (x12 * 0.2528886766320488)),"((t[0] - x[:, 3]) - (x[:, 12] * t[1]))",432.6990592540169;0.2528886766320488,7,387.4074583248919,64.17161002021976,351.50638245139396,64.17161002021976,0.7969697711171249,0.9224268221262929,0.7790355099893173,398.67352371193056,75.43767540725847,362.77244783843264
4,0,((446.1059444680522 - x3) - ((x12 * -0.7220015783502458) + x12)),"((t[0] - x[:, 3]) - ((x[:, 12] * t[1]) + x[:, 12]))",446.1059444680522;-0.7220015783502458,9,395.9843228176418,52.103961104135344,327.6342287766436,52.103961104135344,0.7924748582711257,0.9370146729779374,0.7940420604405805,412.1101580406943,68.22979632718784,343.7600639996961
5,0,(((431.69615383137835 - x3) - Sin(Sqrt(x8))) - (x12 * 0.251109682091595)),"(((t[0] - x[:, 3]) - np.sin(np.sqrt(x[:, 8]))) - (x[:, 12] * t[1]))",431.69615383137835;0.251109682091595,11,382.2185408583972,58.109835646682264,344.3681770482175,58.109835646682264,0.7996891485535635,0.9297545345143806,0.7835227397957987,405.0923978168754,80.98369260516046,367.2420340066957
6,0,((460.17094374905486 - x3) - ((x12 * 0.29927591961127153) + Sin(Sin(Sqrt(x8))))),"((t[0] - x[:, 3]) - ((x[:, 12] * t[1]) + np.sin(np.sin(np.sqrt(x[:, 8])))))",460.17094374905486;0.29927591961127153,12,422.29410854212136,42.004851784694445,327.96183882916,42.004851784694445,0.7786865800572851,0.9492228753801548,0.7938361176987394,448.660803470156,68.37154671272907,354.32853375719463
7,0,(((478.5082788424729 - x3) - x12) - ((x12 * -0.6584031183509399) + Sin(Sqrt(x8)))),"(((t[0] - x[:, 3]) - x[:, 12]) - ((x[:, 12] * t[1]) + np.sin(np.sqrt(x[:, 8]))))",478.5082788424729;-0.6584031183509399,13,495.4303298570491,46.641535774292656,286.84659609813485,46.641535774292656,0.740357778083768,0.943617868559289,0.8196820456684333,523.99424936242,75.20545527966351,315.4105156035057
8,0,(((432.5122640459328 - x3) - Sin(Sqrt(x3))) - ((x12 * 0.25383339612315775) + Sin(Sqrt(x8)))),"(((t[0] - x[:, 3]) - np.sin(np.sqrt(x[:, 3]))) - ((x[:, 12] * t[1]) + np.sin(np.sqrt(x[:, 8]))))",432.5122640459328;0.25383339612315775,15,383.35143507219243,57.50092352770087,345.03498970499453,57.50092352770087,0.7990954279976366,0.9304906115443994,0.7831035669841706,416.3098037322357,90.45929218774415,377.9933583650378
9,0,(((434.37837692811456 - x3) - x12) - ((x12 * -0.7438821225956919) + (Sin(Sqrt(x8)) + Sin(Sqrt(x8))))),"(((t[0] - x[:, 3]) - x[:, 12]) - ((x[:, 12] * t[1]) + (np.sin(np.sqrt(x[:, 8])) + np.sin(np.sqrt(x[:, 8])))))",434.37837692811456;-0.7438821225956919,17,378.4536820001227,48.677248189890705,331.1275299004522,48.677248189890705,0.8016622137057221,0.9411570189520383,0.7918460960433114,415.8064998148384,86.03006600460644,368.4803477151679
10,0,((429.3927618727559 - x3) - ((Sin(Sqrt(x8)) + (Sin(Sqrt(x8)) + Sin(Sqrt(x8)))) + (x12 * 0.2470120046933436))),"((t[0] - x[:, 3]) - ((np.sin(np.sqrt(x[:, 8])) + (np.sin(np.sqrt(x[:, 8])) + np.sin(np.sqrt(x[:, 8])))) + (x[:, 12] * t[1])))",429.3927618727559;0.2470120046933436,19,373.9112724318793,48.88643809655405,333.3907584387224,48.88643809655405,0.8040427730741657,0.9409041419269197,0.7904233817920114,415.6585394012675,90.63370506594222,375.1380254081106
11,0,((218.9279570497189 - x3) - ((Sin(Sqrt(x8)) + (Sin(Sqrt(x8)) + Sin(Sqrt(x8)))) + ((x12 * -1.057747224219578) + x12))),"((t[0] - x[:, 3]) - ((np.sin(np.sqrt(x[:, 8])) + (np.sin(np.sqrt(x[:, 8])) + np.sin(np.sqrt(x[:, 8])))) + ((x[:, 12] * t[1]) + x[:, 12])))",218.9279570497189;-1.057747224219578,21,4016.3809758710872,3139.6591230994777,3936.6567791706316,3139.6591230994777,-1.1048813885458895,-2.7953440087020143,-1.4746673203773741,4062.522691995148,3185.8008392235383,3982.798495294692
