-- NEO GP --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10590,33449.023,33460.523,3.295837,8.201387,4443.227,3481.3694,0.4557768,0.49602902,33449.023,17105.682,6.27,Inf,3,"(abs(X6) ^ 1.3064159) [likelihood params: Float32[]]"
2,19024,33449.023,33460.523,3.295837,8.201387,4443.227,3481.3694,0.4557768,0.49602902,33449.023,17105.682,6.132,Inf,3,"(abs(X6) ^ 1.3064159) [likelihood params: Float32[]]"
3,27554,33449.023,33460.523,3.295837,8.201387,4443.227,3481.3694,0.4557768,0.49602902,33449.023,17105.682,6.262,Inf,3,"(abs(X6) ^ 1.3064159) [likelihood params: Float32[]]"
4,36568,31952.348,31989.08,19.709354,17.023834,4133.9653,3303.004,0.4936564,0.5218496,31952.348,16592.883,6.236,Inf,11,"(-289.68362 + (5.6197677 * ((30.968288 + X6) - (0.050844382 * X22)))) [likelihood params: Float32[]]"
5,45383,31952.348,31989.08,19.709354,17.023834,4133.9653,3303.004,0.4936564,0.5218496,31952.348,16592.883,6.062,Inf,11,"(-289.68362 + (5.6197677 * ((30.968288 + X6) - (0.050844382 * X22)))) [likelihood params: Float32[]]"
6,54108,31952.348,31989.08,19.709354,17.023834,4133.9653,3303.004,0.4936564,0.5218496,31952.348,16592.883,5.608,Inf,11,"(-289.68362 + (5.6197677 * ((30.968288 + X6) - (0.050844382 * X22)))) [likelihood params: Float32[]]"
7,63200,31952.348,31989.08,19.709354,17.023834,4133.9653,3303.004,0.4936564,0.5218496,31952.348,16592.883,6.106,Inf,11,"(-289.68362 + (5.6197677 * ((30.968288 + X6) - (0.050844382 * X22)))) [likelihood params: Float32[]]"
8,73792,31952.34,31990.531,19.709354,18.483212,4133.964,3303.0037,0.49365652,0.52184963,31952.34,16592.88,7.072,Inf,11,"(-1098.268 + (5.619832 * ((174.84738 + X6) - (0.05084316 * X22)))) [likelihood params: Float32[]]"
9,86280,27702.56,27763.719,41.446533,19.709991,3255.8206,2352.2832,0.6012149,0.6594781,27702.56,13859.559,8.31,Inf,18,"(-330.81253 + (5.9316225 * ((X18 + X6) - (((sqrt(abs(674.04193)) - X1) / (-3387.8884 / 96.413124)) * X22)))) [likelihood params: Float32[]]"
10,99054,27702.56,27763.719,41.446533,19.709991,3255.8206,2352.2832,0.6012149,0.6594781,27702.56,13859.559,9.12,Inf,18,"(-330.81253 + (5.9316225 * ((X18 + X6) - (((sqrt(abs(674.04193)) - X1) / (-3387.8884 / 96.413124)) * X22)))) [likelihood params: Float32[]]"
11,111660,27702.56,27763.719,41.446533,19.709991,3255.8206,2352.2832,0.6012149,0.6594781,27702.56,13859.559,10.22,Inf,18,"(-330.81253 + (5.9316225 * ((X18 + X6) - (((sqrt(abs(674.04193)) - X1) / (-3387.8884 / 96.413124)) * X22)))) [likelihood params: Float32[]]"
12,124568,27702.56,27763.719,41.446533,19.709991,3255.8206,2352.2832,0.6012149,0.6594781,27702.56,13859.559,11.088,Inf,18,"(-330.81253 + (5.9316225 * ((X18 + X6) - (((sqrt(abs(674.04193)) - X1) / (-3387.8884 / 96.413124)) * X22)))) [likelihood params: Float32[]]"
13,138567,27408.893,27475.145,52.753696,13.498621,3195.139,2452.0188,0.60864735,0.64504015,27408.893,14146.299,12.568,Inf,22,"(-30.73385 + (3.447699 * ((X18 + X6) - (((sqrt(abs((379.63657 + (X11 - 320.09634)))) - X1) / (-2310.3416 / 123.44136)) * X22)))) [likelihood params: Float32[]]"
14,153087,24598.863,24747.584,94.42645,54.29553,2614.4954,2076.5205,0.6797668,0.69939816,24598.863,13066.741,14.272,Inf,38,"((((((X7 - (3663.5007 + (X3 * ((((-89.79015 + log(abs(1.1671686e7))) + X12) / (X9 / X6)) + -105.550255)))) / (0.73760283 / -1.6662912)) + 1379.8661) / 173849.25) * 18599.666) + (X6 + (X3 * ((-938.32275 / 1.297858e7) * X22)))) [likelihood params: Float32[]]"
