gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
19,2566.783,1781.5969,1906.773,3193.5898,3313.8074,1996.9011,1439.2617,1515.8881,2624.8755,2810.8044,24367.957,20568.047,21173.836,27401.395,27983.188,24649.947,20813.021,21445.662,27720.533,29774.453,89.72795,31.191624,41.74727,182.09341,213.48933,39.714745,13.733929,17.283535,97.41113,112.833115,36,15,19,66,76,27.61,20.73,22.232,37.044,40.254
20,2476.7148,1614.6254,1884.596,3137.7795,3275.3325,1941.4086,1296.3688,1502.1554,2514.9854,2790.0674,23932.074,19759.986,21066.512,27131.3,27796.988,24318.627,20011.934,21301.006,27289.18,27992.502,101.88117,33.08047,43.668274,200.56836,243.98781,42.779144,16.028461,20.343864,101.93861,161.58109,40,15,21,76,88,30.128,21.8,23.684,40.92,43.23
21,2364.5715,1613.6495,1803.5306,3016.577,3180.372,1919.699,1296.3633,1448.8289,2442.3496,2652.454,23389.355,19755.264,20674.195,26544.738,27337.428,23661.64,20005.096,20938.56,26999.605,27968.203,101.88117,31.191624,39.509388,238.44263,271.9885,51.038406,15.858513,19.33915,124.49605,345.6404,41,15,19,86,96,33.798,24.416,26.55,44.164,46.21
22,2242.8945,1516.201,1759.6011,3009.7427,3154.3882,1847.7976,1216.347,1427.3943,2442.0432,2642.0488,22800.5,19283.662,20461.598,26511.664,27211.678,23114.205,19700.611,20805.512,26997.691,27675.238,111.8208,37.62695,50.536167,237.51517,271.71368,51.838966,16.998861,22.01924,143.17746,425.09845,44,18,21,88,93,37.216,26.286,28.654,47.1,50.17
23,2177.2502,1419.1703,1652.8337,2966.933,3111.361,1805.5177,1178.8381,1410.9437,2375.8914,2627.5818,22482.812,18814.08,19944.896,26304.488,27003.447,22997.207,19085.508,20399.383,26558.715,27323.188,121.993904,39.55004,55.262043,246.23514,271.71368,51.391735,19.297539,22.286057,159.6325,352.0901,47,18,24,88,97,41.18,29.108,30.286,50.654,52.004
24,2134.2605,1419.171,1642.1641,2955.773,3104.3242,1713.3442,1139.9312,1326.6451,2236.5386,2571.0522,22274.764,18814.084,19893.26,26250.479,26969.395,22549.434,19072.686,20306.127,26443.783,27317.863,148.94276,46.141716,57.56463,251.84866,271.71368,50.807266,18.630371,23.6946,233.6053,375.24304,55,21,24,90,97,44.408,30.096,33.75,53.38,55.588
25,2046.7811,1419.171,1619.6313,2704.5916,2937.9695,1613.0269,1130.8153,1325.3649,2212.4517,2539.606,21851.406,18814.084,19784.213,25034.885,26164.318,22144.66,19072.686,20076.441,25085.95,26218.023,164.15675,37.429947,55.262043,250.71045,271.71368,61.622612,18.559303,21.924465,185.66858,320.03784,62,17,24,93,97,48.396,31.902,36.016,56.046,58.808
26,1956.1171,1399.9729,1530.7471,2704.5916,2937.9695,1589.5125,1166.6123,1269.0833,2165.9397,2395.4087,21412.637,18721.174,19354.057,25034.885,26164.318,21747.445,18820.78,19734.428,25085.95,26218.023,176.42838,37.429947,55.262043,263.48883,280.36606,65.54762,19.147167,26.945375,260.28528,422.58005,66,17,24,94,98,51.572,35.298,38.956,58.064,60.548
27,1914.9893,1319.2911,1469.5979,2657.0293,2917.2107,1555.7915,1108.0267,1212.6051,2132.9714,2395.4087,21213.6,18330.715,19058.125,24804.707,26063.855,21530.57,18593.984,19613.316,24911.467,26132.299,182.09496,50.65687,72.50841,265.38892,274.4863,73.628204,21.894196,26.69543,258.13196,449.35873,69,22,30,95,98,54.01,37.466,41.354,61.162,62.346
28,1905.0131,1319.2911,1419.171,2622.6494,2917.2107,1550.0201,1094.8586,1193.0913,2133.0422,2388.0945,21165.32,18330.715,18814.084,24638.324,26063.855,21479.186,18593.984,19262.844,24868.207,26132.299,192.65118,55.151592,74.5472,268.9411,274.58533,78.89409,24.159706,28.210796,308.76935,501.8005,73,23,33,97,98,56.348,39.488,44.6,62.654,64.844
29,1864.5504,1279.9841,1396.8895,2509.271,2917.2107,1499.0828,1086.4292,1148.7214,2093.4932,2378.2783,20969.5,18140.488,18706.252,24089.629,26063.855,21278.238,18445.57,19027.172,24322.021,26132.299,192.65118,64.74317,78.287895,268.9411,274.58533,75.32753,23.838852,28.378368,322.66724,490.42307,70,27,34,97,98,58.202,42.584,48.644,64.616,66.58
30,1815.708,1257.1666,1392.1162,2497.8018,2917.2107,1464.477,1060.3569,1125.823,2103.7896,2378.2783,20733.129,18030.062,18683.152,24034.125,26063.855,21234.541,18427.89,19028.652,25041.555,26735.658,222.55862,55.151592,85.19565,268.9411,271.9885,81.53088,23.862959,31.022562,338.0414,543.6188,79,23,37,97,99,60.03,46.028,49.9,66.688,67.754
31,1753.8647,1257.1666,1380.8804,2497.8018,2917.2107,1449.4099,1007.0097,1127.1971,2093.4932,2378.2783,20433.836,18030.062,18628.777,24034.125,26063.855,20799.295,18332.139,18957.625,24911.467,26716.8,219.35207,64.74317,100.03303,270.80502,280.36606,80.559525,24.50555,30.226587,364.02344,547.29376,79,27,39,97,98,62.186,47.75,52.226,67.756,68.788
32,1705.7356,1257.1666,1364.851,2469.3367,2917.2107,1408.8823,1011.6972,1112.5607,2093.4512,2378.2783,20200.914,18030.062,18551.201,23896.367,26063.855,20751.422,18332.139,18957.625,24911.467,26478.098,213.93596,64.74317,75.985306,271.71368,280.36606,81.38958,21.14605,28.857357,470.9292,578.05743,79,27,33,97,99,62.206,49.908,53.516,68.748,69.93
33,1694.5754,1252.4963,1327.0138,2420.4595,2762.994,1397.3444,1014.10864,1112.2878,2015.8568,2147.4116,20146.906,18007.46,18368.088,23659.826,25317.523,20490.086,18305.977,18882.523,24911.467,26264.352,218.15742,66.77497,100.03303,271.9885,280.48813,69.46169,22.666672,30.068111,470.9292,551.1985,78,29,39,97,100,63.95,51.384,54.974,70.046,70.864
34,1679.6324,1245.8927,1325.0713,2411.7324,2660.8872,1374.1216,1014.10864,1109.655,1979.7177,2145.3804,20074.59,17975.502,18358.688,23617.59,24823.377,20490.086,18305.977,18773.69,24472.506,26218.023,232.61067,64.74317,83.92634,271.71368,277.05154,75.60488,24.104908,33.9093,476.86093,604.24756,83,29,35,97,99,64.278,53.154,57.016,69.808,70.758
35,1662.2719,1218.1122,1286.8429,2336.1616,2656.1033,1358.1366,970.4406,1047.8033,1950.5487,2145.3804,19990.572,17841.059,18173.682,23251.867,24800.227,20326.602,18305.977,18530.168,23939.053,26207.346,224.76817,64.74317,80.59048,271.9885,277.47568,89.953354,24.165628,33.226326,445.38583,571.62274,82,29,35,96,99,65.664,56.756,59.774,70.156,70.79
36,1623.6843,1169.5332,1252.4963,2279.2964,2605.5232,1347.501,964.8565,1011.48694,1950.5942,2157.8916,19803.828,17605.96,18007.46,22976.666,24555.441,20146.477,18015.422,18375.143,23712.902,25779.562,233.41039,64.74317,100.03303,274.4863,279.7217,88.06025,23.951733,32.442635,414.10745,551.56305,84,29,39,97,99,66.398,58.114,60.668,71.202,72.164
37,1611.4135,1169.5327,1252.4963,2147.6067,2603.7556,1333.9603,957.86053,994.5981,1913.6738,2157.8914,19744.441,17605.957,18007.46,22339.352,24546.889,20095.777,17995.666,18359.377,23939.053,25984.6,245.65004,74.334755,114.3057,277.25888,281.59885,98.25675,23.904377,34.63821,472.24142,647.0224,87,33,46,98,100,67.07,57.15,61.17,72.646,73.194
38,1592.4967,1150.1793,1247.9486,2144.6016,2602.3533,1327.6084,950.1169,986.0754,1913.6738,2157.8877,19652.895,17512.297,17985.453,22324.809,24540.102,20042.564,17807.799,18332.637,24515.113,28320.18,237.98991,78.287895,127.27836,277.6549,291.60095,98.77509,23.904377,34.55013,474.78085,629.96246,86,34,47,98,99,67.694,59.554,62.268,73.244,74.446
39,1584.5411,1147.7423,1239.4454,2144.6016,2584.6982,1325.0435,933.2748,984.6714,1841.0498,2157.8877,19614.395,17500.504,17944.3,22324.809,24454.66,20029.363,17807.799,18305.977,23713.01,25035.006,242.79123,78.287895,133.37737,280.48813,292.27414,98.77509,28.230328,32.63302,473.2189,597.85315,87,34,52,99,99,67.858,60.718,62.56,72.792,74.656
40,1567.6323,1147.7423,1230.5635,2109.1377,2516.1162,1320.022,933.2748,983.45795,1708.8627,2093.059,19532.562,17500.504,17901.316,22153.184,24122.758,19982.244,17807.799,18321.498,22566.72,24880.414,234.12012,78.287895,129.9864,277.6549,286.1468,90.427574,31.026503,41.99549,404.36246,466.76416,84,35,48,98,99,68.424,61.728,63.404,73.148,74.322
41,1553.3578,1108.1504,1217.2942,2073.547,2507.5908,1315.5343,929.22644,970.4406,1681.4095,2093.059,19463.48,17308.898,17837.1,21980.941,24081.5,19956.908,17657.506,18151.393,22473.98,24880.414,234.12012,81.52844,133.37737,280.48813,291.49945,91.23926,28.230328,36.933807,439.38705,512.4827,87,35,49,98,99,69.046,62.676,63.628,73.398,73.838
42,1533.0011,1108.1504,1207.5404,2073.547,2503.616,1273.6792,929.629,967.42865,1708.8627,2093.059,19364.965,17308.898,17789.896,21980.941,24062.262,19712.81,17657.506,18253.752,22473.98,24549.33,235.60037,116.79061,147.78722,277.6549,286.1468,87.92669,28.230328,34.813667,440.00497,534.531,87,47,56,98,99,69.354,62.83,64.006,73.702,75.112
43,1527.3627,1036.5233,1178.6627,2042.212,2463.878,1265.886,903.4521,965.1466,1681.4095,2065.2324,19337.678,16962.258,17650.143,21829.295,23869.95,19698.262,17537.209,18283.094,22473.98,24458.281,244.38843,138.11057,148.76706,280.48813,291.49945,91.9608,27.356314,34.065086,490.27612,648.8765,87,51,58,98,99,68.99,63.51,64.558,74.848,76.272
44,1503.2676,1036.013,1177.7295,2038.626,2463.878,1261.5754,892.1202,965.48553,1665.1066,2068.44,19221.07,16959.79,17645.625,21811.941,23869.95,19564.922,17414.87,18248.498,22486.28,24530.6,244.38843,138.11057,155.82674,282.66614,285.6106,91.9608,26.617228,41.867737,497.8011,605.92834,88,51,58,99,99,69.938,62.672,64.88,75.014,76.12
45,1495.2302,1036.013,1157.167,2038.6255,2420.44,1244.853,892.1202,944.4844,1659.703,1950.73,19182.172,16959.79,17546.113,21811.938,23659.73,19545.775,17414.87,18151.393,22166.16,24108.303,251.46234,124.57031,157.06691,281.59885,291.49945,91.9608,29.951096,41.844856,486.01962,638.9963,91,47,60,99,99,70.296,64.368,65.1,74.722,75.944
46,1486.6266,1036.013,1157.167,2035.9594,2395.1956,1244.8365,891.6193,929.6221,1658.6852,1913.6738,19140.535,16959.79,17546.113,21799.035,23537.56,19537.117,17322.807,18131.764,22166.48,23939.053,246.76039,138.1551,158.34344,280.36606,291.49945,92.86681,26.263397,37.347588,489.1148,660.942,89,54,60,98,100,70.158,64.264,65.026,75.016,75.51
47,1466.1687,1020.83496,1157.167,2001.1803,2323.857,1234.5444,891.6193,929.6221,1658.6282,1822.6903,19041.53,16886.334,17546.113,21630.723,23192.316,19473.518,17322.807,18025.861,22166.48,23915.182,250.71045,124.57031,157.06691,279.7217,291.49945,103.15611,27.356314,43.76757,539.2612,728.0783,89,47,60,99,100,70.108,63.564,64.664,75.016,76.772
48,1450.1221,1020.83496,1157.167,2001.1803,2296.162,1224.6658,891.6193,929.6221,1624.5991,1726.6567,18963.871,16886.334,17546.113,21630.723,23058.29,19343.89,17322.807,17996.98,22166.48,23886.74,252.30557,125.68252,159.02686,280.36606,291.49945,102.035126,30.673973,40.15554,489.1148,732.5459,91,49,62,99,99,70.254,64.118,65.79,75.016,76.292
49,1435.6564,1020.83496,1157.167,1962.1666,2038.9197,1214.149,891.6193,927.50256,1594.7587,1717.0455,18893.865,16886.334,17546.113,21441.914,21813.361,19237.33,17322.807,17981.951,21795.602,22802.855,251.46234,129.31381,157.06691,280.36606,291.49945,98.961426,30.948368,37.48678,488.57724,631.67114,91,49,61,98,99,70.616,63.842,65.674,75.328,76.41
50,1418.3558,1016.221,1157.167,1925.8896,2006.6819,1200.856,857.8572,904.5261,1547.8158,1611.0759,18810.139,16864.004,17546.113,21266.352,21657.348,19195.955,17322.807,17981.951,21624.916,22483.37,253.3495,147.78722,163.62155,280.48813,291.49945,112.69836,34.18133,42.823822,606.9823,700.1751,91,57,64,99,99,70.73,65.22,65.534,75.942,76.306
51,1409.1953,1015.8637,1144.0277,1916.6464,1977.9193,1182.0475,857.8572,904.5261,1546.6322,1734.0228,18765.807,16862.275,17482.525,21221.62,21518.148,19160.195,17312.748,17824.705,21564.812,22221.469,253.3495,147.78722,159.03403,280.48813,291.49945,112.50347,30.948368,42.289364,582.1421,705.16327,92,56,62,99,99,71.242,64.822,65.926,75.818,77.586
52,1409.1953,1015.8625,1141.6945,1874.9824,1933.147,1167.0225,857.8572,896.9484,1546.6322,1704.4813,18765.807,16862.27,17471.234,21019.986,21301.473,19160.195,17312.748,17838.8,21426.158,23329.16,253.3495,147.78722,157.06691,286.1468,293.64905,101.7905,34.18133,43.66012,611.8247,684.2191,92,56,58,99,99,71.558,65.33,66.578,76.438,77.788
53,1394.8214,1015.86334,1103.865,1850.1334,1922.421,1167.0225,857.8572,892.4661,1515.5659,1695.6918,18696.244,16862.273,17288.158,20899.73,21249.566,19091.76,17293.281,17749.033,21384.22,22091.543,257.24307,147.78722,157.06691,286.1468,291.49945,101.71397,34.18133,45.890797,611.8247,698.9268,92,56,58,99,99,71.79,65.974,66.286,76.478,77.644
54,1389.6583,1015.86334,1103.8666,1820.9082,1900.1304,1162.3541,844.1354,892.1202,1515.9938,1695.6918,18671.258,16862.273,17288.166,20758.293,21141.691,19046.086,17293.281,17634.527,21283.414,21806.098,254.9892,147.78722,154.35886,283.25644,289.03717,108.62865,33.84771,46.016598,611.8247,687.3262,91,56,58,99,100,72.328,65.952,67.002,76.718,77.95
55,1371.584,1003.2245,1019.67145,1778.927,1897.158,1161.5315,825.2735,892.1202,1517.0676,1695.6918,18583.787,16801.11,16880.703,20555.125,21127.305,19040.377,17178.0,17527.564,21092.69,21806.098,257.24307,147.78722,157.06691,283.25644,290.55798,108.14475,39.42307,44.792503,612.3902,695.4815,91,57,60,99,100,71.836,66.358,67.224,76.248,77.956
56,1347.4905,992.448,1015.86334,1729.3538,1888.5824,1151.0916,818.9311,891.11865,1478.2894,1695.6918,18467.186,16748.955,16862.273,20315.215,21085.805,18875.389,17160.078,17499.889,20991.623,21806.098,257.85074,148.76706,171.53873,283.25644,290.55798,109.98835,34.412308,40.705494,600.0522,659.4992,92,58,65,99,100,71.868,66.65,67.546,76.992,78.104
57,1324.634,983.1344,1015.85474,1717.3381,1888.5818,1150.5294,816.89307,891.11865,1472.177,1695.6918,18356.572,16703.883,16862.232,20257.066,21085.8,18871.158,17129.027,17494.82,20715.117,21806.098,252.15599,148.76706,173.94347,280.36606,289.03717,101.95618,33.84771,43.538567,524.5834,631.9253,90,58,66,99,100,72.408,66.99,68.04,76.824,77.394
58,1311.4578,983.1344,1015.85474,1702.328,1888.5818,1150.5294,817.5053,891.11865,1447.409,1695.6918,18292.805,16703.883,16862.232,20184.424,21085.8,18871.158,17119.438,17494.82,20540.967,21806.098,251.36504,148.76706,176.02327,280.48813,290.55798,108.62865,41.88683,45.550278,570.9684,657.2788,89,58,66,98,100,72.692,66.86,67.774,76.802,77.616
59,1311.4578,972.7827,1015.85474,1692.9515,1888.3564,1150.5294,805.68524,864.9648,1424.433,1695.6918,18292.805,16653.785,16862.232,20139.047,21084.71,18871.158,17031.371,17491.857,20540.967,21806.098,252.15599,154.35886,176.02327,288.46545,299.57324,100.39877,39.784042,48.242447,549.0072,648.13965,89,58,66,99,100,72.678,66.508,67.292,76.61,77.832
60,1311.4578,964.3825,1005.7419,1692.9515,1888.2692,1151.0916,787.80286,833.2479,1420.4261,1695.6841,18292.805,16613.133,16813.291,20139.047,21084.287,18833.953,17010.094,17322.807,20575.887,22192.799,252.15599,156.54912,176.02327,286.1468,291.49945,100.39877,39.879807,48.242447,555.21704,657.2788,89,62,66,99,100,72.72,66.678,67.672,76.638,78.062
61,1280.2656,938.5128,1005.7419,1672.5691,1874.2546,1126.3248,787.80286,833.2479,1412.4094,1664.9111,18141.852,16487.936,16813.291,20040.406,21016.465,18786.402,17010.094,17322.807,20723.197,22174.81,252.15599,163.62155,176.02327,286.1468,293.64905,104.79096,35.520554,43.922405,612.3902,802.07477,90,62,66,99,99,73.202,65.702,67.838,77.474,78.534
62,1272.9496,938.1534,1005.7419,1668.113,1871.6239,1126.3689,787.80286,833.2479,1393.0934,1616.7347,18106.445,16486.195,16813.291,20018.84,21003.732,18702.531,17010.094,17322.807,20553.557,22174.81,251.46234,163.62155,176.9815,280.48813,287.5903,106.22462,35.01608,46.2052,561.99396,756.171,90,62,68,99,99,72.872,66.618,67.51,77.256,78.636
63,1269.3771,937.85364,1004.0289,1657.5679,1862.081,1117.378,787.80286,833.2479,1393.0934,1616.7716,18089.156,16484.746,16805.0,19967.807,20957.55,18602.58,17010.094,17322.807,20537.861,22174.81,252.15599,163.62155,186.99208,277.6549,286.1468,109.77155,34.787468,44.367336,588.6145,807.66754,90,62,68,98,99,73.166,65.854,67.086,77.688,78.43
64,1250.3099,937.18506,1004.02637,1630.8527,1793.363,1108.1177,787.80286,819.15045,1393.0934,1544.9773,17996.879,16481.51,16804.988,19838.52,20624.988,18590.688,17010.094,17322.807,20407.125,21497.578,251.46234,158.34344,184.73401,283.1406,286.1468,115.00777,36.914734,46.377914,588.6145,807.66754,90,61,67,99,99,72.898,66.158,67.93,77.508,78.228
65,1239.8077,937.1795,1004.02637,1611.6642,1789.759,1093.5632,785.0074,819.15045,1377.9285,1501.3395,17946.055,16481.484,16804.988,19745.656,20607.547,18567.71,17010.094,17245.176,20407.125,21314.523,249.53299,156.54912,173.94347,283.1406,286.1468,115.00777,35.01608,49.184753,612.3902,766.65344,90,60,66,99,99,73.218,66.186,67.78,77.714,78.658
66,1239.3723,937.1795,1003.8985,1611.6642,1786.923,1083.1501,786.3043,819.1582,1374.9828,1501.3395,17943.947,16481.484,16804.371,19745.656,20593.822,18520.242,17010.094,17241.139,20407.125,21305.637,254.55672,156.54912,184.73401,283.1406,287.5903,106.22462,39.879807,47.067307,582.53467,761.5161,90,60,67,98,99,73.012,66.62,68.584,77.244,78.334
67,1239.3723,937.1795,1003.8954,1611.6642,1779.6979,1098.939,786.4131,819.14685,1374.7634,1501.3395,17943.947,16481.484,16804.355,19745.656,20558.855,18520.242,17010.094,17241.139,20407.125,21304.404,252.30557,164.15675,186.85547,280.48813,287.5903,106.22462,40.36161,49.434002,580.3752,754.58026,91,63,69,98,99,72.796,66.306,67.774,77.402,78.238
68,1239.3723,937.1795,1003.6877,1588.8479,1779.6913,1092.1383,786.4131,819.13165,1373.2594,1501.3395,17943.947,16481.484,16803.35,19635.236,20558.824,18520.242,17010.094,17241.139,20460.76,21304.404,252.30557,164.15675,186.85547,280.48813,287.5903,108.77618,40.126904,46.62451,580.3752,831.9245,91,63,69,98,99,73.168,66.454,68.034,77.07,78.214
69,1236.8433,937.1795,993.1078,1588.8402,1779.6913,1082.7018,776.16296,817.836,1369.8445,1501.3395,17931.707,16481.484,16752.148,19635.2,20558.824,18398.814,16817.438,17131.752,20460.76,21304.404,248.8001,164.15675,186.85547,283.25644,289.03717,107.25319,39.879807,45.418594,580.3752,844.91284,90,64,69,98,100,72.944,65.778,68.734,77.34,78.704
70,1232.5648,932.015,982.9537,1565.4379,1779.6913,1076.2015,742.8356,809.3336,1355.0172,1501.3395,17911.002,16456.488,16703.008,19521.943,20558.824,18398.814,16785.355,17131.752,20460.76,21304.404,246.48956,164.15675,186.99208,282.66614,287.5903,104.39036,37.42629,41.68269,588.65137,754.58026,90,64,69,98,99,73.07,67.016,68.46,77.452,78.662
