id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Sqrt(Abs((Abs((t0 * Log(x0))) ^ Sin((x1 * t1))))) + ((Sqrt(Abs((Abs(t2) ^ x0))) * t3) + t4)),0.2833201197675458;0.8900860967225045;0.9719775721873627;0.1614432199264006;-0.47352895432423475,19,6.561730002500991e-4,8.304751495009617e-4,0.9809681991706615,0.9162048150095025
