id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Abs(x4) ^ x4) * (((t0 / x1) - t1) * x2)) / Sqrt(Abs(((t2 * x2) - (x0 - t3))))),-113.3954604125763;-110.83178517533169;558.8771870520526;-2542.596802744452,20,1268.234553897433,2309.951997380506,0.991131987135597,0.9698054407973589
