id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((((Abs(Exp(Exp(x4))) ^ t0) * x4) + (((x0 * t1) / Sqrt(Abs(x0))) - t2)) * x1),0.11991601333085383;-17.557528308494;-528.6553040013702,18,1039.510642323197,1438.7900277957426,0.9927313179407731,0.9811928426548632
