id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Exp(t0) * (Abs(x4) ^ (Sin(((x3 - (Sin(x2) + x1)) / ((Abs(t1) ^ x3) - x2))) + t2))),-16.084577375473785;-14.36280587628919;17.534399557776002,20,2636.072141256216,3720.6583791971834,0.9815675092684433,0.9513653790940806
