id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((x15 + (((t0 + t1) * x19) + (((x15 + x22) - (x12 - t2)) + x5))) * (x0 + t3)) + ((t4 + x14) / (Abs(x23) ^ t5))),-1.5472210038326568;-1.542665510075981;95.81047270077052;-16.382722695757376;-12.20658131790451;-0.32448608003728086,29,1547.9584184165558,1394.4112002810566,0.8104002842747524,0.7981421010760907
