id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((x22 + x5) * t0) + ((Log((Abs(Exp(Sqrt(Abs(((x1 + x14) - x21))))) ^ x9)) + (t1 * x0)) * Exp((Sin(Sqrt(Abs((t2 + x4)))) / x24)))),6.300003858739089;-28.50283012332078;-26.241400978593877,29,1632.1894456511516,1343.872101572775,0.8000833541628563,0.8054582473295815
